Instrument,Sales per Employee,Date
5083286284,62341.7556041917,2018-12-31T00:00:00Z
5083286284,113756.313815371,2019-12-31T00:00:00Z
5083286284,131622.594638017,2020-12-31T00:00:00Z
5083289226,,
5083291375,,2016-12-31T00:00:00Z
5083291375,386177.305087991,2017-12-31T00:00:00Z
5083291375,381333.09667221,2018-12-31T00:00:00Z
5083291375,367341.049242079,2019-12-31T00:00:00Z
5083291375,416443.918175112,2020-12-31T00:00:00Z
5083318319,,
5083319234,,
5083320636,,
5083321740,,
5083322060,,
5083322414,,2016-12-31T00:00:00Z
5083322414,158433.857276309,2017-12-31T00:00:00Z
5083322414,141626.247776479,2018-12-31T00:00:00Z
5083322414,181443.384750712,2019-12-31T00:00:00Z
5083322414,207859.732568577,2020-12-31T00:00:00Z
5083322544,,
5083322966,,
5083340588,,
5083340769,,
5083341376,,
5083478620,,
5083506758,,2016-12-31T00:00:00Z
5083506758,1666694.28536615,2017-12-31T00:00:00Z
5083506758,1601793.86558935,2018-12-31T00:00:00Z
5083506758,1543713.35702785,2019-12-31T00:00:00Z
5083506758,1718835.61244594,2020-12-31T00:00:00Z
5083508176,,
5083512958,,2016-12-31T00:00:00Z
5083512958,218336.944601904,2017-12-31T00:00:00Z
5083512958,238192.157180512,2018-12-31T00:00:00Z
5083512958,239768.8094475,2019-12-31T00:00:00Z
5083512958,267657.138718424,2020-12-31T00:00:00Z
5083524172,,
5083528752,,2019-12-31T00:00:00Z
5083528752,760772.838728981,2020-12-31T00:00:00Z
5083528798,,2019-12-31T00:00:00Z
5083528798,75659.5437111647,2020-12-31T00:00:00Z
5083528888,,
5083528904,,2019-08-31T00:00:00Z
5083528904,360158.226066431,2020-08-31T00:00:00Z
5083529049,,
5083529053,,
5083529105,,
5083529204,,
5083529230,,
5083529280,,
5083529321,,
5083529434,,
5083529523,,
5083529657,,
5083529847,,
5083529969,,
5083532714,,
5083538368,,
5083559128,,
5083560565,,2017-12-31T00:00:00Z
5083560565,376877.693788803,2018-12-31T00:00:00Z
5083560565,222280.445943073,2019-12-31T00:00:00Z
5083560565,287568.441382312,2020-12-31T00:00:00Z
5083560702,,2017-12-31T00:00:00Z
5083560702,20495.7543103143,2018-12-31T00:00:00Z
5083560702,35698.337477705,2019-12-31T00:00:00Z
5083560702,,2020-12-31T00:00:00Z
5083561312,,2017-12-31T00:00:00Z
5083561312,150211.995281276,2018-12-31T00:00:00Z
5083561312,242456.592588735,2019-12-31T00:00:00Z
5083561312,249894.662862872,2020-12-31T00:00:00Z
5083561417,,2017-12-31T00:00:00Z
5083561417,330775.531993852,2018-12-31T00:00:00Z
5083561417,790379.416142654,2019-12-31T00:00:00Z
5083561417,2419415.00833537,2020-12-31T00:00:00Z
5083561459,,
5083561942,,2017-12-31T00:00:00Z
5083561942,278480.081766115,2018-12-31T00:00:00Z
5083561942,311071.02460049,2019-12-31T00:00:00Z
5083563172,,
5083563385,,2017-12-31T00:00:00Z
5083563385,180310.354431052,2018-12-31T00:00:00Z
5083563385,263412.51543925,2019-12-31T00:00:00Z
5083563385,287175.182737034,2020-12-31T00:00:00Z
5083563419,,2018-12-31T00:00:00Z
5083563419,156014.950769573,2019-12-31T00:00:00Z
5083563419,108485.63720356,2020-12-31T00:00:00Z
5083563776,,2018-12-31T00:00:00Z
5083563776,136692.534809626,2019-12-31T00:00:00Z
5083563776,142667.606469936,2020-12-31T00:00:00Z
5083569253,,
5083571005,,
5083572125,,
5083584007,,2017-12-31T00:00:00Z
5083584007,224512.947549979,2018-12-31T00:00:00Z
5083584007,476986.901734009,2019-12-31T00:00:00Z
5083584007,195470.601514038,2020-12-31T00:00:00Z
5083585222,,2018-12-31T00:00:00Z
5083585222,132107.271961916,2019-12-31T00:00:00Z
5083585222,123870.366761984,2020-12-31T00:00:00Z
5083587888,,
5083588660,,2017-12-31T00:00:00Z
5083588660,503272.372882384,2018-12-31T00:00:00Z
5083588660,442594.633107711,2019-12-31T00:00:00Z
5083588660,468455.407076748,2020-12-31T00:00:00Z
5083601252,,2017-12-31T00:00:00Z
5083601252,480502.46757807,2018-12-31T00:00:00Z
5083601252,280180.723313868,2019-12-31T00:00:00Z
5083601252,289456.460372419,2020-12-31T00:00:00Z
5083603297,,2017-12-31T00:00:00Z
5083603297,78535.7089112284,2018-12-31T00:00:00Z
5083603297,94426.1726836,2019-12-31T00:00:00Z
5083603297,135052.6898738,2020-12-31T00:00:00Z
5083612675,,
5083642679,,
5083642729,,
5083651977,,2018-12-31T00:00:00Z
5083651977,720880.545176545,2019-12-31T00:00:00Z
5083651977,739174.531924049,2020-12-31T00:00:00Z
5083666895,,
5083681068,,
5083689553,,
4298083873,,
5001230116,,
5044025831,,
5045517180,,
5064620746,,
5069404568,,
5076356527,,
5081763676,,
5082827431,,
5082833515,,
5083222118,,
5083306062,,
5083343815,,
4295933211,,
4296041128,,
4296652516,,
4296694546,,
4296722556,,
4296933567,,
4297198689,,
4297258466,,
4297721520,,
5001099263,,
5001121664,,
5038038193,,
5040274308,,
5040274513,,
5040932414,,
5040933191,,
5040933215,,
5040933287,,
5040941915,,
5040941916,,
5040942432,,
5040943369,,
5042250253,,
5046911395,,
5052148393,,
5061699610,,
5062284864,,
5071525356,,
5071526527,,
5071527678,,
5073620347,,
5073980955,,
5079141359,,
5081149431,,
5081364432,,
5081763044,,
5081776027,,
5081965114,,
5081965485,,
5081965608,,
5081968849,,
5082030756,,
5082051126,,
5082065805,,
5082094271,,
5082155790,,
5082834137,,
5083162097,,
5083162101,,
5083201103,,
5083217776,,
5083261966,,
5083292436,,
5083337367,,
5083339930,,
5083441961,,
5083565643,,
5081168302,,
5083240544,,
4296753893,,
5000899962,,
5000899965,,
5001123554,,
5042215092,,
5052527810,,
5064637497,,
5079909630,,
5080073758,,
5081504430,,
5081662047,,
5082706369,,
5082709536,,
5082709848,,
5082710112,,
5082710187,,
5082711624,,
5082711771,,
5082711780,,
5082711835,,
5082732274,,
5082732760,,
5082874282,,
5082888627,,
5082888639,,
5082889105,,
5082889441,,
5082889800,,
5082889856,,
5083218040,,
5083231958,,
5083232183,,
5083233861,,
5070822061,,
5082859991,,
5082859992,,
5082859993,,
5082859997,,
5082860001,,
5082860004,,
5082860006,,
5082860007,,
5083608119,,
4297098731,,
5063349445,,
5081971272,,
5081971442,,
5081971445,,
5082030166,,
5082030172,,
5082030174,,
5083050806,,
5083050817,,
5083082164,,
5083082173,,
5083082175,,
5083082183,,
5083082186,,
5083082187,,
5083186643,,
5083190883,,
5083218150,,
5083219515,,
5083315017,,
5083316276,,
5083317729,,
5083317841,,
5083335587,,
5083537825,,
5083538083,,
4295882987,,
4295882999,,1993-12-31T00:00:00Z
4295882999,,1994-12-31T00:00:00Z
4295882999,,1995-12-31T00:00:00Z
4295882999,,1996-12-31T00:00:00Z
4295882999,,1997-12-31T00:00:00Z
4295882999,,1998-12-31T00:00:00Z
4295882999,,1999-12-31T00:00:00Z
4295882999,1548831.57894737,2000-12-31T00:00:00Z
4295882999,,2001-12-31T00:00:00Z
4295882999,,2002-12-31T00:00:00Z
4295882999,1683506.66666667,2003-12-31T00:00:00Z
4295882999,1813006.4516129,2004-12-31T00:00:00Z
4295882999,1842111.80124224,2005-12-31T00:00:00Z
4295882999,1959251.61290323,2006-12-31T00:00:00Z
4295883012,,
4295959498,,
4296010073,,2010-12-31T00:00:00Z
4296010073,145075.165027687,2011-12-31T00:00:00Z
4296010073,214229.045777909,2012-12-31T00:00:00Z
4296010073,192214.758629163,2013-12-31T00:00:00Z
4296010073,,2014-12-31T00:00:00Z
4296010073,,2015-12-31T00:00:00Z
4296010073,,2016-12-31T00:00:00Z
4296010073,,2017-12-31T00:00:00Z
4296010073,,2018-12-31T00:00:00Z
4296010073,,2019-12-31T00:00:00Z
4296010073,,2020-12-31T00:00:00Z
4296015814,,
4296095755,,2010-12-31T00:00:00Z
4296095755,225747.133610726,2011-12-31T00:00:00Z
4296095755,230807.729896106,2012-12-31T00:00:00Z
4296095755,250315.871139579,2013-12-31T00:00:00Z
4296095755,245439.490795475,2014-12-31T00:00:00Z
4296095755,,2015-12-31T00:00:00Z
4296095755,,2016-12-31T00:00:00Z
4296095755,,2017-12-31T00:00:00Z
4296095755,,2018-12-31T00:00:00Z
4296095755,,2019-12-31T00:00:00Z
4296095755,,2020-12-31T00:00:00Z
4296173564,,
4296177475,,
4296206185,,2010-12-31T00:00:00Z
4296206185,178912.516399895,2011-12-31T00:00:00Z
4296206185,183961.456902747,2012-12-31T00:00:00Z
4296206185,275423.695680727,2013-12-31T00:00:00Z
4296206189,,2011-12-31T00:00:00Z
4296206189,1295198.58006309,2012-12-31T00:00:00Z
4296206189,1356386.33571393,2013-12-31T00:00:00Z
4296206189,1171764.78692447,2014-12-31T00:00:00Z
4296206189,1138214.68680121,2015-12-31T00:00:00Z
4296206189,1176417.15727502,2016-12-31T00:00:00Z
4296206189,,2017-12-31T00:00:00Z
4296206189,,2018-12-31T00:00:00Z
4296206189,,2019-12-31T00:00:00Z
4296206189,,2020-12-31T00:00:00Z
4296206193,,2011-12-31T00:00:00Z
4296206193,148888.253860373,2012-12-31T00:00:00Z
4296206193,157759.163813421,2013-12-31T00:00:00Z
4296206193,145050.191181928,2014-12-31T00:00:00Z
4296206193,133266.388566386,2015-12-31T00:00:00Z
4296206193,,2016-12-31T00:00:00Z
4296206193,190701.75871422,2017-12-31T00:00:00Z
4296206193,178082.750014227,2018-12-31T00:00:00Z
4296206193,,2019-12-31T00:00:00Z
4296206193,,2020-12-31T00:00:00Z
4296206211,,
4296279877,,2011-12-31T00:00:00Z
4296279877,,2012-12-31T00:00:00Z
4296279877,,2013-12-31T00:00:00Z
4296279877,22061.2121501129,2014-12-31T00:00:00Z
4296279877,178150.330752931,2015-12-31T00:00:00Z
4296279877,,2016-12-31T00:00:00Z
4296279877,,2017-12-31T00:00:00Z
4296279877,,2018-12-31T00:00:00Z
4296279877,,2019-12-31T00:00:00Z
4296279877,,2020-12-31T00:00:00Z
4296291677,,2010-12-31T00:00:00Z
4296291677,270365.538018126,2011-12-31T00:00:00Z
4296291677,242336.664134278,2012-12-31T00:00:00Z
4296291677,369273.37207962,2013-12-31T00:00:00Z
4296291677,296884.566221094,2014-12-31T00:00:00Z
4296291677,277658.116972725,2015-12-31T00:00:00Z
4296291677,,2016-12-31T00:00:00Z
4296291677,,2017-12-31T00:00:00Z
4296291677,,2018-12-31T00:00:00Z
4296291677,,2019-12-31T00:00:00Z
4296291677,,2020-12-31T00:00:00Z
4296291689,,
4296291692,,2011-12-31T00:00:00Z
4296291692,404542.220814862,2012-12-31T00:00:00Z
4296291692,381013.411581396,2013-12-31T00:00:00Z
4296291692,277315.511579337,2014-12-31T00:00:00Z
4296291692,,2015-12-31T00:00:00Z
4296291692,,2016-12-31T00:00:00Z
4296291692,,2017-12-31T00:00:00Z
4296291692,,2018-12-31T00:00:00Z
4296291692,,2019-12-31T00:00:00Z
4296291692,,2020-12-31T00:00:00Z
4296291711,,2012-12-31T00:00:00Z
4296291711,199520.544046217,2013-12-31T00:00:00Z
4296291711,499412.153670747,2014-12-31T00:00:00Z
4296291711,480989.398934686,2015-12-31T00:00:00Z
4296291711,439693.762782119,2016-12-31T00:00:00Z
4296291711,563915.799921331,2017-12-31T00:00:00Z
4296291711,552335.21520618,2018-12-31T00:00:00Z
4296291711,,2019-12-31T00:00:00Z
4296291711,,2020-12-31T00:00:00Z
4296291714,,
4296296089,,
4296408940,,2010-12-31T00:00:00Z
4296408940,1204407.61044824,2011-12-31T00:00:00Z
4296408940,1100277.24665392,2012-12-31T00:00:00Z
4296408940,1236550.39494471,2013-12-31T00:00:00Z
4296408940,,2014-12-31T00:00:00Z
4296408940,,2015-12-31T00:00:00Z
4296408940,,2016-12-31T00:00:00Z
4296408940,1240983.00438596,2017-12-31T00:00:00Z
4296511790,,2012-12-31T00:00:00Z
4296511790,,2013-12-31T00:00:00Z
4296511790,,2014-12-31T00:00:00Z
4296511790,,2015-12-31T00:00:00Z
4296511790,262542.353495533,2016-12-31T00:00:00Z
4296511790,298645.425202704,2017-12-31T00:00:00Z
4296511790,236728.621669698,2018-12-31T00:00:00Z
4296511790,,2019-12-31T00:00:00Z
4296511790,,2020-12-31T00:00:00Z
4296540238,,
4296549681,,
4296555258,,
4296630955,,2010-12-31T00:00:00Z
4296630955,159174.286118293,2011-12-31T00:00:00Z
4296630955,32201.9134299189,2012-12-31T00:00:00Z
4296630955,513963.045906211,2013-12-31T00:00:00Z
4296630955,461550.197288133,2014-12-31T00:00:00Z
4296630955,475655.653998785,2015-12-31T00:00:00Z
4296630955,392911.99289366,2016-12-31T00:00:00Z
4296630955,410542.167290179,2017-12-31T00:00:00Z
4296630955,,2018-12-31T00:00:00Z
4296630955,,2019-12-31T00:00:00Z
4296630955,,2020-12-31T00:00:00Z
4296636099,,
4296665855,,
4296738299,,
4296746314,,2011-12-31T00:00:00Z
4296746314,7393897.05775711,2012-12-31T00:00:00Z
4296746314,4648163.64375233,2013-12-31T00:00:00Z
4296746314,4025504.80661356,2014-12-31T00:00:00Z
4296746314,3848739.12552905,2015-12-31T00:00:00Z
4296746314,4908240.42924338,2016-12-31T00:00:00Z
4296746314,,2017-12-31T00:00:00Z
4296746314,,2018-12-31T00:00:00Z
4296746314,,2019-12-31T00:00:00Z
4296746314,,2020-12-31T00:00:00Z
4296801406,,2010-05-31T00:00:00Z
4296801406,225746.074189903,2011-05-31T00:00:00Z
4296801406,136181.703644933,2012-05-31T00:00:00Z
4296801406,251994.916628034,2013-05-31T00:00:00Z
4296801406,274258.472134939,2014-05-31T00:00:00Z
4296801406,193895.128968961,2015-05-31T00:00:00Z
4296801406,245811.259329706,2016-05-31T00:00:00Z
4296801406,,2017-05-31T00:00:00Z
4296801406,,2018-05-31T00:00:00Z
4296801406,,2019-05-31T00:00:00Z
4296801406,,2020-05-31T00:00:00Z
4296823808,,2010-12-31T00:00:00Z
4296823808,180923.531476396,2011-12-31T00:00:00Z
4296823808,211072.506070216,2012-12-31T00:00:00Z
4296823808,217588.266025839,2013-12-31T00:00:00Z
4296823808,,2014-12-31T00:00:00Z
4296823808,,2015-12-31T00:00:00Z
4296823808,227827.445351415,2016-12-31T00:00:00Z
4296823808,204795.005034917,2017-12-31T00:00:00Z
4296888255,,
4296893209,,
4296913211,,
4296916352,,2004-08-31T00:00:00Z
4296916352,153313.183856502,2005-08-31T00:00:00Z
4296916352,,2006-08-31T00:00:00Z
4296916352,,2007-08-31T00:00:00Z
4296916352,142212.505617978,2008-08-31T00:00:00Z
4296916352,127663.73553719,2009-08-31T00:00:00Z
4296916352,121228.755905512,2010-08-31T00:00:00Z
4296916352,124331.427272727,2011-08-31T00:00:00Z
4296916352,120803.184584179,2012-08-31T00:00:00Z
4296916352,,2013-08-31T00:00:00Z
4296916352,,2014-08-31T00:00:00Z
4296961663,,2010-12-31T00:00:00Z
4296961663,,2011-12-31T00:00:00Z
4296961663,,2012-12-31T00:00:00Z
4296961663,,2013-12-31T00:00:00Z
4296961663,,2014-12-31T00:00:00Z
4296961663,,2015-12-31T00:00:00Z
4296961663,32557938.3450864,2016-12-31T00:00:00Z
4296961663,29021112.5511964,2017-12-31T00:00:00Z
4296995162,,2012-12-31T00:00:00Z
4296995162,,2013-12-31T00:00:00Z
4296995162,85428.2420388399,2014-12-31T00:00:00Z
4296995162,91089.0646816222,2015-12-31T00:00:00Z
4296995162,,2016-12-31T00:00:00Z
4296995162,,2017-12-31T00:00:00Z
4296995162,,2018-12-31T00:00:00Z
4296995162,,2019-12-31T00:00:00Z
4296995162,,2020-12-31T00:00:00Z
4297016875,,
4297025481,,
4297058300,,
4297117993,,
4297128842,,
4297180809,,
4297261850,,
4297406852,,2010-12-31T00:00:00Z
4297406852,644996.613230977,2011-12-31T00:00:00Z
4297406852,559499.467129287,2012-12-31T00:00:00Z
4297406852,605461.357010889,2013-12-31T00:00:00Z
4297406852,560172.892310616,2014-12-31T00:00:00Z
4297406852,,2015-12-31T00:00:00Z
4297406852,,2016-12-31T00:00:00Z
4297406852,,2017-12-31T00:00:00Z
4297406852,,2018-12-31T00:00:00Z
4297406852,,2019-12-31T00:00:00Z
4297406852,,2020-12-31T00:00:00Z
4297547368,,2010-12-31T00:00:00Z
4297547368,1086316.87371681,2011-12-31T00:00:00Z
4297547368,1004699.51204173,2012-12-31T00:00:00Z
4297547368,1294762.8458498,2013-12-31T00:00:00Z
4297547368,1336345.86305245,2014-12-31T00:00:00Z
4297547368,1303390.04065261,2015-12-31T00:00:00Z
4297547368,,2016-12-31T00:00:00Z
4297547368,,2017-12-31T00:00:00Z
4297547368,,2018-12-31T00:00:00Z
4297547368,,2019-12-31T00:00:00Z
4297547368,,2020-12-31T00:00:00Z
4297548485,,2011-06-30T00:00:00Z
4297548485,294778.882773228,2012-06-30T00:00:00Z
4297548485,271352.874842798,2013-06-01T00:00:00Z
4297548485,271515.65543362,2013-06-30T00:00:00Z
4297548485,279111.589636562,2014-06-30T00:00:00Z
4297548485,,2015-06-30T00:00:00Z
4297548485,,2016-06-30T00:00:00Z
4297548485,,2017-06-30T00:00:00Z
4297548485,,2018-06-30T00:00:00Z
4297548485,,2019-06-30T00:00:00Z
4297548485,,2020-06-30T00:00:00Z
4297607790,,
4297629421,,
4297659544,,
4297833018,,2011-01-31T00:00:00Z
4297833018,7782876.79050391,2012-01-31T00:00:00Z
4297833018,7859989.21172786,2013-01-31T00:00:00Z
4297833018,14396739.3063272,2014-01-31T00:00:00Z
4297833018,,2015-12-31T00:00:00Z
4297833018,,2016-12-31T00:00:00Z
4297833018,,2017-12-31T00:00:00Z
4297833018,,2018-12-31T00:00:00Z
4297833018,,2019-12-31T00:00:00Z
4297833018,,2020-12-31T00:00:00Z
4297843189,,
4297866944,,
4297880367,,
4297990536,,
4298007911,,
4298017878,,
4298073168,,
4298108905,,
4298124670,,
4298128125,,
4298133405,,2010-12-31T00:00:00Z
4298133405,185910.251416167,2011-12-31T00:00:00Z
4298133405,198906.187413055,2012-12-31T00:00:00Z
4298133405,276925.849942454,2013-12-31T00:00:00Z
4298281582,,2010-12-31T00:00:00Z
4298281582,341941.93982505,2011-12-31T00:00:00Z
4298281582,403726.702100585,2012-12-31T00:00:00Z
4298281582,423942.911628125,2013-12-31T00:00:00Z
4298281582,,2014-12-31T00:00:00Z
4298281582,,2015-12-31T00:00:00Z
4298281582,,2016-12-31T00:00:00Z
4298281582,,2017-12-31T00:00:00Z
4298281582,,2018-12-31T00:00:00Z
4298281582,,2019-12-31T00:00:00Z
4298281582,,2020-12-31T00:00:00Z
4298281597,,2011-12-31T00:00:00Z
4298281597,208315.128571869,2012-12-31T00:00:00Z
4298281597,175723.340467999,2013-12-31T00:00:00Z
4298281597,172268.251376036,2014-12-31T00:00:00Z
4298281597,160183.047804797,2015-12-31T00:00:00Z
4298281597,,2016-12-31T00:00:00Z
4298281597,,2017-12-31T00:00:00Z
4298281597,,2018-12-31T00:00:00Z
4298281597,,2019-12-31T00:00:00Z
4298281597,,2020-12-31T00:00:00Z
4298281617,,2011-12-31T00:00:00Z
4298281617,234566.516767293,2012-09-30T00:00:00Z
4298281617,221942.677321215,2013-09-30T00:00:00Z
4298281617,237295.177259991,2014-09-30T00:00:00Z
4298281617,202532.577609984,2015-09-30T00:00:00Z
4298281617,184493.072675396,2016-09-30T00:00:00Z
4298281617,,2017-09-30T00:00:00Z
4298281617,,2018-09-30T00:00:00Z
4298281617,,2019-09-30T00:00:00Z
4298281617,,2020-09-30T00:00:00Z
4298281619,,2012-12-31T00:00:00Z
4298281619,63105.0509432483,2013-12-31T00:00:00Z
4298281619,64814.9400295634,2014-12-31T00:00:00Z
4298281619,63306.4428858928,2015-12-31T00:00:00Z
4298281619,,2016-12-31T00:00:00Z
4298281619,,2017-12-31T00:00:00Z
4298281619,,2018-12-31T00:00:00Z
4298281619,,2019-12-31T00:00:00Z
4298281619,,2020-12-31T00:00:00Z
4298281638,,2010-12-31T00:00:00Z
4298281638,,2011-12-31T00:00:00Z
4298281638,608633.670970341,2012-12-31T00:00:00Z
4298281638,426619.824809319,2013-12-31T00:00:00Z
4298281638,,2014-12-31T00:00:00Z
4298281638,,2015-12-31T00:00:00Z
4298281638,3914654.27129641,2016-12-31T00:00:00Z
4298281638,,2017-12-31T00:00:00Z
4298281638,,2018-12-31T00:00:00Z
4298281638,,2019-12-31T00:00:00Z
4298281638,,2020-12-31T00:00:00Z
4298281650,,
4298281666,,
4298281673,,2010-12-31T00:00:00Z
4298281673,2796607.46286115,2011-12-31T00:00:00Z
4298281673,2267085.93488992,2012-12-31T00:00:00Z
4298281673,1739999.63844809,2013-12-31T00:00:00Z
4298281673,20113121.8083313,2014-12-31T00:00:00Z
4298281673,117206251.561126,2015-12-31T00:00:00Z
4298281673,184313505.046257,2016-12-31T00:00:00Z
4298281673,77109928.5037368,2017-12-31T00:00:00Z
4298281673,,2018-12-31T00:00:00Z
4298281673,,2019-12-31T00:00:00Z
4298281673,,2020-12-31T00:00:00Z
4298281674,,2011-12-31T00:00:00Z
4298281674,27182.3691477858,2012-12-31T00:00:00Z
4298281674,27849.2224659584,2013-12-31T00:00:00Z
4298281674,25704.0555507881,2014-12-31T00:00:00Z
4298281674,22250.6504098701,2015-12-31T00:00:00Z
4298281674,,2016-12-31T00:00:00Z
4298281674,,2017-12-31T00:00:00Z
4298281674,,2018-12-31T00:00:00Z
4298281674,,2019-12-31T00:00:00Z
4298281674,,2020-12-31T00:00:00Z
4298281680,,2010-12-31T00:00:00Z
4298281680,145438.332481689,2011-12-31T00:00:00Z
4298281680,159500.704193883,2012-12-31T00:00:00Z
4298281680,163396.915388241,2013-12-31T00:00:00Z
4298281680,135348.043399318,2014-12-31T00:00:00Z
4298281680,127577.720502956,2015-12-31T00:00:00Z
4298281680,,2016-12-31T00:00:00Z
4298281680,,2017-12-31T00:00:00Z
4298281680,,2018-12-31T00:00:00Z
4298281680,,2019-12-31T00:00:00Z
4298281680,,2020-12-31T00:00:00Z
4298281682,,
4298281692,,2011-12-31T00:00:00Z
4298281692,152263.757171526,2012-12-31T00:00:00Z
4298281692,185195.044763702,2013-12-31T00:00:00Z
4298281692,,2014-12-31T00:00:00Z
4298281692,,2015-12-31T00:00:00Z
4298281692,,2016-12-31T00:00:00Z
4298281692,,2017-12-31T00:00:00Z
4298281692,,2018-12-31T00:00:00Z
4298281692,,2019-12-31T00:00:00Z
4298281692,,2020-12-31T00:00:00Z
4298281697,,
4298281720,,2010-12-31T00:00:00Z
4298281720,204486.59997043,2011-12-31T00:00:00Z
4298281720,192398.489566755,2012-12-31T00:00:00Z
4298281720,212147.102077553,2013-12-31T00:00:00Z
4298281720,232131.788925795,2014-12-31T00:00:00Z
4298281720,179223.25001527,2015-12-31T00:00:00Z
4298281720,210380.626664564,2016-12-31T00:00:00Z
4298281720,244286.848525084,2017-12-31T00:00:00Z
4298281720,,2018-12-31T00:00:00Z
4298281720,,2019-12-31T00:00:00Z
4298281720,,2020-12-31T00:00:00Z
4298281742,,2009-12-31T00:00:00Z
4298281742,,2010-12-31T00:00:00Z
4298281742,,2011-05-31T00:00:00Z
4298281742,,2012-12-31T00:00:00Z
4298281742,378953.370665693,2013-12-31T00:00:00Z
4298281742,374813.317088767,2014-12-31T00:00:00Z
4298281742,340245.122350008,2015-12-31T00:00:00Z
4298281742,,2016-12-31T00:00:00Z
4298281742,,2017-12-31T00:00:00Z
4298281742,,2018-05-31T00:00:00Z
4298281742,,2019-05-31T00:00:00Z
4298281742,,2020-05-31T00:00:00Z
4298281760,,
4298281778,,
4298281779,,
4298281796,,2010-12-31T00:00:00Z
4298281796,41392.4512976712,2011-12-31T00:00:00Z
4298281796,57327.9749403051,2012-12-31T00:00:00Z
4298281796,61216.4615834617,2013-12-31T00:00:00Z
4298281796,51549.3872900799,2014-12-31T00:00:00Z
4298281796,51591.0799197283,2015-12-31T00:00:00Z
4298281796,,2016-12-31T00:00:00Z
4298281796,,2017-12-31T00:00:00Z
4298281796,,2018-12-31T00:00:00Z
4298281796,,2019-12-31T00:00:00Z
4298281796,,2020-12-31T00:00:00Z
4298281800,,
4298281815,,2010-12-31T00:00:00Z
4298281815,259492.377464977,2011-12-31T00:00:00Z
4298281815,365563.708193854,2012-12-31T00:00:00Z
4298281815,640364.548019654,2013-12-31T00:00:00Z
4298281815,239308.739224997,2014-12-31T00:00:00Z
4298281815,,2015-12-31T00:00:00Z
4298281815,476920.358664098,2016-12-31T00:00:00Z
4298281815,,2017-12-31T00:00:00Z
4298281815,,2018-12-31T00:00:00Z
4298281815,,2019-12-31T00:00:00Z
4298281815,,2020-12-31T00:00:00Z
4298281831,,2009-12-31T00:00:00Z
4298281831,216308.896710643,2010-12-31T00:00:00Z
4298281831,230514.570066465,2011-12-31T00:00:00Z
4298281831,218963.298445608,2012-12-31T00:00:00Z
4298281831,218037.567070391,2013-12-31T00:00:00Z
4298281831,213421.416645923,2014-12-31T00:00:00Z
4298281831,,2015-12-31T00:00:00Z
4298281831,,2016-12-31T00:00:00Z
4298281831,,2017-12-31T00:00:00Z
4298281831,,2018-12-31T00:00:00Z
4298281831,,2019-12-31T00:00:00Z
4298281831,,2020-12-31T00:00:00Z
4298281832,,2009-12-31T00:00:00Z
4298281832,709844.096218902,2010-12-31T00:00:00Z
4298281832,748174.923776522,2011-12-31T00:00:00Z
4298281832,860861.564913067,2012-12-31T00:00:00Z
4298281832,1026019.79327233,2013-12-31T00:00:00Z
4298281832,952296.422815568,2014-12-31T00:00:00Z
4298281832,,2015-12-31T00:00:00Z
4298281832,,2016-12-31T00:00:00Z
4298281832,571223.123821589,2017-12-31T00:00:00Z
4298281832,,2018-12-31T00:00:00Z
4298281832,,2019-12-31T00:00:00Z
4298281832,,2020-12-31T00:00:00Z
4298281843,,
4298281857,,
4298281878,,2010-12-31T00:00:00Z
4298281878,,2011-12-31T00:00:00Z
4298281878,513485.697231922,2012-12-31T00:00:00Z
4298281878,610282.948892388,2013-12-31T00:00:00Z
4298281878,538920.023332893,2014-12-31T00:00:00Z
4298281878,,2015-12-31T00:00:00Z
4298281878,,2016-12-31T00:00:00Z
4298281878,,2017-12-31T00:00:00Z
4298281878,,2018-12-31T00:00:00Z
4298281878,,2019-12-31T00:00:00Z
4298281884,,2011-12-31T00:00:00Z
4298281884,104417.294932577,2012-12-31T00:00:00Z
4298281884,116872.840897637,2013-12-31T00:00:00Z
4298281884,,2014-12-31T00:00:00Z
4298281884,,2015-12-31T00:00:00Z
4298281884,,2016-12-31T00:00:00Z
4298281884,,2017-12-31T00:00:00Z
4298281884,,2018-12-31T00:00:00Z
4298281884,,2019-12-31T00:00:00Z
4298281884,,2020-12-31T00:00:00Z
4298281895,,
4298281909,,
4298281924,,2010-12-31T00:00:00Z
4298281924,708537.992143017,2011-12-31T00:00:00Z
4298281924,1154492.79475091,2012-12-31T00:00:00Z
4298281924,1140760.19273599,2013-12-31T00:00:00Z
4298281924,1511020.95791489,2014-12-31T00:00:00Z
4298281924,,2015-12-31T00:00:00Z
4298281924,,2016-12-31T00:00:00Z
4298281924,1887464.00749407,2017-12-31T00:00:00Z
4298281924,,2018-12-31T00:00:00Z
4298281924,,2019-12-31T00:00:00Z
4298281924,,2020-12-31T00:00:00Z
4298281929,,
4298281932,,2012-12-31T00:00:00Z
4298281932,,2013-12-31T00:00:00Z
4298281932,,2014-12-31T00:00:00Z
4298281932,51880.3776039301,2015-12-31T00:00:00Z
4298281932,,2016-12-31T00:00:00Z
4298281932,,2017-12-31T00:00:00Z
4298281932,,2018-12-31T00:00:00Z
4298281932,,2019-12-31T00:00:00Z
4298342522,,
4298342601,,
4298342617,,2011-12-31T00:00:00Z
4298342617,311309.796617891,2012-12-31T00:00:00Z
