Instrument,Full-Time Employees (Pvt),Date
5081876978,,
5081876980,4,2020-12-31T00:00:00Z
5081876981,22,2019-12-31T00:00:00Z
5081876981,22,2020-12-31T00:00:00Z
5081876990,,
5081876994,,
5081877000,9,2017-12-31T00:00:00Z
5081877001,4,2016-12-31T00:00:00Z
5081877001,,2017-12-31T00:00:00Z
5081877001,,2018-12-31T00:00:00Z
5081877001,,2019-12-31T00:00:00Z
5081877001,,2020-12-31T00:00:00Z
5081877004,12,2020-12-31T00:00:00Z
5081877005,9,2020-12-31T00:00:00Z
5081877015,,
5081877019,6,2017-12-31T00:00:00Z
5081877021,25,2018-12-31T00:00:00Z
5081877021,,2019-12-31T00:00:00Z
5081877021,,2020-12-31T00:00:00Z
5081877026,,
5081877030,,
5081877033,5,2018-12-31T00:00:00Z
5081877039,,
5081877045,45,2019-12-31T00:00:00Z
5081877045,,2020-12-31T00:00:00Z
5081877055,14,2019-12-31T00:00:00Z
5081877064,,
5081877085,,2019-12-31T00:00:00Z
5081877085,58,2020-12-31T00:00:00Z
5081877088,,
5081877094,28,2019-12-31T00:00:00Z
5081877097,5,2014-12-31T00:00:00Z
5081877103,,
5081877106,,
5081877111,,
5081877115,,
5081877116,9,2020-12-31T00:00:00Z
5081877123,,2019-12-31T00:00:00Z
5081877123,63,2020-12-31T00:00:00Z
5081877133,3,2020-12-31T00:00:00Z
5081877140,33,2020-12-31T00:00:00Z
5081877147,,
5081877167,29,2017-12-31T00:00:00Z
5081877172,,
5081877174,9,2020-12-31T00:00:00Z
5081877180,,
5081877195,,2018-12-31T00:00:00Z
5081877195,30,2019-12-31T00:00:00Z
5081877195,22,2020-12-31T00:00:00Z
5081877198,,
5081877205,,
5081877210,,
5081877211,,2018-12-31T00:00:00Z
5081877211,34,2019-12-31T00:00:00Z
5081877211,62,2020-12-31T00:00:00Z
5081877216,,
5081877219,,
5081877224,,2017-12-31T00:00:00Z
5081877224,44,2018-12-31T00:00:00Z
5081877224,,2019-12-31T00:00:00Z
5081877224,40,2020-12-31T00:00:00Z
5081877239,19,2019-12-31T00:00:00Z
5081877251,,
5081877253,,
5081877264,,
5081877281,,
5081877283,9,2020-12-31T00:00:00Z
5081877284,,
5081877293,,
5081877294,12,2020-12-31T00:00:00Z
5081877304,14,2019-12-31T00:00:00Z
5081877317,3,2020-12-31T00:00:00Z
5081877319,,2019-12-31T00:00:00Z
5081877319,16,2020-12-31T00:00:00Z
5081877321,,
5081877322,12,2018-12-31T00:00:00Z
5081877336,,
5081877345,,
5081877347,6,2019-12-31T00:00:00Z
5081877348,,
5081877354,,
5081877365,,
5081877366,,
5081877375,,
5081877413,,
5081877420,,2018-12-31T00:00:00Z
5081877420,2,2019-12-31T00:00:00Z
5081877420,55,2020-12-31T00:00:00Z
5081877425,14,2020-12-31T00:00:00Z
5081877427,,
5081877436,,
5081877439,,
5081877468,,2019-12-31T00:00:00Z
5081877468,45,2020-12-31T00:00:00Z
5081877475,,
5081877488,,
5081877490,,
5081877492,,
5081877495,18,2014-12-31T00:00:00Z
5081877495,,2015-12-31T00:00:00Z
5081877495,,2016-12-31T00:00:00Z
5081877495,,2017-12-31T00:00:00Z
5081877495,,2018-12-31T00:00:00Z
5081877495,,2019-12-31T00:00:00Z
5081877495,,2020-12-31T00:00:00Z
5081877499,,
5081877507,,
5081877512,9,2019-12-31T00:00:00Z
5081877516,,
5081877521,,
5081877528,,
5081877536,,
5081877552,3,2014-12-31T00:00:00Z
5081877556,,
5081877561,,
5081877565,11,2020-12-31T00:00:00Z
5081877566,4,2017-12-31T00:00:00Z
5081877572,,
5081877576,9,2018-12-31T00:00:00Z
5081877579,7,2020-12-31T00:00:00Z
5081877580,5,2019-12-31T00:00:00Z
5081877580,14,2020-12-31T00:00:00Z
5081877583,,
5081877591,13,2020-12-31T00:00:00Z
5081877592,9,2019-12-31T00:00:00Z
5081877594,2,2019-12-31T00:00:00Z
5081877596,,
5081877597,8,2018-12-31T00:00:00Z
5081877616,,
5081877630,4,2018-12-31T00:00:00Z
5081877631,,
5081877633,,
5081877639,12,2019-12-31T00:00:00Z
5081877650,7,2019-12-31T00:00:00Z
5081877651,,2019-12-31T00:00:00Z
5081877651,7,2020-12-31T00:00:00Z
5081877672,,
5081877675,,
5081877685,,
5081877697,,
5081877715,,2019-12-31T00:00:00Z
5081877715,141,2020-12-31T00:00:00Z
5081877727,7,2020-12-31T00:00:00Z
5081877729,,
5081877738,6,2020-12-31T00:00:00Z
5081877771,,
5081877801,16,2019-12-31T00:00:00Z
5081877801,16,2020-12-31T00:00:00Z
5081877806,9,2019-12-31T00:00:00Z
5081877807,5,2020-12-31T00:00:00Z
5081877808,18,2019-12-31T00:00:00Z
5081877825,7,2019-12-31T00:00:00Z
5081877826,22,2020-12-31T00:00:00Z
5081877884,5,2019-12-31T00:00:00Z
5081877888,,
5081877893,9,2018-12-31T00:00:00Z
5081877893,,2019-12-31T00:00:00Z
5081877894,1,2019-12-31T00:00:00Z
5081877907,,
5081877910,,
5081877923,,
5081877929,,
5081877939,16,2020-12-31T00:00:00Z
5081877946,,
5081877970,,
5081878035,5,2020-12-31T00:00:00Z
5081878048,5,2018-12-31T00:00:00Z
5081878052,16,2019-12-31T00:00:00Z
5081878061,,
5081878063,,
5081878070,,2018-12-31T00:00:00Z
5081878070,12,2019-12-31T00:00:00Z
5081878070,19,2020-12-31T00:00:00Z
5081878089,,2018-12-31T00:00:00Z
5081878089,82,2019-12-31T00:00:00Z
5081878089,82,2020-12-31T00:00:00Z
5081878123,,
5081878124,,
5081878125,,2019-12-31T00:00:00Z
5081878125,59,2020-12-31T00:00:00Z
5081878142,,
5081878155,,
5081878196,6,2019-12-31T00:00:00Z
5081878237,11,2020-12-31T00:00:00Z
5081878281,,
5081878304,,
5081878309,,
5081878310,,
5081878355,,
5081878365,8,2020-12-31T00:00:00Z
5081878366,,
5081878367,,
5081878431,,
5081878438,,
5081878448,8,2020-12-31T00:00:00Z
5081878456,3,2020-12-31T00:00:00Z
5081878460,23,2020-12-31T00:00:00Z
5081878468,,
5081878485,,
5081878519,5,2020-12-31T00:00:00Z
5081878575,6,2019-12-31T00:00:00Z
5081878576,,
5081878582,7,2019-12-31T00:00:00Z
5081878627,,
5081878628,,
5081878637,,
5081878676,,
5081878678,,
5081878688,,
5081878689,7,2019-09-30T00:00:00Z
5081878718,5,2020-12-31T00:00:00Z
5081878751,8,2019-12-31T00:00:00Z
5081878752,7,2020-12-31T00:00:00Z
5081878774,7,2019-12-31T00:00:00Z
5081878774,,2020-12-31T00:00:00Z
5081878797,15,2020-12-31T00:00:00Z
5081878801,5,2019-12-31T00:00:00Z
5081878801,,2020-12-31T00:00:00Z
5081878828,,
5081878852,,2020-03-31T00:00:00Z
5081878852,108,2021-03-31T00:00:00Z
5081878898,,
5081878905,5,2020-12-31T00:00:00Z
5081878907,106,2019-12-31T00:00:00Z
5081878907,123,2020-12-31T00:00:00Z
5081878928,136,2021-03-31T00:00:00Z
5081878940,7,2020-12-31T00:00:00Z
5081878949,32,2019-12-31T00:00:00Z
5081878949,24,2020-12-31T00:00:00Z
5081878962,,2019-12-31T00:00:00Z
5081878962,12,2020-12-31T00:00:00Z
5081878988,27,2020-12-31T00:00:00Z
5081879006,,
5081879020,3,2020-12-31T00:00:00Z
5081879078,,
5081879092,6,2019-12-31T00:00:00Z
5081879129,12,2020-12-31T00:00:00Z
5081879146,,2019-12-31T00:00:00Z
5081879146,273,2020-12-31T00:00:00Z
5081879172,,
5081879194,,2019-12-31T00:00:00Z
5081879194,1,2020-12-31T00:00:00Z
5081879208,7,2019-12-31T00:00:00Z
5081879226,,
5081879257,2,2019-12-31T00:00:00Z
5081879257,2,2020-12-31T00:00:00Z
5081879278,,
5081879292,,2019-12-31T00:00:00Z
5081879292,12,2020-12-31T00:00:00Z
5081879299,,
5081879304,,
5081879309,4,2019-12-31T00:00:00Z
5081879353,3,2020-12-31T00:00:00Z
5081879441,3,2020-12-31T00:00:00Z
5081879449,,
5081879455,,2019-12-31T00:00:00Z
5081879455,260,2020-12-31T00:00:00Z
5081879460,4,2019-12-31T00:00:00Z
5081879496,6,2020-12-31T00:00:00Z
5081879530,,
5081879538,,
5081879551,5,2020-12-31T00:00:00Z
5081879560,,
5081879575,,
5081879614,23,2019-12-31T00:00:00Z
5081879614,,2020-12-31T00:00:00Z
5081879637,,
5081879665,,
5081879666,,
5081879667,45,2019-12-31T00:00:00Z
5081879668,37,2019-12-31T00:00:00Z
5081879679,4,2020-12-31T00:00:00Z
5081879683,11,2020-12-31T00:00:00Z
5081879730,16,2020-12-31T00:00:00Z
5081879747,6,2019-12-31T00:00:00Z
5081879752,26,2020-12-31T00:00:00Z
5081879755,,2019-12-31T00:00:00Z
5081879755,24,2020-12-31T00:00:00Z
5081879757,11,2020-12-31T00:00:00Z
5081879784,,
5081879787,,
5081879815,12,2020-12-31T00:00:00Z
5081879822,5,2020-12-31T00:00:00Z
5081879824,3,2020-12-31T00:00:00Z
5081879839,,
5081879883,,
5081879885,,
5081879901,17,2020-12-31T00:00:00Z
5081879914,4,2020-12-31T00:00:00Z
5081879926,,
5081879943,,
5081879945,7,2020-12-31T00:00:00Z
5081879947,,
5081880063,69,2020-12-31T00:00:00Z
5081880068,,
5081880182,10,2020-12-31T00:00:00Z
5081880427,5,2020-12-31T00:00:00Z
5081880452,57,2019-12-31T00:00:00Z
5081880452,57,2020-12-31T00:00:00Z
5081880479,,
5081880580,,
5081880619,,
5081880625,10,2020-12-31T00:00:00Z
5081880727,21,2020-12-31T00:00:00Z
5081880797,54,2020-12-31T00:00:00Z
5081880800,47,2020-12-31T00:00:00Z
5081880830,,
5081880835,4,2019-12-31T00:00:00Z
5081880850,,
5081880851,,
5081880852,16,2020-12-31T00:00:00Z
5081880899,77,2020-12-31T00:00:00Z
5081880986,2,2020-12-31T00:00:00Z
5081881011,9,2020-12-31T00:00:00Z
5081881014,,2019-12-31T00:00:00Z
5081881014,48,2020-12-31T00:00:00Z
5081881015,,2017-12-31T00:00:00Z
5081881015,21,2018-12-31T00:00:00Z
5081881015,21,2019-12-31T00:00:00Z
5081881015,25,2020-12-31T00:00:00Z
5081881018,8,2019-12-31T00:00:00Z
5081881023,,2019-12-31T00:00:00Z
5081881023,62,2020-12-31T00:00:00Z
5081881026,,
5081881040,15,2020-12-31T00:00:00Z
5081881042,6,2016-12-31T00:00:00Z
5081881053,,
5081881135,7,2020-12-31T00:00:00Z
5081881252,,
5081881341,35,2020-12-31T00:00:00Z
5081881354,,
5081881474,,
5081881490,17,2020-12-31T00:00:00Z
5081881520,,
5081881690,5,2020-12-31T00:00:00Z
5081881708,3,2020-12-31T00:00:00Z
5081881717,,
5081881772,,
5081881797,,
5081881804,,
5081881812,,
5081881823,,
5081881825,,
5081881830,,
5081881882,,
5081881969,,
5081881979,67,2020-12-31T00:00:00Z
5081882018,,
5081882073,20,2020-12-31T00:00:00Z
5081882189,8,2020-12-31T00:00:00Z
5081882317,17,2019-12-31T00:00:00Z
5081882323,,
5081882330,15,2020-12-31T00:00:00Z
5081882372,1,2020-12-31T00:00:00Z
5081882427,3,2020-12-31T00:00:00Z
5081882430,,
5081882433,,
5081882434,3,2020-12-31T00:00:00Z
5081882437,1,2020-12-31T00:00:00Z
5081882470,,
5081882497,,
5081882510,7,2020-12-31T00:00:00Z
5081882559,,
5081882647,87,2020-12-31T00:00:00Z
5081882648,,
5081882661,12,2019-12-31T00:00:00Z
5081882661,10,2020-12-31T00:00:00Z
5081882662,,
5081882670,,
5081882686,,
5081882739,,
5081882923,7,2020-12-31T00:00:00Z
5081882948,,
5081883014,69,2020-12-31T00:00:00Z
5081883140,,
5081883208,,
5081883239,,
5081883262,86,2020-12-31T00:00:00Z
5081883263,10,2019-12-31T00:00:00Z
5081883273,9,2020-12-31T00:00:00Z
5081883329,12,2020-12-31T00:00:00Z
5081883346,37,2020-03-31T00:00:00Z
5081883347,15,2020-12-31T00:00:00Z
5081883386,14,2020-12-31T00:00:00Z
5081883393,4,2019-12-31T00:00:00Z
5081883398,,
5081883405,,
5081883414,,
5081883417,5,2020-12-31T00:00:00Z
5081883433,10,2020-12-31T00:00:00Z
5081883436,,
5081883459,78,2020-06-30T00:00:00Z
5081883468,21,2020-12-31T00:00:00Z
5081883482,,
5081883620,,2019-12-31T00:00:00Z
5081883620,135,2020-12-31T00:00:00Z
5081883749,,
5081883752,6,2019-12-31T00:00:00Z
5081883757,,2019-12-31T00:00:00Z
5081883757,538,2020-12-31T00:00:00Z
5081883822,18,2020-12-31T00:00:00Z
5081883841,14,2020-12-31T00:00:00Z
5081883848,,
5081883885,14,2019-12-31T00:00:00Z
5081883889,8,2020-12-31T00:00:00Z
5081883991,,
5081884024,,
5081884031,10,2020-12-31T00:00:00Z
5081884033,,
5081884070,9,2020-12-31T00:00:00Z
5081884140,8,2020-12-31T00:00:00Z
5081884174,,
5081884186,25,2020-12-31T00:00:00Z
5081884202,,
5081884215,9,2020-12-31T00:00:00Z
5081884224,,
5081884240,,2019-12-31T00:00:00Z
5081884240,803,2020-12-31T00:00:00Z
5081884263,,2019-12-31T00:00:00Z
5081884263,7,2020-12-31T00:00:00Z
5081884395,16,2020-12-31T00:00:00Z
5081884398,,
5081884416,,
5081884427,6,2020-12-31T00:00:00Z
5081884428,13,2020-12-31T00:00:00Z
5081884481,6,2019-12-31T00:00:00Z
5081884513,6,2019-12-31T00:00:00Z
5081884562,,
5081884565,3,2019-12-31T00:00:00Z
5081884779,,
5081884781,,
5081884785,8,2019-12-31T00:00:00Z
5081884850,,
5081884921,,
5081884922,,
5081884923,,
5081884933,12,2020-12-31T00:00:00Z
5081884946,,
5081884951,6,2020-12-31T00:00:00Z
5081884960,6,2019-12-31T00:00:00Z
5081884960,,2020-12-31T00:00:00Z
5081884961,6,2019-12-31T00:00:00Z
5081884970,,
5081885004,3,2019-12-31T00:00:00Z
5081885004,3,2020-12-31T00:00:00Z
5081885040,,
5081885107,1,2020-12-31T00:00:00Z
5081885250,,2019-12-31T00:00:00Z
5081885250,7,2020-12-31T00:00:00Z
5081885292,18,2020-12-31T00:00:00Z
5081885300,9,2020-12-31T00:00:00Z
5081885303,5,2019-12-31T00:00:00Z
5081885321,115,2019-12-31T00:00:00Z
5081885321,115,2020-12-31T00:00:00Z
5081885322,51,2019-12-31T00:00:00Z
5081885349,10,2020-12-31T00:00:00Z
5081885404,,
5081885418,31,2019-12-31T00:00:00Z
5081885418,30,2020-12-31T00:00:00Z
5081885458,8,2020-12-31T00:00:00Z
5082052506,,
5082055255,,2017-12-31T00:00:00Z
5082055255,73,2018-12-31T00:00:00Z
5082055255,106,2019-12-31T00:00:00Z
5082055255,108,2020-12-31T00:00:00Z
5082060778,,
5082061843,,
5082065324,,
5082068188,,
