Instrument,Operating Profit before Non-Recurring Income/Expense,Date
5040937137,283088.913336432,2012-12-31T00:00:00Z
5040937137,291589.005435118,2013-12-31T00:00:00Z
5040937137,1442536.55597427,2014-12-31T00:00:00Z
5040937137,667984.302361948,2015-12-31T00:00:00Z
5040937137,56370.5209500142,2016-12-31T00:00:00Z
5040937137,-42628.4218983828,2017-12-31T00:00:00Z
5040937137,463875.883024574,2018-12-31T00:00:00Z
5040937137,11488.2809660472,2019-12-31T00:00:00Z
5040937137,,2020-12-31T00:00:00Z
5040937241,428689.017566401,2011-12-31T00:00:00Z
5040937241,196871.560399318,2012-12-31T00:00:00Z
5040937241,653861.093379333,2013-12-31T00:00:00Z
5040937241,704953.592233261,2014-12-31T00:00:00Z
5040937241,-106648.777712421,2015-12-31T00:00:00Z
5040937241,344301.131130213,2016-12-31T00:00:00Z
5040937241,196066.5200383,2017-12-31T00:00:00Z
5040937241,710202.339466309,2018-12-31T00:00:00Z
5040937241,-391284.024982203,2019-12-31T00:00:00Z
5040937241,-68367.7465212729,2020-12-31T00:00:00Z
5040937274,476221.855695898,2011-12-31T00:00:00Z
5040937274,617288.712545763,2012-12-31T00:00:00Z
5040937274,926374.182571032,2013-12-31T00:00:00Z
5040937274,737105.460743335,2014-12-31T00:00:00Z
5040937274,513853.201705302,2015-12-31T00:00:00Z
5040937274,587659.701489471,2016-12-31T00:00:00Z
5040937274,397582.696285201,2017-12-31T00:00:00Z
5040937274,220500.916824778,2018-12-31T00:00:00Z
5040937274,228969.401828248,2019-12-31T00:00:00Z
5040937274,374476.065579078,2020-12-31T00:00:00Z
5040937450,1606288.27799266,2011-12-31T00:00:00Z
5040937450,766663.288093498,2012-12-31T00:00:00Z
5040937450,809023.233537857,2013-12-31T00:00:00Z
5040937450,1886932.67914322,2014-12-31T00:00:00Z
5040937450,591415.949132517,2015-12-31T00:00:00Z
5040937450,1455980.2419584,2016-12-31T00:00:00Z
5040937450,840094.780423526,2017-12-31T00:00:00Z
5040937450,260960.928891343,2018-12-31T00:00:00Z
5040937450,700557.648216682,2019-12-31T00:00:00Z
5040937450,1157132.10921886,2020-12-31T00:00:00Z
5040937492,230159.005679669,2011-12-31T00:00:00Z
5040937492,721575.570589458,2012-12-31T00:00:00Z
5040937492,402808.40996148,2013-12-31T00:00:00Z
5040937492,354943.894937948,2014-12-31T00:00:00Z
5040937492,-99563.7190532044,2015-12-31T00:00:00Z
5040937492,-172210.153853637,2016-12-31T00:00:00Z
5040937492,-31365.799067276,2017-12-31T00:00:00Z
5040937492,256902.629808679,2018-12-31T00:00:00Z
5040937492,1106173.58806742,2019-12-31T00:00:00Z
5040937492,175665.645117841,2020-12-31T00:00:00Z
5040937497,112565.129014081,2010-12-31T00:00:00Z
5040937497,159753.222886354,2011-12-31T00:00:00Z
5040937497,58682.8689651813,2012-12-31T00:00:00Z
5040937497,151415.085182138,2013-12-31T00:00:00Z
5040937497,-20532.6288999979,2014-12-31T00:00:00Z
5040937497,81416.0249436315,2015-12-31T00:00:00Z
5040937497,61971.8200718972,2016-12-31T00:00:00Z
5040937497,155254.650209451,2017-12-31T00:00:00Z
5040937497,114370.246875094,2018-12-31T00:00:00Z
5040937497,463853.562173669,2019-12-31T00:00:00Z
5040937497,406153.476993771,2020-12-31T00:00:00Z
5040937520,340949.831395037,2011-12-31T00:00:00Z
5040937520,77957.0077455341,2012-12-31T00:00:00Z
5040937520,486606.184887928,2013-12-31T00:00:00Z
5040937520,0.0,2014-12-31T00:00:00Z
5040937520,-4847.67171420096,2015-12-31T00:00:00Z
5040937520,-2383.53154122681,2016-12-31T00:00:00Z
5040937520,-1695.44859823113,2017-12-31T00:00:00Z
5040937524,1254259.36402608,2011-12-31T00:00:00Z
5040937524,1507685.08798813,2012-12-31T00:00:00Z
5040937524,1235846.85948436,2013-12-31T00:00:00Z
5040937524,749202.203351086,2014-12-31T00:00:00Z
5040937524,716088.121679788,2015-12-31T00:00:00Z
5040937524,736034.53993084,2016-12-31T00:00:00Z
5040937536,275368.810366746,2011-12-31T00:00:00Z
5040937536,527801.639636983,2012-12-31T00:00:00Z
5040937536,385606.021206254,2013-12-31T00:00:00Z
5040937536,192752.043394554,2014-12-31T00:00:00Z
5040937536,39651.4686366694,2015-12-31T00:00:00Z
5040937536,-10725.8919355207,2016-12-31T00:00:00Z
5040937536,132729.404547237,2017-12-31T00:00:00Z
5040937536,9838.30080645969,2018-12-31T00:00:00Z
5040937536,,2019-12-31T00:00:00Z
5040937536,,2020-12-31T00:00:00Z
5040937540,249279.357859579,2011-12-31T00:00:00Z
5040937540,154537.291292472,2012-12-31T00:00:00Z
5040937540,206088.023701222,2013-12-31T00:00:00Z
5040937540,136884.192666653,2014-12-31T00:00:00Z
5040937540,154379.699206092,2015-12-31T00:00:00Z
5040937540,657497.175647417,2016-12-31T00:00:00Z
5040937540,270302.947946563,2017-12-31T00:00:00Z
5040937540,487241.847439916,2018-12-31T00:00:00Z
5040937540,551664.977082466,2019-12-31T00:00:00Z
5040937540,901579.658883494,2020-12-31T00:00:00Z
5040937553,85237.4578487592,2011-12-31T00:00:00Z
5040937553,118398.28107931,2012-12-31T00:00:00Z
5040937553,715346.85912821,2013-12-31T00:00:00Z
5040937553,656248.286470475,2014-12-31T00:00:00Z
5040937553,487626.054738727,2015-12-31T00:00:00Z
5040937553,280064.956094151,2016-12-31T00:00:00Z
5040937553,-89253.2583497389,2017-12-31T00:00:00Z
5040937553,-40951.9271068884,2018-12-31T00:00:00Z
5040937553,467720.904281052,2019-12-31T00:00:00Z
5040937553,57275.3196285858,2020-12-31T00:00:00Z
5040937555,626861.639692762,2011-12-31T00:00:00Z
5040937555,715724.492745422,2012-12-31T00:00:00Z
5040937555,959927.35667776,2013-12-31T00:00:00Z
5040937555,924604.971163471,2014-12-31T00:00:00Z
5040937555,827833.169655856,2015-12-31T00:00:00Z
5040937555,622220.90883726,2016-12-31T00:00:00Z
5040937555,809213.395241459,2017-12-31T00:00:00Z
5040937555,641334.233821091,2018-12-31T00:00:00Z
5040937555,942949.002064669,2019-12-31T00:00:00Z
5040937555,977413.461967152,2020-12-31T00:00:00Z
5040937614,-10185.6081706065,2011-12-31T00:00:00Z
5040937614,377566.611465125,2012-12-31T00:00:00Z
5040937614,-51947.8076271676,2013-12-31T00:00:00Z
5040937649,959412.811719053,2011-12-31T00:00:00Z
5040937649,601112.203212253,2012-12-31T00:00:00Z
5040937649,-12603.7303751161,2013-12-31T00:00:00Z
5040937649,155984.312573627,2014-12-31T00:00:00Z
5040937649,-703737.687547217,2016-12-31T00:00:00Z
5040937649,58492.9766389741,2017-12-31T00:00:00Z
5040937649,168726.858830784,2018-12-31T00:00:00Z
5040937649,,2019-12-31T00:00:00Z
5040937649,,2020-12-31T00:00:00Z
5040937677,,
5040937708,287504.222434534,2015-12-31T00:00:00Z
5040937708,677161.310862538,2016-12-31T00:00:00Z
5040937708,38389.8004028049,2017-12-31T00:00:00Z
5040937708,431655.447883419,2018-12-31T00:00:00Z
5040937708,292211.819819558,2019-12-31T00:00:00Z
5040937708,398900.736333168,2020-12-31T00:00:00Z
5040937711,316826.022569916,2011-12-31T00:00:00Z
5040937711,434872.75623171,2012-12-31T00:00:00Z
5040937711,764228.894501971,2013-12-31T00:00:00Z
5040937711,71147.9466534811,2014-12-31T00:00:00Z
5040937711,490112.040233189,2015-12-31T00:00:00Z
5040937711,652610.935987902,2016-12-31T00:00:00Z
5040937711,673819.714325573,2017-12-31T00:00:00Z
5040937711,299576.259556697,2018-12-31T00:00:00Z
5040937711,864692.197068228,2019-12-31T00:00:00Z
5040937711,553661.42307633,2020-12-31T00:00:00Z
5040937814,108289.097392763,2011-12-31T00:00:00Z
5040937814,151955.933420103,2012-12-31T00:00:00Z
5040937814,456459.424396096,2013-12-31T00:00:00Z
5040937814,106801.503813167,2014-12-31T00:00:00Z
5040937814,66873.0098010286,2015-12-31T00:00:00Z
5040937814,297941.442653352,2016-12-31T00:00:00Z
5040937814,-454016.913912037,2017-12-31T00:00:00Z
5040937814,176105.584435628,2018-12-31T00:00:00Z
5040937814,622755.824644639,2019-12-31T00:00:00Z
5040937814,512491.454032318,2020-12-31T00:00:00Z
5040937980,766422.341118089,2011-12-31T00:00:00Z
5040937980,1119620.95450871,2012-12-31T00:00:00Z
5040937980,1176575.26258516,2013-12-31T00:00:00Z
5040937980,814620.114032475,2014-12-31T00:00:00Z
5040937980,839641.600754551,2015-12-31T00:00:00Z
5040937980,1010021.49059486,2016-12-31T00:00:00Z
5040937980,898829.964005105,2017-12-31T00:00:00Z
5040937980,1384248.92346888,2018-12-31T00:00:00Z
