Instrument,Total Assets,Date,Total Fixed Assets - Net,Revenue from Business Activities - Total,Intangible Assets - Gross - Total,Full-Time Employees (Pvt),Salaries and Wages from CSR reporting,Revenue from Goods & Services (ASR),Operating Profit before Non-Recurring Income/Expense,Sales per Employee,Labor & Related Expenses - Total,"Employees Full-Time/Full-Time Equiv Period End (BUS,ASR)",Cost of Operating Revenue,Market Capitalization,International/Export Sales - Geographic Segment,Cost of Revenues - Total,Stock Based Compensation - Mean,Labor Expenses including Stock-Based Compensation in COGS,Intangible Assets - excluding Goodwill - Gross - Total (ASR)
5052516322,3038072.85818468,2018,,5806196.19969227,,27.0,,,207711.12577638,223073.057808443,793581.938801054,,4154714.43056793,,,4154714.43056793,,,
5052516322,3165269.29736626,2019,,5465350.6152238,,28.0,,,123186.220655734,195483.882516827,880844.037634354,,3714127.11271624,,,3714127.11271624,,,
5052516322,3016822.29916413,2020,,5548133.28945955,,29.0,,,-92045.811619124,209109.938088697,1046954.44594823,,3885122.51916363,,,3885122.51916363,,,
5052516471,1052811.44627723,2019,,0.0,,,,,-7165.95743426708,,0.0,,0.0,,,0.0,,,
5052516471,2056330.80357663,2020,,0.0,,,,,-26557.8297719141,,0.0,,0.0,,,0.0,,,
5052516481,8732695.82628508,2009,,0.0,,,,,-186336.152577385,,0.0,,0.0,,,0.0,,,
5052516481,20926861.1082483,2010,,15622680.5050074,,,,,244858.167236816,,11770.4332253311,,15166949.2242125,,,15166949.2242125,,,
5052516481,10168323.1268614,2011,,13876729.6157301,,,,,-287520.0622194,,3037.81296316333,,12110330.7250907,,,12110330.7250907,,,
5052516867,1178501.49438318,2010,,4572233.07541733,,5.0,,,43766.1179082732,,495684.441461125,,3689450.5835175,,,3689450.5835175,,,
5052516867,905029.615500452,2011,,5712875.31954892,,5.0,,,241238.088251205,1069839.03891845,530902.489032838,,4578520.22012769,,,4578520.22012769,,,
5052516867,732877.943555636,2012,,5185087.51296455,,5.0,,,74859.3782986917,1083228.47384505,502848.513537419,,4239622.16957832,,,4239622.16957832,,,
5052516867,684272.126337306,2013,,4626250.33039058,,7.0,,,230614.201728475,746253.894466149,490523.560545058,,3662064.9566942,,,3662064.9566942,,,
5052516867,743174.518201285,2014,,4542326.84921039,,6.0,,,224903.911904628,587588.535661341,477502.99767437,,3540525.56008956,,,3540525.56008956,,,
5052516867,626937.261024005,2015,,3874408.39311908,,7.0,,,217150.832941258,542476.596233469,392537.109575555,,3015749.00333189,,,3015749.00333189,,,
5052516867,937246.729188376,2016,,4042231.14076655,,8.0,,,84019.4868282452,523607.734166956,354669.49333455,,3287009.17192884,,,3287009.17192884,,,
5052516867,1351041.79359084,2017,,4314432.26861302,,8.0,,,137815.750341931,542616.059461435,442875.394552232,,3416571.13237834,,,3416571.13237834,,,
5052516867,1074814.49755172,2018,,4319505.96907612,,8.0,,,133800.890967852,508236.192945698,402140.54546404,,3445372.94242218,,,3445372.94242218,,,
5052516906,2281028.51491676,2013,,7986940.45099092,,18.0,,,512569.02052659,,1411084.62309658,,5153133.75160382,,,5153133.75160382,,,
5052516906,3675280.60558601,2014,,10884247.9316219,,16.0,,,1116775.49611618,629644.770985919,1684287.22698567,,7124669.3415326,,,7124669.3415326,,,
5052516906,3063288.23371887,2015,,10345917.5540974,,20.0,,,794483.648911178,519672.811719382,1770345.95439963,,6939073.50306783,,,6939073.50306783,,,
5052516906,2001650.50053223,2016,,6908014.34699992,,19.0,,,-178514.894860153,355780.692578483,1572812.6860694,,4720224.39805004,,,4720224.39805004,,,
5052516906,2109665.20478347,2017,,7036088.88769497,,18.0,,,70496.413178845,383354.092463302,1814123.54993115,,4415001.33665421,,,4415001.33665421,,,
5052516906,2531196.26627364,2018,,8615548.82520195,,,,,-112135.671291541,512427.145441147,2075886.58450088,,5737566.79727755,,,5737566.79727755,,,
5052516906,2852671.9257323,2019,,9824212.27870011,,,,,561707.231617409,650561.266551795,2259455.53860893,,6039178.77993364,,,6039178.77993364,,,
5052516906,3721372.8549142,2020,,8951939.66184772,,,,,-535521.073689542,578942.624371641,2194189.04787391,,5906491.89023108,,,5906491.89023108,,,
5052517020,1509981.37250054,2013,,3391255.07430995,,19.0,,,-20949.4437316119,,1362735.76663924,,1581086.87935409,,,1581086.87935409,,,
5052517020,1125669.16488223,2014,,2845440.36314157,,20.0,,,-152482.623924015,122693.954867402,1168449.83530918,,1439830.70565412,,,1439830.70565412,,,
5052517020,1157266.00149325,2015,,3275161.589679,,21.0,,,83653.4118886474,145401.148574711,995637.190532044,,1825832.04640764,,,1825832.04640764,,,
5052517020,1436146.81023504,2016,,3087269.22877403,,19.0,,,-21809.3136022254,149965.265717263,1075806.96113272,,1662513.2500057,,,1662513.2500057,,,
5052517020,1621298.89119045,2017,,3248600.61768215,,19.0,,,58614.0801102763,172029.01246048,1170949.4640212,,1665899.35123339,,,1665899.35123339,,,
5052517020,2226376.65389468,2018,,4475688.99437867,,24.0,,,186066.864002169,195948.949037067,1389905.94643259,,2460559.03169557,,,2460559.03169557,,,
5052517020,2062676.56976214,2019,,5118541.02447649,,26.0,,,179945.153349373,205048.756037547,1384963.45586724,,3167011.94987775,,,3167011.94987775,,,
5052517020,2154023.71209737,2020,,4588638.36324212,,26.0,,,233260.938599101,192901.795042179,1234139.14976232,,2744309.07643112,,,2744309.07643112,,,
5052517216,2186176.08756573,2013,,3285656.25224817,,24.0,,,370447.480619966,,1265823.29929544,,600380.399625462,,,600380.399625462,,,
5052517216,2887714.13276231,2014,,6550386.122097,,27.0,,,181451.13911626,215990.678926817,2660328.3677098,,2046418.68036646,,,2046418.68036646,,,
5052517216,1947329.12509333,2015,,4543387.08967881,,29.0,,,50714.1040870254,147676.256411748,1962934.14642722,,1386682.70881092,,,1386682.70881092,,,
5052517216,2198564.31631353,2016,,3583520.49565745,,30.0,,,406988.010664479,118014.140974091,1281029.02683235,,1175676.93271013,,,1175676.93271013,,,
5052517216,1962714.75569636,2017,,3355413.87937071,,30.0,,,-54254.3551433962,112534.015677674,1455542.62158143,,1158596.90994837,,,1158596.90994837,,,
5052517216,1963489.87694908,2018,,3461114.22371252,,30.0,,,-614.89380040373,108596.586677779,1698090.71919494,,1037817.75632142,,,1037817.75632142,,,
5052517286,788190417.278796,2017,,540464920.537449,,,,,-7152366.500285,,249494191.571918,,209491257.326606,,,209491257.326606,,,
5052517286,10440667.2961914,2020,,5862454.27073598,,,,,227501.409250975,,2557124.37261703,,2758601.24185055,,,2758601.24185055,,,
5052517762,1388402.21237418,2010,,3528477.47560488,,19.0,,,362894.060989432,,1060167.89402806,,1595473.93465614,,,1595473.93465614,,,
5052517762,1538667.46979888,2011,,4006875.29841243,,20.0,,,187987.013955754,192399.932385878,1284101.40901716,,1921863.43640127,,,1921863.43640127,,,
5052517762,1607945.35322668,2012,,5052921.98989928,,20.0,,,61264.22683755,263904.368146683,1438848.8780583,,2871330.40669809,,,2871330.40669809,,,
5052517762,1414206.35313123,2013,,4448094.89833151,,20.0,,,-60974.8037066427,215254.768145327,1367164.10433861,,2397604.22284472,,,2397604.22284472,,,
5052517762,1308752.67665953,2014,,5073787.68562196,,22.0,,,117624.905093786,203152.085245233,1533739.62853008,,2699801.94885089,,,2699801.94885089,,,
5052517762,970497.070069459,2015,,4029658.18724823,,18.0,,,124299.274723102,183369.533247359,1220991.77560503,,2113709.16666634,,,2113709.16666634,,,
5052517762,938288.757670488,2016,,2746662.57153272,,19.0,,,-162914.380842853,144238.020583974,1116446.17391064,,1199988.95443064,,,1199988.95443064,,,
5052517762,923236.261727793,2017,,2971394.77187136,,19.0,,,32334.6268376937,157349.630931233,1160897.87590312,,1379974.05548884,,,1379974.05548884,,,
5052517762,829175.686156482,2018,,2944726.41013346,,19.0,,,48822.5677520562,145885.741823971,1122673.10077713,,1338008.90967852,,,1338008.90967852,,,
5052517764,68820533.109144,2013,,45363721.0716154,,,,,45358270.8098316,,0.0,,0.0,,,0.0,,,
5052517764,62648019.2719486,2014,,0.0,,,,,-10505.0659488361,,0.0,,0.0,,,0.0,,,
5052517764,52963302.337157,2015,,0.0,,,,,-5344.86881309337,,0.0,,0.0,,,0.0,,,
5052517764,110211184.439041,2016,,0.0,,,,,-6316.35858425106,,0.0,,0.0,,,0.0,,,
5052517764,79398805.8974047,2017,,-36331041.3906671,,,,,-36337459.8746461,,0.0,,0.0,,,0.0,,,
5052517764,61081759.9870351,2018,,-15249366.2500125,,,,,-15256867.9543774,,0.0,,0.0,,,0.0,,,
5052517764,86419620.8876333,2019,,26047686.5467804,,,,,25371015.4233446,,0.0,,0.0,,,0.0,,,
5052517764,101104582.706723,2020,,11604918.3467193,,,,,11597558.9481078,,0.0,,0.0,,,0.0,,,
5052518248,6760793.23475595,2013,,3608924.90430182,,5.0,,,-45986.5838010992,,155673.102200758,,2697368.62095559,,,2697368.62095559,,,
5052518248,7193254.81798715,2014,,6031499.53129085,,6.0,,,1955852.27847422,922084.874440335,145956.749622466,,3270258.86340587,,,3270258.86340587,,,
5052518248,6874929.29704292,2015,,7334775.9021355,,5.0,,,2199724.26477473,1213704.95835982,182968.532392405,,4277138.04322192,,,4277138.04322192,,,
5052518248,7014009.49403728,2016,,5359251.49387143,,6.0,,,2303683.23459572,946646.036607829,252177.637061797,,3437052.48244907,,,3437052.48244907,,,
5052518248,7366150.84683806,2017,,2551165.72645265,,7.0,,,1262866.99873959,394897.414027425,279749.018708137,,1207522.71235447,,,1207522.71235447,,,
5052518248,11331450.3339623,2018,,11275061.660483,,8.0,,,1589254.51652348,1415074.02734208,317777.116048648,,8779576.66092454,,,8779576.66092454,,,
5052518248,9206119.56620797,2019,,1054191.96032996,,8.0,,,114200.337523875,131971.657705277,194618.304286206,,632537.925269194,,,632537.925269194,,,
5052518248,9661688.7583208,2020,,1521262.35356149,,8.0,,,795668.313648511,207845.160237354,199983.65792104,,279337.173384109,,,279337.173384109,,,
5052518354,1691640.70355901,2013,,7115146.43811452,,7.0,,,202000.327363347,,967251.145949787,,4661506.71130476,,,4661506.71130476,,,
5052518354,1416889.72162741,2014,,7367234.58345196,,7.0,,,257851.61874416,884941.878250229,785174.095842555,,4973989.55910802,,,4973989.55910802,,,
5052518354,1425145.36527976,2015,,5704093.71704313,,7.0,,,41888.8555816852,741613.417239563,637033.782955896,,3959304.79775495,,,3959304.79775495,,,
5052518354,2165914.0905407,2016,,6207192.83966287,,7.0,,,-141343.42039475,861476.372417672,654041.054912638,,4548374.06354607,,,4548374.06354607,,,
5052518354,2084683.80650664,2017,,7644293.31553897,,7.0,,,277690.259695999,1098748.45515153,772155.733022979,,5361129.57107814,,,5361129.57107814,,,
5052518354,1849699.60757984,2018,,8054370.91272838,,7.0,,,258870.289969971,1083066.40053315,784235.553034918,,5753192.35409746,,,5753192.35409746,,,
5052518354,1757381.75521735,2019,,6459485.02753323,,7.0,,,-17289.2941271206,924167.762429861,702491.319270373,,4727029.50878209,,,4727029.50878209,,,
5052518354,2150992.66720293,2020,,6834748.15106035,,7.0,,,69540.9839810763,1067210.92242024,700529.421453541,,5056973.42560548,,,5056973.42560548,,,
5052518359,1378434.96035475,2013,,5051200.42884889,,58.0,,,29806.1191303421,,2004333.77100495,,1967544.50396407,,,1967544.50396407,,,
5052518359,1974304.06852248,2014,,7129119.75527834,,81.0,,,371019.829192985,86250.0577696301,2431445.26415789,,2970546.14853225,,,2970546.14853225,,,
5052518359,2106382.49734157,2015,,6251880.62074784,,82.0,,,232688.242281646,69813.9216152491,2331232.89743177,,2467464.90252829,,,2467464.90252829,,,
5052518359,3743545.21245803,2016,,11371471.4534619,,81.0,,,636998.804392866,135551.781428311,3372101.24795064,,5250443.27901443,,,5250443.27901443,,,
5052518359,3829779.45656147,2017,,13092375.1790121,,98.0,,,710150.75571624,147181.892007981,3824084.31331032,,5445538.69057579,,,5445538.69057579,,,
5052518359,4065773.78540753,2018,,17342095.8103066,,116.0,,,441985.663730201,152559.515650557,5379705.85973224,,8195181.59302084,,,8195181.59302084,,,
5052518359,4860339.01394332,2019,,14675312.0985985,,132.0,,,1069547.58340339,118526.816555592,4614421.6062436,,6406707.18230307,,,6406707.18230307,,,
5052518359,7304934.77424544,2020,,18018900.8815138,,132.0,,,1799106.31563312,149203.891465983,5139100.04779172,,8264178.0089045,,,8264178.0089045,,,
5052518480,1246629.51644796,2012,,4919551.83316023,,10.0,,,412328.89747969,,643790.653368748,,3156484.40633242,,,3156484.40633242,,,
5052518480,1262219.14511317,2013,,4052610.27764205,,9.0,,,179517.997505032,412876.313230036,736125.982179077,,2564688.81065538,,,2564688.81065538,,,
5052518480,1427596.35974304,2014,,4422951.09979179,,8.0,,,355898.900933297,437523.617584079,748724.700353411,,2767607.37452065,,,2767607.37452065,,,
5052518480,1091119.60171356,2016,,2564441.58520593,,6.0,,,8461.53697135519,415229.053297827,577529.692439257,,1556088.56668993,,,1556088.56668993,,,
5052518480,709394.419398075,2017,,2267783.60360544,,6.0,,,-59461.8044093919,380285.12245644,477874.297758575,,1307433.07617881,,,1307433.07617881,,,
5052518480,550314.283399123,2018,,2217184.06549577,,6.0,,,-389965.648216046,347833.971932505,395745.649939841,,1401834.88616042,,,1401834.88616042,,,
5052518877,1206171.8015924,2013,,7739882.69508649,,11.0,,,52629.0903501469,,1126500.98244619,,5685644.96462331,,,5685644.96462331,,,
5052518877,1082307.28051392,2014,,7353068.66118762,,11.0,,,-89770.5635627815,562062.001167997,1088547.66703167,,5437326.63451805,,,5437326.63451805,,,
5052518877,873549.175320709,2015,,6034978.38635603,,11.0,,,37662.6802410998,499311.995952191,911362.282269781,,4329468.03788035,,,4329468.03788035,,,
5052518877,805951.140442283,2016,,6191580.70806784,,11.0,,,113336.924785335,546833.391223805,877854.666633836,,4454820.45055292,,,4454820.45055292,,,
5052518877,1305349.09223833,2017,,6653424.71334417,,10.0,,,200668.451947785,637550.987252461,964952.459336119,,4710561.7232426,,,4710561.7232426,,,
5052518877,1116371.67629389,2018,,6621791.33654777,,10.0,,,7009.78932460253,623299.80205355,951855.603024975,,4791621.42902611,,,4791621.42902611,,,
5052518877,936275.403262554,2019,,6517608.90450006,,10.0,,,-39810.8746348171,652738.540052857,910872.811644616,,4811314.8176518,,,4811314.8176518,,,
5052518877,1175462.52579303,2020,,6030760.51724233,,10.0,,,56208.7401196736,659170.659485422,845904.208518276,,4451262.92249423,,,4451262.92249423,,,
5052519041,3313222.22771706,2013,,5235317.08473403,,12.0,,,314241.655974178,,725055.137930664,,3676882.855919,,,3676882.855919,,,
5052519041,2593950.74946467,2014,,4792538.41999176,,14.0,,,25944.3295403074,309977.763136222,739652.143397599,,3367510.30726555,,,3367510.30726555,,,
5052519041,2267472.11475373,2015,,3995724.48524882,,12.0,,,203726.511271163,279731.354868801,568544.882583467,,2818610.35362105,,,2818610.35362105,,,
5052519041,2694338.31191386,2016,,4049620.08854436,,17.0,,,183651.105251526,271326.649978241,644149.399016547,,2822578.05112079,,,2822578.05112079,,,
5052519041,3186913.61033264,2017,,5046502.75263497,,19.0,,,390195.384535765,282083.045638548,710514.066130147,,3534162.6030128,,,3534162.6030128,,,
5052519041,3228379.27002906,2018,,5634640.82937962,,21.0,,,421325.232036636,265190.364290923,806863.644889775,,3900886.26976127,,,3900886.26976127,,,
5052519041,3819033.08119931,2019,,5980617.07835443,,21.0,,,517200.134184324,285218.479992015,887668.759000323,,4055590.67172687,,,4055590.67172687,,,
5052519041,4237167.6051248,2020,,7161334.79668927,,21.0,,,583738.965227654,372735.251551745,993945.444355291,,4933783.49232612,,,4933783.49232612,,,
5052519056,3992090.59859788,2012,,4917658.83738716,,15.0,,,85012.7192633418,,1255572.46912013,,2117057.63639197,,,2117057.63639197,,,
5052519056,2852974.6303348,2013,,4800318.06611178,,15.0,,,-378622.873295717,309733.005841012,1108787.63164873,,2630602.91410362,,,2630602.91410362,,,
5052519056,2026498.92933619,2014,,4080899.78579105,,15.0,,,140704.216648048,228756.245538901,1126588.73917973,,1807667.18152927,,,1807667.18152927,,,
5052519064,22052596.359743,2014,,0.0,,,,,-15757.5989232542,,0.0,,0.0,,,0.0,,,
5052519064,19670693.907102,2015,,0.0,,,,,-5593.46736253957,,0.0,,0.0,,,0.0,,,
5052519064,115036430.828058,2020,,180540873.395128,,,,,8735179.52004013,,23657906.7451327,,134487036.779808,,,134487036.779808,,,
5052519196,16727494.5188995,2013,,31571492.9862621,,,,,-359035.995010064,,1070635.79916189,,26289337.7143232,,,26289337.7143232,,,
5052519196,1082574.94646681,2014,,4600423.04726077,,,,,192911.211060445,,0.0,,3845172.47260581,,,3845172.47260581,,,
5052519196,1294825.67478902,2015,,3935563.63628284,,,,,241264.89223754,,0.0,,3232526.93844898,,,3232526.93844898,,,
5052519196,1254023.38775038,2016,,3851548.61746841,,,,,125492.935645592,,0.0,,3230400.2978247,,,3230400.2978247,,,
5052519196,1392226.14840989,2017,,3058710.37468027,,,,,27853.7983995115,,0.0,,2578777.31790955,,,2578777.31790955,,,
5052519196,1871462.14129441,2018,,4650195.85493325,,,,,118797.482238001,,0.0,,4093839.94432796,,,4093839.94432796,,,
5052519340,454972.553286188,2013,,2259644.47144142,,,,,-153288.612670331,,0.0,,1895669.17668976,,,1895669.17668976,,,
5052519340,99705.5674518201,2014,,927310.821483626,,,,,94545.5935395252,,0.0,,597833.753088311,,,597833.753088311,,,
5052519340,221271.974479061,2015,,1116828.98338707,,,,,54070.1845045492,,0.0,,767175.123590983,,,767175.123590983,,,
5052519340,383466.481417159,2016,,1966890.22782037,,,,,104756.211236919,,0.0,,1217865.44098984,,,1217865.44098984,,,
5052519340,468868.039478494,2017,,2120037.36861673,,,,,130791.749006402,,0.0,,1348244.94600766,,,1348244.94600766,,,
5052519340,528899.024158728,2018,,2687085.9077643,,,,,121257.057439616,,0.0,,1596510.26336825,,,1596510.26336825,,,
5052519533,33532253.7473233,2014,,0.0,,,,,-10664.2336147276,,0.0,,0.0,,,0.0,,,
5052519533,16257947.0123758,2015,,0.0,,,,,-5469.16808781647,,0.0,,0.0,,,0.0,,,
5052519533,323839.29605187,2016,,4171.18019714693,,,,,476.706308245363,,0.0,,0.0,,,0.0,,,
5052519533,58852.1993420251,2017,,0.0,,,,,-6539.58745032008,,0.0,,0.0,,,0.0,,,
5052519533,1979117.22828666,2018,,0.0,,,,,-3197.4477620994,,0.0,,0.0,,,0.0,,,
5052519533,607172.149822291,2019,,0.0,,,,,-1933.67105369112,,0.0,,0.0,,,0.0,,,
5052519533,726984.460065983,2020,,0.0,,,,,-2559.79082138931,,0.0,,0.0,,,0.0,,,
5052519536,2287588.26088412,2011,,6218224.44071515,,4.0,,,-458888.452317849,,720140.367149895,,4840129.52472011,,,4840129.52472011,,,
5052519536,2247708.07118461,2012,,5002843.64717532,,5.0,,,165206.903831595,1161283.87960133,454663.166586537,,3910757.17663855,,,3910757.17663855,,,
5052519536,2188319.07422976,2013,,4104898.72663071,,3.0,,,58930.9555377049,993233.107495508,421884.326204899,,3222467.27969184,,,3222467.27969184,,,
5052519536,1727516.05995717,2014,,4371221.60837707,,3.0,,,43134.4374565847,1225151.6773733,364971.45788911,,3558829.84166708,,,3558829.84166708,,,
5052519536,1362510.13083247,2016,,3432166.24278955,,2.0,,,94864.5553408272,1667187.68090772,246814.691094037,,2745709.15891623,,,2745709.15891623,,,
5052519536,1151577.92128671,2017,,2762854.59428893,,2.0,,,34514.4893211338,1389911.05154137,185772.724977611,,2257126.49813085,,,2257126.49813085,,,
5052519536,1226689.20092143,2018,,2540126.28946781,,2.0,,,-120396.20611905,1195492.37732529,241530.284798585,,2163073.41106024,,,2163073.41106024,,,
5052520124,929067.141420635,2013,,3761191.59288768,,25.0,,,301467.604918317,,733741.49264865,,2060198.95428924,,,2060198.95428924,,,
5052520124,1629416.4882227,2014,,6607368.14648614,,28.0,,,335047.936701516,209648.095026464,831332.718951077,,4586257.12499643,,,4586257.12499643,,,
5052520124,1054096.24652141,2015,,3939168.31524981,,15.0,,,305279.018719937,166745.853978597,758474.174360366,,2148015.76648992,,,2148015.76648992,,,
5052520124,1555401.18096561,2016,,6530638.06980735,,17.0,,,647963.049482509,396535.255296978,854257.70437569,,4207290.69999651,,,4207290.69999651,,,
5052520124,1095040.81881321,2017,,4108677.47087055,,15.0,,,318623.232996151,258369.379797734,803642.635561557,,2241383.04686156,,,2241383.04686156,,,
5052520124,2335536.59694167,2018,,10426262.2584057,,21.0,,,1206421.63639212,545227.355453432,1130297.78390214,,6821508.8429189,,,6821508.8429189,,,
5052520124,1584457.30429235,2019,,5416098.87603272,,18.0,,,544612.765004298,278165.286822901,928162.105771736,,3112869.1603744,,,3112869.1603744,,,
5052520124,1975075.48467574,2020,,4594931.1823447,,18.0,,,320933.774231685,279018.045079669,941896.364320375,,2504755.31872944,,,2504755.31872944,,,
5052520185,1308186.47153801,2010,,4283774.57102189,,3.0,,,43931.8986579258,,214686.070800052,,3907452.2693106,,,3907452.2693106,,,
5052520185,1461198.67483184,2011,,5589754.54710071,,3.0,,,23051.6395440041,1744637.41926848,187629.624195382,,5170178.9684238,,,5170178.9684238,,,
5052520185,1463059.50026964,2012,,5341001.52845562,,3.0,,,-21511.3156030723,1859668.04481994,314065.207804856,,4853813.25267724,,,4853813.25267724,,,
5052520185,1779997.69216821,2013,,4503449.11957357,,5.0,,,-10048.9201639439,1089667.50737682,268936.354896058,,4088547.94127921,,,4088547.94127921,,,
5052520185,1620851.17773019,2014,,4470064.72889567,,5.0,,,300031.050205396,751713.062098501,250211.57078137,,3827664.02935775,,,3827664.02935775,,,
5052520185,1420394.12656395,2015,,3768132.51323082,,5.0,,,141825.472459059,685875.246046291,296453.770214597,,3247815.74923992,,,3247815.74923992,,,
5052520185,1136621.51209911,2016,,3785167.26404524,,7.0,,,442025.924320513,612886.41889545,199859.119731868,,3044008.13130077,,,3044008.13130077,,,
5052520185,2858900.93822347,2017,,3719572.0175765,,7.0,,,214958.661561447,534630.715939355,235788.45862543,,2999975.19109869,,,2999975.19109869,,,
5052520185,2946392.39700418,2018,,3726994.30300709,,7.0,,,372994.579324903,501166.676864409,284695.829586927,,2882991.07257293,,,2882991.07257293,,,
5052520515,650643.720224849,2013,,5240256.38447563,,16.0,,,-5109.62042234436,,1502228.40416924,,706660.504410225,,,706660.504410225,,,
5052520515,441916.488222698,2014,,3334085.09742834,,17.0,,,131949.995024017,169902.991369801,1088706.83469756,,177153.612137191,,,177153.612137191,,,
5052520515,507025.045815516,2015,,2722775.61280954,,18.0,,,-33560.8041752374,141599.842271804,844986.469567644,,220506.913358782,,,220506.913358782,,,
5052520515,591640.615954614,2016,,2772166.35902385,,17.0,,,57443.1101435662,153896.028713674,854972.763838058,,125016.229337346,,,125016.229337346,,,
5052520515,528695.016449373,2017,,2626855.39601654,,17.0,,,-103301.261020797,155469.864319555,849783.058127704,,17560.0033388224,,,17560.0033388224,,,
5052520515,728581.846805654,2018,,3265577.99518413,,17.0,,,28654.0510988138,180814.242883767,907706.228155987,,317900.094808729,,,317900.094808729,,,
5052520566,5007985.63751035,2020,,0.0,,2.0,,,-6506.1350043645,,0.0,,0.0,,,0.0,,,
5052520569,3206237.7396436,2013,,2560771.43499825,,,,,202000.327363347,,0.0,,55354.2212420639,,,55354.2212420639,,,
5052520569,4866033.19057816,2014,,5573574.15652113,,,,,3642870.36925777,,0.0,,54594.5094007696,,,54594.5094007696,,,
5052520569,2631959.999095,2015,,1146909.40787006,,,,,38159.8773399922,,0.0,,87009.4923061711,,,87009.4923061711,,,
5052520569,2547643.857821,2016,,1006207.8401289,,,,,-130736.705036291,,0.0,,116793.045520114,,,116793.045520114,,,
5052520569,3031802.12014134,2017,,1034950.2657488,,,,,279264.604822928,,242.206942604448,,113473.952610184,,,113473.952610184,,,
5052520569,4301341.63705187,2018,,1122673.10077713,,,,,401033.736623313,,0.0,,106253.648709765,,,106253.648709765,,,
5052520569,4361842.70482092,2019,,940105.368162182,,,,,423018.979333957,,0.0,,33668.6254054453,,,33668.6254054453,,,
5052520934,4180142.75588085,2013,,4760803.66817898,,17.0,,,226526.5053906,,1349280.4328604,,2391472.6783379,,,2391472.6783379,,,
5052520934,5768335.11777302,2014,,4949796.07389252,,17.0,,,204371.28300463,244819.876558761,1206331.73979135,,2519783.31872765,,,2519783.31872765,,,
5052520934,4535736.10262676,2015,,5225417.21008447,,17.0,,,270972.418896361,279744.151784111,1169531.87586966,,2849560.8730271,,,2849560.8730271,,,
5052520934,5008104.66597198,2016,,5116250.45324336,,20.0,,,264095.294767931,268674.370793162,1195817.77423349,,2503184.8245964,,,2503184.8245964,,,
5052520934,5583038.86925795,2017,,5917842.22865447,,20.0,,,254317.28973467,297709.272572194,1224840.50875069,,3403007.54359249,,,3403007.54359249,,,
5052520934,4747357.82004237,2018,,5920074.53152704,,27.0,,,234028.58043366,237126.892368803,1325465.07615028,,3217124.36371232,,,3217124.36371232,,,
5052520934,5475599.19803153,2019,,5053592.42614369,,27.0,,,-113517.865387279,187450.847366094,1251540.15316255,,2902099.01552207,,,2902099.01552207,,,
5052520934,5216894.577927,2020,,5063692.87651162,,27.0,,,357837.425240048,204988.443601624,1175797.25062482,,2680847.59565085,,,2680847.59565085,,,
5052521019,608936.670586259,2012,,652958.840463555,,3.0,,,58867.6108176078,,333291.992403548,,102887.30792751,,,102887.30792751,,,
5052521019,2028679.74287127,2013,,5277324.48344947,,8.0,,,404184.381824932,910529.391491976,356766.102392957,,4384193.37414831,,,4384193.37414831,,,
5052521019,1532840.10950474,2015,,4475146.78785583,,9.0,,,256802.301577928,452536.633558828,310748.186807754,,3821705.50063648,,,3821705.50063648,,,
5052521019,1653849.37388621,2016,,3402143.77342551,,11.0,,,136952.721206922,341677.530468479,341905.44572615,,2810031.66052046,,,2810031.66052046,,,
5052521019,2013923.83828217,2017,,5603097.71660256,,8.0,,,117573.275942458,594490.7563322,765831.186674737,,4597483.62034649,,,4597483.62034649,,,
5052521019,2697371.65315647,2018,,8464115.60839083,,9.0,,,494973.861560316,977227.73707862,965042.590769052,,6882076.5226806,,,6882076.5226806,,,
5052521019,4232649.18593884,2019,,8574767.70551416,,8.0,,,401101.445434364,1002040.23798869,969062.980260958,,7084001.43303039,,,7084001.43303039,,,
5052521019,2216120.64482579,2020,,5148721.53010341,,8.0,,,-51997.5416895751,624336.973478939,817594.335927216,,4212122.51113408,,,4212122.51113408,,,
5052521108,3051448.1644495,2013,,3627489.858503,,32.0,,,80391.3613115512,,1330545.15797847,,770360.439008784,,,770360.439008784,,,
5052521108,2679068.52248394,2014,,5559726.56958858,,24.0,,,694448.526284425,166956.638115632,1546950.54479907,,1533421.29319829,,,1533421.29319829,,,
5052521108,2499717.18817168,2015,,4327976.44658367,,21.0,,,490236.339507913,175061.77867272,1328634.94751523,,999863.365872629,,,999863.365872629,,,
5052521108,2870672.68727567,2016,,4562675.25279343,,23.0,,,-159458.260108074,201485.153725515,1410216.43636684,,1791700.6595402,,,1791700.6595402,,,
5052521108,2858535.39661265,2017,,4127448.50892239,,32.0,,,-31729.1094811826,151010.777939009,1363503.98339174,,1355147.84387188,,,1355147.84387188,,,
5052521108,2953337.88648755,2018,,4821997.18276605,,38.0,,,233782.622913498,129682.210782376,1477097.88732984,,1379206.79430557,,,1379206.79430557,,,
5052521108,2801307.75539962,2019,,5137195.2628768,,38.0,,,233974.197496625,135392.1347614,1286459.97748509,,1939017.08542779,,,1939017.08542779,,,
5052521108,2954452.72152858,2020,,3450811.34313457,,38.0,,,299388.868151658,99257.5167152309,1096977.02491621,,620109.326481561,,,620109.326481561,,,
5052521345,7739293.36188437,2014,,1985298.29666414,,,,,-819872.647006893,,1910489.49369515,,474001.309024758,,,474001.309024758,,,
