Instrument,Full-Time Employees (Pvt),Date
5060887795,15.0,2013
5060887795,10.0,2014
5060887795,15.0,2015
5060887795,10.0,2016
5060887795,10.0,2017
5060887818,1.0,2011
5060887818,1.0,2012
5060887822,1.0,2016
5060887822,1.0,2017
5060887826,4.0,2009
5060887826,4.0,2010
5060887826,4.0,2011
5060887826,1.0,2012
5060887826,2.0,2015
5060887826,2.0,2016
5060887826,2.0,2017
5060887828,7.0,2009
5060887828,7.0,2010
5060887828,7.0,2011
5060887828,9.0,2016
5060887828,9.0,2017
5060887828,9.0,2018
5060887828,9.0,2019
5060887839,1.0,2014
5060887839,1.0,2015
5060887839,1.0,2016
5060887843,1.0,2010
5060887843,1.0,2011
5060887843,1.0,2012
5060887843,1.0,2013
5060887843,1.0,2014
5060887843,1.0,2015
5060887843,1.0,2016
5060887843,1.0,2017
5060887847,35.0,2011
5060887847,35.0,2012
5060887847,35.0,2013
5060887847,21.0,2014
5060887847,21.0,2015
5060887847,21.0,2016
5060887847,21.0,2017
5060887859,2.0,2015
5060887859,2.0,2016
5060887859,2.0,2017
5060887859,2.0,2019
5060887867,1.0,2016
5060887867,1.0,2017
5060887867,31.0,2020
5060887880,7.0,2009
5060887880,7.0,2010
5060887880,7.0,2011
5060887880,7.0,2012
5060887880,8.0,2015
5060887880,8.0,2016
5060887880,8.0,2017
5060887896,1.0,2016
5060887896,1.0,2017
5060887896,1.0,2018
5060887896,1.0,2019
5060887903,1.0,2011
5060887903,1.0,2012
5060887919,4.0,2011
5060887919,3.0,2016
5060887919,3.0,2017
5060887922,4.0,2013
5060887922,4.0,2014
5060887922,4.0,2015
5060887922,3.0,2016
5060887922,3.0,2017
5060887923,1.0,2011
5060887923,1.0,2012
5060887926,1.0,2012
5060887926,6.0,2016
5060887926,6.0,2017
5060887938,1.0,2017
