Instrument,Revenue from Business Activities - Total,Date
5081876312,,2020-12-31T00:00:00Z
5081876313,,
5081876321,5189541.37794709,2020-12-31T00:00:00Z
5081876323,,
5081876329,13537306.3501644,2020-12-31T00:00:00Z
5081876336,,
5081876338,9667250.00730903,2019-12-31T00:00:00Z
5081876338,6861420.02829092,2020-12-31T00:00:00Z
5081876348,,
5081876356,,
5081876357,,
5081876358,,
5081876363,5434432.95412785,2019-12-31T00:00:00Z
5081876373,7193684.34177545,2020-12-31T00:00:00Z
5081876375,,
5081876379,15094763.2127327,2020-12-31T00:00:00Z
5081876381,,
5081876382,,
5081876387,10143850.7215804,2020-12-31T00:00:00Z
5081876392,7524863.84383427,2019-12-31T00:00:00Z
5081876393,6422625.00775738,2018-12-31T00:00:00Z
5081876393,,2019-12-31T00:00:00Z
5081876401,,
5081876402,7389852.57255695,2020-12-31T00:00:00Z
5081876407,47953985.7383865,2020-12-31T00:00:00Z
5081876450,26830203.6140001,2019-12-31T00:00:00Z
5081876450,,2020-12-31T00:00:00Z
5081876451,5152615.71951063,2019-12-31T00:00:00Z
5081876455,5223070.02816494,2019-12-31T00:00:00Z
5081876480,27323076.633383,2020-12-31T00:00:00Z
5081876481,,
5081876491,14526685.2397175,2020-12-31T00:00:00Z
5081876517,0.0,2017-12-31T00:00:00Z
5081876517,23768192.776464,2018-12-31T00:00:00Z
5081876517,35472680.5198879,2019-12-31T00:00:00Z
5081876517,30808292.2014805,2020-12-31T00:00:00Z
5081876519,,
5081876520,6111786.82655624,2020-12-31T00:00:00Z
5081876525,24980585.7181108,2020-12-31T00:00:00Z
5081876528,,
5081876532,16594473.5831229,2020-12-31T00:00:00Z
5081876541,,
5081876544,9964129.48126809,2019-12-31T00:00:00Z
5081876553,9317152.72008892,2019-12-31T00:00:00Z
5081876562,,
5081876571,9311025.36324524,2018-12-31T00:00:00Z
5081876571,23133750.07975,2019-12-31T00:00:00Z
5081876571,25904000.8261651,2020-12-31T00:00:00Z
5081876573,6403515.46891311,2018-12-31T00:00:00Z
5081876575,11086797.5308887,2018-12-31T00:00:00Z
5081876575,11949244.7196516,2019-12-31T00:00:00Z
5081876575,12446858.900353,2020-12-31T00:00:00Z
5081876581,6102445.48223331,2020-12-31T00:00:00Z
5081876586,17977841.7560366,2020-12-31T00:00:00Z
5081876587,19673936.0922719,2019-12-31T00:00:00Z
5081876587,,2020-12-31T00:00:00Z
5081876596,,
5081876604,29555164.2246265,2020-12-31T00:00:00Z
5081876613,7027387.68882398,2019-12-31T00:00:00Z
5081876621,6689722.52661493,2019-12-31T00:00:00Z
5081876622,8825871.95892719,2020-12-31T00:00:00Z
5081876624,12101816.3097061,2019-12-31T00:00:00Z
5081876624,,2020-12-31T00:00:00Z
5081876627,,
5081876628,5310129.64102489,2020-12-31T00:00:00Z
5081876642,12969007.0289825,2018-12-31T00:00:00Z
5081876642,,2019-12-31T00:00:00Z
5081876642,,2020-12-31T00:00:00Z
5081876646,2785931.31365378,2017-12-31T00:00:00Z
5081876646,6124134.34679168,2018-12-31T00:00:00Z
5081876646,5628505.38061072,2019-12-31T00:00:00Z
5081876646,8123403.89508925,2020-12-31T00:00:00Z
5081876648,,
5081876651,7783887.4603605,2020-12-31T00:00:00Z
5081876654,,
5081876656,5688878.69266365,2020-12-31T00:00:00Z
5081876661,5736011.76312372,2019-12-31T00:00:00Z
5081876664,12882563.0344391,2020-12-31T00:00:00Z
5081876666,,
5081876673,,2017-12-31T00:00:00Z
5081876673,,2018-12-31T00:00:00Z
5081876673,,2019-12-31T00:00:00Z
5081876673,22462811.4877224,2020-12-31T00:00:00Z
5081876677,5272903.56355457,2019-12-31T00:00:00Z
5081876679,21023228.7426849,2019-12-31T00:00:00Z
5081876679,25332258.4289005,2020-12-31T00:00:00Z
5081876684,5805220.89014012,2020-12-31T00:00:00Z
5081876697,5346897.88073757,2019-12-31T00:00:00Z
5081876697,5882788.72478898,2020-12-31T00:00:00Z
5081876700,7703212.2139352,2020-12-31T00:00:00Z
5081876702,11246978.5648063,2020-12-31T00:00:00Z
5081876703,10671212.0692658,2020-12-31T00:00:00Z
5081876705,12908888.6411673,2020-12-31T00:00:00Z
5081876713,,
5081876718,6922785.35641051,2020-12-31T00:00:00Z
5081876719,,
5081876720,14408599.0115576,2020-12-31T00:00:00Z
5081876722,3407242.0323629,2018-12-31T00:00:00Z
5081876722,5459065.53233993,2019-12-31T00:00:00Z
5081876723,4888070.72025257,2020-12-31T00:00:00Z
5081876725,15934809.0809394,2019-12-31T00:00:00Z
5081876725,16085485.8105076,2020-12-31T00:00:00Z
5081876728,6644243.45296318,2020-12-31T00:00:00Z
5081876734,10703482.1678359,2020-12-31T00:00:00Z
5081876736,,
5081876740,5434963.96970403,2020-12-31T00:00:00Z
5081876741,,
5081876745,6657672.71778547,2017-12-31T00:00:00Z
5081876745,,2018-12-31T00:00:00Z
5081876745,,2019-12-31T00:00:00Z
5081876745,,2020-12-31T00:00:00Z
5081876761,,
5081876771,36977950.1642091,2019-12-31T00:00:00Z
5081876771,43449698.8972583,2020-12-31T00:00:00Z
5081876773,,
5081876775,,
5081876776,16126557.1538562,2020-12-31T00:00:00Z
5081876778,,
5081876779,5007427.33816408,2017-12-31T00:00:00Z
5081876784,,
5081876792,,
5081876805,,
5081876838,7404289.19560148,2020-12-31T00:00:00Z
5081876841,,
5081876842,17646040.0879405,2018-12-31T00:00:00Z
5081876842,23733194.2977226,2019-12-31T00:00:00Z
5081876842,16757569.5613591,2020-12-31T00:00:00Z
5081876856,,
5081876861,15171733.9294845,2019-12-31T00:00:00Z
5081876868,,
5081876873,10372662.1827886,2020-06-30T00:00:00Z
5081876873,,2021-06-30T00:00:00Z
5081876891,13786889.8158288,2019-12-31T00:00:00Z
5081876891,2197852.12817751,2020-12-31T00:00:00Z
5081876894,424536.292863943,2018-12-31T00:00:00Z
5081876894,4679930.92180736,2019-12-31T00:00:00Z
5081876894,5996736.38753812,2020-12-31T00:00:00Z
5081876896,,
5081876898,,
5081876899,7901192.95591458,2019-12-31T00:00:00Z
5081876900,8583846.21965131,2020-12-31T00:00:00Z
5081876901,,
5081876907,1713338.40595919,2018-12-31T00:00:00Z
5081876907,10661728.1289012,2019-12-31T00:00:00Z
5081876907,15294233.6138276,2020-12-31T00:00:00Z
5081876920,8273961.62446247,2018-12-31T00:00:00Z
5081876920,13838755.5413116,2019-12-31T00:00:00Z
5081876920,15036856.3500537,2020-12-31T00:00:00Z
5081876931,24693929.8245577,2018-12-31T00:00:00Z
5081876931,26933202.4088917,2019-12-31T00:00:00Z
5081876941,11282645.5158575,2020-12-31T00:00:00Z
5081876944,5253015.40255007,2020-03-31T00:00:00Z
5081876953,,
5081876955,,
5081876963,,
5081876975,,
5081876978,,
5081876980,6448075.22218168,2020-12-31T00:00:00Z
5081876981,7188917.07939727,2019-12-31T00:00:00Z
5081876981,9379558.91334079,2020-12-31T00:00:00Z
5081876990,,
5081876994,,
5081877000,6239575.12294849,2017-12-31T00:00:00Z
5081877001,5458838.77710988,2016-12-31T00:00:00Z
5081877001,,2017-12-31T00:00:00Z
5081877001,,2018-12-31T00:00:00Z
5081877001,,2019-12-31T00:00:00Z
5081877001,,2020-12-31T00:00:00Z
5081877004,6737656.89619247,2020-12-31T00:00:00Z
5081877005,50515442.4590382,2020-12-31T00:00:00Z
5081877015,,
5081877019,5240392.73528723,2017-12-31T00:00:00Z
5081877021,9828672.81223966,2018-12-31T00:00:00Z
5081877021,,2019-12-31T00:00:00Z
5081877021,,2020-12-31T00:00:00Z
5081877026,,
5081877030,,
5081877033,9612098.03867119,2018-12-31T00:00:00Z
5081877039,52746367.5598938,2020-12-31T00:00:00Z
5081877045,9617013.13131274,2019-12-31T00:00:00Z
5081877045,,2020-12-31T00:00:00Z
5081877055,6714639.29430975,2019-12-31T00:00:00Z
5081877064,,
5081877085,12774239.3190344,2019-12-31T00:00:00Z
5081877085,5699835.48831155,2020-12-31T00:00:00Z
5081877088,17074107.968797,2020-12-31T00:00:00Z
5081877094,8125443.86516792,2019-12-31T00:00:00Z
5081877097,10061072.1810029,2014-12-31T00:00:00Z
5081877103,12531504.0983765,2020-12-31T00:00:00Z
5081877106,,
5081877111,,
5081877115,,
5081877116,19388384.7487989,2020-12-31T00:00:00Z
5081877123,359.408049218878,2019-12-31T00:00:00Z
5081877123,5808897.62118609,2020-12-31T00:00:00Z
5081877133,5287200.88677771,2020-12-31T00:00:00Z
5081877140,5781442.92277267,2020-12-31T00:00:00Z
5081877147,,
5081877167,9401881.08389768,2017-12-31T00:00:00Z
5081877172,,
5081877174,10764625.5124951,2020-12-31T00:00:00Z
5081877180,,
5081877195,12035244.4559525,2018-12-31T00:00:00Z
5081877195,33004023.0907756,2019-12-31T00:00:00Z
5081877195,39039578.5985387,2020-12-31T00:00:00Z
5081877198,,
5081877205,,
5081877210,,
5081877211,0.0,2018-12-31T00:00:00Z
5081877211,1573196.005125,2019-12-31T00:00:00Z
5081877211,12130481.0120284,2020-12-31T00:00:00Z
5081877216,,
5081877219,,
5081877224,14612174.741253,2017-12-31T00:00:00Z
5081877224,16518759.5210506,2018-12-31T00:00:00Z
5081877224,19255622.6295901,2019-12-31T00:00:00Z
5081877224,16628529.5522578,2020-12-31T00:00:00Z
5081877239,8512942.5627666,2019-12-31T00:00:00Z
5081877251,,
5081877253,,
5081877264,,
5081877281,,
5081877283,9355780.94597334,2020-12-31T00:00:00Z
5081877284,,
5081877293,,
5081877294,17044556.536864,2020-12-31T00:00:00Z
5081877304,5944797.09242855,2019-12-31T00:00:00Z
5081877317,11085628.0719557,2020-12-31T00:00:00Z
5081877319,46337504.2986307,2019-12-31T00:00:00Z
5081877319,63094235.445195,2020-12-31T00:00:00Z
5081877321,,
5081877322,12147296.8586786,2018-12-31T00:00:00Z
5081877336,,
5081877345,,
5081877347,7596177.3513746,2019-12-31T00:00:00Z
5081877348,,
5081877354,,
5081877365,,
5081877366,,
5081877375,,
5081877413,,
5081877420,1770884.71380865,2018-12-31T00:00:00Z
5081877420,8099356.68472177,2019-12-31T00:00:00Z
5081877420,22231844.3435172,2020-12-31T00:00:00Z
5081877425,9281050.19138991,2020-12-31T00:00:00Z
5081877427,,
5081877436,,
5081877439,,
5081877468,7308773.06258673,2019-12-31T00:00:00Z
5081877468,7311029.22811178,2020-12-31T00:00:00Z
5081877475,74821706.7955832,2020-12-31T00:00:00Z
5081877488,,
5081877490,,
5081877492,,
5081877495,5314261.17751416,2014-12-31T00:00:00Z
5081877495,,2015-12-31T00:00:00Z
5081877495,,2016-12-31T00:00:00Z
5081877495,,2017-12-31T00:00:00Z
5081877495,,2018-12-31T00:00:00Z
5081877495,,2019-12-31T00:00:00Z
5081877495,,2020-12-31T00:00:00Z
5081877499,,
5081877507,,
5081877512,19914511.7803597,2019-12-31T00:00:00Z
5081877516,,
5081877521,,
5081877528,,
5081877536,,
5081877552,10667492.9699949,2014-12-31T00:00:00Z
5081877556,,
5081877561,,
5081877565,5221811.4765172,2020-12-31T00:00:00Z
5081877566,10292995.8728934,2017-12-31T00:00:00Z
5081877572,,
5081877576,10792339.5568153,2018-12-31T00:00:00Z
5081877579,5212470.13219428,2020-12-31T00:00:00Z
5081877580,6939749.40244912,2019-12-31T00:00:00Z
5081877580,6243414.86019751,2020-12-31T00:00:00Z
5081877583,,
5081877591,5545361.67533865,2020-12-31T00:00:00Z
5081877592,9503598.87835702,2019-12-31T00:00:00Z
5081877594,15290303.3757564,2019-12-31T00:00:00Z
5081877596,,
5081877597,8018726.49027459,2018-12-31T00:00:00Z
5081877616,,
5081877630,5428928.98785499,2018-12-31T00:00:00Z
5081877631,,
5081877633,,
5081877639,8869510.10046827,2019-12-31T00:00:00Z
5081877650,7861669.80715729,2019-12-31T00:00:00Z
5081877651,19414346.3706409,2019-12-31T00:00:00Z
5081877651,23306838.8541012,2020-12-31T00:00:00Z
5081877672,,
5081877675,,
5081877685,,
5081877697,,
5081877715,13109913.7595252,2019-12-31T00:00:00Z
5081877715,14510626.5397873,2020-12-31T00:00:00Z
5081877727,10475043.8384843,2020-12-31T00:00:00Z
5081877729,,
5081877738,6491385.09131526,2020-12-31T00:00:00Z
5081877771,,
5081877801,6129524.8529246,2019-12-31T00:00:00Z
5081877801,8966841.33689139,2020-12-31T00:00:00Z
5081877806,5899259.55146907,2019-12-31T00:00:00Z
5081877807,6079516.72798612,2020-12-31T00:00:00Z
5081877808,5656106.26672311,2019-12-31T00:00:00Z
5081877825,6572871.47811511,2019-12-31T00:00:00Z
5081877826,16722704.7642831,2020-12-31T00:00:00Z
5081877884,7960477.67905052,2019-12-31T00:00:00Z
5081877888,,
5081877893,14915450.0569781,2018-12-31T00:00:00Z
5081877893,,2019-12-31T00:00:00Z
5081877894,8146923.83731862,2019-12-31T00:00:00Z
5081877907,,
5081877910,,
5081877923,,
5081877929,,
5081877939,5079143.67231247,2020-12-31T00:00:00Z
5081877946,31989516.6945558,2020-12-31T00:00:00Z
5081877970,,
5081878035,5721998.00435403,2020-12-31T00:00:00Z
5081878048,7601046.56982111,2018-12-31T00:00:00Z
5081878052,7731071.57648101,2019-12-31T00:00:00Z
5081878061,,
5081878063,,
5081878070,4187591.75975638,2018-12-31T00:00:00Z
5081878070,6087473.71335691,2019-12-31T00:00:00Z
5081878070,21716938.7808682,2020-12-31T00:00:00Z
5081878089,14937927.7694308,2018-12-31T00:00:00Z
5081878089,15270443.6043963,2019-12-31T00:00:00Z
5081878089,9815331.41672594,2020-12-31T00:00:00Z
5081878123,,
5081878124,,
5081878125,15488987.9131236,2019-12-31T00:00:00Z
5081878125,8459821.658143,2020-12-31T00:00:00Z
5081878142,,
5081878155,,
5081878196,6064225.73758646,2019-12-31T00:00:00Z
5081878237,9283597.8307507,2020-12-31T00:00:00Z
5081878281,,
5081878304,,
5081878309,,
5081878310,,
5081878355,,
5081878365,4773426.94901662,2020-12-31T00:00:00Z
5081878366,,
5081878367,9433654.4718691,2020-12-31T00:00:00Z
5081878431,,
5081878438,,
5081878448,5491012.03564161,2020-12-31T00:00:00Z
5081878456,7188589.06305385,2020-12-31T00:00:00Z
5081878460,15011540.3269466,2020-12-31T00:00:00Z
5081878468,,2019-12-31T00:00:00Z
5081878468,9625538.89207372,2020-12-31T00:00:00Z
5081878485,,
5081878519,5491861.24876187,2020-12-31T00:00:00Z
5081878575,5407797.78866098,2019-12-31T00:00:00Z
5081878576,,
5081878582,27175601.5661834,2019-12-31T00:00:00Z
5081878627,,
5081878628,,
5081878637,,
5081878676,,
5081878678,,
5081878688,,
5081878689,25978943.4648312,2019-09-30T00:00:00Z
5081878718,7121501.22655282,2020-12-31T00:00:00Z
5081878751,7402857.60201827,2019-12-31T00:00:00Z
5081878752,4802300.19510567,2020-12-31T00:00:00Z
5081878774,5500591.26835202,2019-12-31T00:00:00Z
5081878774,,2020-12-31T00:00:00Z
5081878797,10751887.3156911,2020-12-31T00:00:00Z
5081878801,7355601.66328673,2019-12-31T00:00:00Z
5081878801,,2020-12-31T00:00:00Z
5081878828,,
5081878852,54661172.3149721,2020-03-31T00:00:00Z
5081878852,86018638.712712,2021-03-31T00:00:00Z
5081878898,,
5081878905,6588195.38702561,2020-12-31T00:00:00Z
5081878907,14995523.76755,2019-12-31T00:00:00Z
5081878907,20882611.3951004,2020-12-31T00:00:00Z
5081878928,7157968.33935116,2021-03-31T00:00:00Z
5081878940,6326637.7459836,2020-12-31T00:00:00Z
5081878949,35896617.7709295,2019-12-31T00:00:00Z
5081878949,35691367.7142856,2020-12-31T00:00:00Z
5081878962,13039609.2633663,2019-12-31T00:00:00Z
5081878962,18706753.3517336,2020-12-31T00:00:00Z
5081878988,5890991.41528701,2020-12-31T00:00:00Z
5081879006,,
5081879020,30645553.8710484,2020-12-31T00:00:00Z
5081879078,,
5081879092,24326498.0601141,2019-12-31T00:00:00Z
5081879129,11427011.7463027,2020-12-31T00:00:00Z
5081879146,9902552.70419506,2019-12-31T00:00:00Z
5081879146,11037554.8857553,2020-12-31T00:00:00Z
5081879172,,
5081879194,1136855.97586947,2019-12-31T00:00:00Z
5081879194,6163096.75289758,2020-12-31T00:00:00Z
5081879208,5956825.87683295,2019-12-31T00:00:00Z
5081879226,34963301.0746035,2020-12-31T00:00:00Z
5081879257,1718.39777205624,2019-12-31T00:00:00Z
5081879257,15292205.2631946,2020-12-31T00:00:00Z
5081879278,,
5081879292,1156207.55772368,2019-12-31T00:00:00Z
5081879292,6822648.78122624,2020-12-31T00:00:00Z
5081879299,,
5081879304,,
5081879309,7462142.32515421,2019-12-31T00:00:00Z
5081879353,4817586.03127047,2020-12-31T00:00:00Z
5081879441,6504972.50123952,2020-12-31T00:00:00Z
5081879449,,
5081879455,9414403.24502689,2019-12-31T00:00:00Z
5081879455,5939775.23661386,2020-12-31T00:00:00Z
5081879460,5288369.14350307,2019-12-31T00:00:00Z
5081879496,31483727.2207512,2020-12-31T00:00:00Z
5081879530,,
5081879538,,
5081879551,8213589.29921522,2020-12-31T00:00:00Z
5081879560,,
5081879575,,
5081879614,8607454.4402297,2019-12-31T00:00:00Z
5081879614,,2020-12-31T00:00:00Z
5081879637,,
5081879665,,
5081879666,,
5081879667,5188702.07272381,2019-12-31T00:00:00Z
5081879668,8036087.181021,2019-12-31T00:00:00Z
5081879679,7405138.40872175,2020-12-31T00:00:00Z
5081879683,9126493.40350145,2020-12-31T00:00:00Z
5081879730,6478646.89451126,2020-12-31T00:00:00Z
5081879747,6435399.65635061,2019-12-31T00:00:00Z
5081879752,11283494.7289777,2020-12-31T00:00:00Z
5081879755,19431419.1680257,2019-12-31T00:00:00Z
5081879755,19163115.9002106,2020-12-31T00:00:00Z
5081879757,6836165.61814336,2020-12-31T00:00:00Z
5081879784,,
5081879787,,
5081879815,7924007.62520443,2020-12-31T00:00:00Z
5081879822,5207374.85347268,2020-12-31T00:00:00Z
5081879824,5265121.34565078,2020-12-31T00:00:00Z
5081879839,,
5081879883,,
5081879885,,
5081879901,4832022.65431499,2020-12-31T00:00:00Z
5081879914,5520734.49485093,2020-12-31T00:00:00Z
5081879926,,
5081879943,,
5081879945,5015452.6882925,2020-12-31T00:00:00Z
5081879947,,
5081880063,5324566.26406942,2020-12-31T00:00:00Z
5081880068,,
5081880182,7314272.60485326,2020-12-31T00:00:00Z
5081880427,5426471.83850137,2020-12-31T00:00:00Z
5081880452,6920157.57827599,2019-12-31T00:00:00Z
5081880452,8649882.24371034,2020-12-31T00:00:00Z
5081880479,,
5081880580,,
5081880619,,
5081880625,5485916.75692001,2020-12-31T00:00:00Z
5081880727,5541964.82285758,2020-12-31T00:00:00Z
5081880797,7138485.48895814,2020-12-31T00:00:00Z
5081880800,18916910.824802,2020-12-31T00:00:00Z
5081880830,,
5081880835,7683815.63774947,2019-12-31T00:00:00Z
5081880850,,
5081880851,,
5081880852,10086104.2294023,2020-12-31T00:00:00Z
5081880899,6594139.87886747,2020-12-31T00:00:00Z
5081880986,10333225.2473998,2020-12-31T00:00:00Z
5081881011,6272288.10628656,2020-12-31T00:00:00Z
5081881014,41932.8708410312,2019-12-31T00:00:00Z
5081881014,8633172.54889106,2020-12-31T00:00:00Z
5081881015,4304240.95082182,2017-12-31T00:00:00Z
5081881015,12732302.368203,2018-12-31T00:00:00Z
5081881015,10007497.3680454,2019-12-31T00:00:00Z
5081881015,11146115.2347321,2020-12-31T00:00:00Z
5081881018,5382021.82208014,2019-12-31T00:00:00Z
5081881023,161979024.85287,2019-12-31T00:00:00Z
5081881023,118726672.503328,2020-12-31T00:00:00Z
5081881026,,
5081881040,4820982.88375153,2020-12-31T00:00:00Z
5081881042,7156472.9074775,2016-12-31T00:00:00Z
5081881053,,
5081881135,5664251.51217592,2020-12-31T00:00:00Z
5081881252,,
5081881341,5896086.69400861,2020-12-31T00:00:00Z
5081881354,53371356.3059632,2020-12-31T00:00:00Z
5081881474,,
5081881490,7744823.65682825,2020-12-31T00:00:00Z
5081881520,,
5081881690,6398820.86120624,2020-12-31T00:00:00Z
5081881708,8931174.38584021,2020-12-31T00:00:00Z
5081881717,,
5081881772,,
5081881797,,
5081881804,,
5081881812,,
5081881823,,
5081881825,,
5081881830,,
5081881882,75807665.5837477,2020-12-31T00:00:00Z
5081881969,,
5081881979,35021155.0771627,2020-12-31T00:00:00Z
5081882018,,
5081882073,9129890.25598251,2020-12-31T00:00:00Z
5081882189,8853046.77877571,2020-12-31T00:00:00Z
5081882317,6248953.49808251,2019-12-31T00:00:00Z
5081882323,,
5081882330,6599235.15758907,2020-12-31T00:00:00Z
5081882372,9429662.4874365,2020-12-31T00:00:00Z
5081882427,5057913.34430582,2020-12-31T00:00:00Z
5081882430,,
5081882433,,
5081882434,11976452.635115,2020-12-31T00:00:00Z
5081882437,8998262.22234124,2020-12-31T00:00:00Z
5081882470,,
5081882497,,
5081882510,13795467.1387253,2020-12-31T00:00:00Z
5081882559,,
5081882647,13624775.3015518,2020-12-31T00:00:00Z
5081882648,,
5081882661,7098840.53952126,2019-12-31T00:00:00Z
5081882661,14796043.8399513,2020-12-31T00:00:00Z
5081882662,,
5081882670,,
5081882686,,
5081882739,,
5081882923,97944507.9561634,2020-12-31T00:00:00Z
5081882948,55491202.8063504,2020-12-31T00:00:00Z
5081883014,160309891.093475,2020-12-31T00:00:00Z
5081883140,,
5081883208,21627567.5649166,2020-12-31T00:00:00Z
5081883239,,
5081883262,29779728.4267392,2020-12-31T00:00:00Z
5081883263,8796478.19515588,2019-12-31T00:00:00Z
5081883273,6675664.33841303,2020-12-31T00:00:00Z
5081883329,9511186.94698206,2020-12-31T00:00:00Z
5081883346,5389358.3784989,2020-03-31T00:00:00Z
5081883347,15724879.3479703,2020-12-31T00:00:00Z
5081883386,9547703.11115351,2020-12-31T00:00:00Z
5081883393,16573087.3125964,2019-12-31T00:00:00Z
5081883398,,
5081883405,,
5081883414,,
5081883417,6135564.7939237,2020-12-31T00:00:00Z
5081883433,13331796.7750599,2020-12-31T00:00:00Z
5081883436,,
5081883459,35024062.5156494,2020-06-30T00:00:00Z
5081883468,26008850.2343946,2020-12-31T00:00:00Z
5081883482,,
5081883620,49503447.6879847,2019-12-31T00:00:00Z
5081883620,48158963.9999054,2020-12-31T00:00:00Z
5081883749,,
5081883752,6024702.58882917,2019-12-31T00:00:00Z
5081883757,15671225.2117573,2019-12-31T00:00:00Z
5081883757,16739793.7575949,2020-12-31T00:00:00Z
5081883822,9165557.2070337,2020-12-31T00:00:00Z
5081883841,7785585.88660103,2020-12-31T00:00:00Z
5081883848,,
5081883885,10278596.2735544,2019-12-31T00:00:00Z
5081883889,5192089.01730789,2020-12-31T00:00:00Z
5081883991,,
5081884024,,
5081884031,9196128.87936328,2020-12-31T00:00:00Z
5081884033,,
5081884070,6992420.83227235,2020-12-31T00:00:00Z
5081884140,6057437.1868592,2020-12-31T00:00:00Z
5081884174,,
5081884186,9745569.76817555,2020-12-31T00:00:00Z
5081884202,,
5081884215,13375955.8573138,2020-12-31T00:00:00Z
5081884224,,
5081884240,25001390.8890515,2019-12-31T00:00:00Z
5081884240,27722958.2235899,2020-12-31T00:00:00Z
5081884263,92847613.4034368,2019-12-31T00:00:00Z
5081884263,51282135.5005983,2020-12-31T00:00:00Z
5081884395,8348614.18533756,2020-12-31T00:00:00Z
5081884398,,
5081884416,,
5081884427,6889666.04472013,2020-12-31T00:00:00Z
5081884428,6736807.6830722,2020-12-31T00:00:00Z
5081884481,18823329.195104,2019-12-31T00:00:00Z
5081884513,5497154.4728079,2019-12-31T00:00:00Z
5081884562,,
5081884565,8120288.67185175,2019-12-31T00:00:00Z
5081884779,,
5081884781,,
5081884785,6045323.36209385,2019-12-31T00:00:00Z
5081884850,,
5081884921,,
5081884922,,
5081884923,,
5081884933,5120755.11520552,2020-12-31T00:00:00Z
5081884946,21068090.789213,2019-12-31T00:00:00Z
5081884946,5986253.38742191,2020-12-31T00:00:00Z
5081884951,5576782.5607885,2020-12-31T00:00:00Z
5081884960,6732682.47091634,2019-12-31T00:00:00Z
5081884960,,2020-12-31T00:00:00Z
5081884961,5845989.22053532,2019-12-31T00:00:00Z
5081884970,,
5081885004,38929.9793263518,2019-12-31T00:00:00Z
5081885004,30357610.1601532,2020-12-31T00:00:00Z
5081885040,,
5081885107,11967111.2907921,2020-12-31T00:00:00Z
5081885250,28677925.2898904,2019-12-31T00:00:00Z
5081885250,32088241.8945184,2020-12-31T00:00:00Z
5081885292,7232748.1453077,2020-12-31T00:00:00Z
5081885300,6674815.12529277,2020-12-31T00:00:00Z
5081885303,6249812.69696854,2019-12-31T00:00:00Z
5081885321,47345519.3169088,2019-12-31T00:00:00Z
5081885321,44262766.0949877,2020-12-31T00:00:00Z
5081885322,25458121.4666526,2019-12-31T00:00:00Z
5081885349,7517234.54059689,2020-12-31T00:00:00Z
5081885404,,
5081885418,33056189.7987835,2019-12-31T00:00:00Z
5081885418,19644228.9264284,2020-12-31T00:00:00Z
5081885458,13218851.4300645,2020-12-31T00:00:00Z
5082052506,,
5082055255,4678527.39462122,2017-12-31T00:00:00Z
5082055255,48990062.4358079,2018-12-31T00:00:00Z
5082055255,109302028.281887,2019-12-31T00:00:00Z
5082055255,99094580.8382295,2020-12-31T00:00:00Z
5082060778,,
5082061843,,
5082065324,,
5082068188,,
