Instrument,Total Fixed Assets - Net,Date
5060880126,4100.08410428932,
5060880126,3194.53941291491,
5060880126,1716.9006330856,
5060880126,1662.05187991839,
5060880135,,
5060880137,,
5060880138,5411.49609745423,
5060880138,5281.85236437847,
5060880138,3947.76098035847,
5060880138,2315.56417630928,
5060880138,988.996763754045,
5060880138,208.465273379776,
5060880138,,
5060880138,99.1955482973447,
5060880138,1004.49604152865,
5060880138,2056.04499579479,
5060880138,,
5060880138,,
5060880138,,
5060880138,,
5060880150,19731.1991132342,
5060880150,26740.0977460063,
5060880150,19920.744747767,
5060880150,16623.7187195785,
5060880150,11344.3916794863,
5060880150,7618.12297734628,
5060880150,,
5060880150,,
5060880150,,
5060880150,,
5060880150,1293.6291000841,
5060880150,189.537073691534,
5060880150,12.6158363152583,
5060880152,,
5060880161,,
5060880171,,
5060880171,866.183034502232,
5060880171,915.149285113541,
5060880171,650.903899905232,
5060880171,1098.16267547481,
5060880171,1206.40988274331,
5060880171,894.785051294577,
5060880177,167.211476851902,
5060880177,206.139613120269,
5060880177,474.382505008337,
5060880177,1711.25791357005,
5060880177,947.582001210681,
5060880180,,
5060880182,,
5060880193,42.7449745332913,
5060880193,2938.70899915896,
5060880193,3031.98138218112,
5060880193,61356.2024038903,
5060880193,69477.0755330359,
5060880193,48641.1822178798,
5060880197,931532.020720887,
5060880197,964823.380992431,
5060880197,1068202.15688391,
5060880197,1316987.7970456,
5060880197,1440246.17178217,
5060880197,1636017.34245237,
5060880203,551.230025231287,
5060880203,955.386811578556,
5060880203,879.599045784017,
5060880203,864.728829899334,
5060880203,,
5060880212,,
5060880216,4083.36138834287,
5060880216,1872.94995794786,
5060880216,20873.058144696,
5060880216,36919.3733370034,
5060880216,61285.3395511513,
5060880217,,
5060880218,10647.1476200302,
5060880218,40123.3494533221,
5060880218,36017.2622689267,
5060880218,35019.7839251307,
5060880218,17498.0494585566,
5060880219,,
5060880220,,
5060880220,,
5060880220,,
5060880220,,
5060880220,,
5060880220,42984.6849047386,
5060880224,44504.2951314603,
5060880224,31921.1676553231,
5060880224,,
5060880228,,
5060880228,14987.0114355839,
5060880228,131491.221614802,
5060880228,117419.176833291,
5060880228,283843.471878154,
5060880228,222122.839270901,
5060880228,199025.403028823,
5060880236,7257.75590187514,
5060880236,11272.8864249763,
5060880236,7432.10187165402,
5060880236,16117.9207467216,
5060880236,9558.37067754665,
5060880236,4162.51132686084,
5060880236,,
5060880236,,
5060880236,,
5060880236,,
5060880236,22995.5634987384,
5060880236,15578.9397919891,
5060880236,12042.8250298192,
5060880236,10644.9790372845,
5060880242,,
5060880244,5662.93806539894,
5060880244,7675.36795626577,
5060880244,5949.12489053634,
5060880244,3393.9466923571,
5060880244,1074.28872497366,
5060880244,1086.95652173913,
5060880247,1000741.91201225,
5060880247,825192.399074853,
5060880247,776783.699811663,
5060880247,274512.180016515,
5060880247,219458.511759299,
5060880247,189306.900341964,
5060880251,2488.22232599559,
5060880251,3561.69049621531,
5060880251,14885.7499310229,
5060880251,9769.24488485182,
5060880251,69407.7192117122,
5060880255,55946.4384617891,
5060880255,860071.141715728,
5060880255,1115730.36551865,
5060880255,1241943.25167447,
5060880255,946356.949084142,
5060880266,4519.39053659278,
5060880266,4955.31959629941,
5060880266,49407.3967442809,
5060880266,38451.3487475915,
5060880266,1923.63742349169,
5060880266,1849.59439691476,
5060880276,,
5060880277,5845.32096740913,
5060880277,5583.47350714887,
5060880277,6884.86222574106,
5060880277,10950.6606110652,
5060880277,4612.08887294577,
5060880277,65446.9956033219,
5060880282,4604.63070557444,
5060880282,8258.2842724979,
5060880282,8273.1972984969,
5060880282,7785.28993485641,
5060880282,5971.75077909558,
5060880286,2214.60354511635,
5060880286,2515.4806334829,
5060880286,2768.31014144191,
5060880286,67183.2385793592,
5060880286,55080.569579288,
5060880286,52254.8553937091,
5060880286,,
5060880286,,
5060880286,1243.63332283533,
5060880286,575.168208578638,
5060880286,1486.9783231967,
5060880286,5485.89320121112,
5060880286,14804.9458556599,
5060880286,23602.0762090865,
5060880302,6174.10696612607,
5060880302,7647.66211977533,
5060880302,8214.17089501125,
5060880302,9319.26072267079,
5060880302,9657.61487525918,
5060880302,37388.3754045307,
5060880302,40489.9725564703,
5060880302,44783.0909640707,
5060880302,,
5060880302,,
5060880302,39758.4524810765,
5060880302,47242.1036215976,
5060880302,45754.7366730893,
5060880302,46496.5921574782,
5060880302,47508.5857352223,
5060880321,336.660114464439,
5060880321,9416.52649285114,
5060880321,1607.46632118137,
5060880321,,
5060880332,18237.6540958494,
5060880332,79108.1058414056,
5060880332,100534.630361335,
5060880332,66924.5535415691,
5060880332,87525.3462783172,
5060880332,,
5060880332,,
5060880332,,
5060880332,39761.861839033,
5060880332,40201.1669470143,
5060880332,38547.0303859119,
5060880332,37570.8321864391,
5060880332,37462.1550119947,
5060880348,1152.24639176377,
5060880348,1.05130361648444,
5060880348,1.1996017322249,
5060880348,1.14689421047803,
5060880348,986.48072999574,
5060880354,24204.4069894984,
5060880354,3257.19091673675,
5060880354,3564.35263492521,
5060880379,601.926564655032,
5060880379,83.242220353238,
5060880379,2226.46081500942,
5060880379,932.424993118635,
5060880379,1137.81584198372,
5060880384,3090128.04693643,
5060880384,2516011.94600406,
5060880384,2290345.23759462,
5060880384,2447712.07159223,
5060880384,2178798.55950087,
5060880384,1990234.97298388,
5060880389,8634.59345576177,
5060880389,42415.8010933558,
5060880389,37268.2189513082,
5060880389,33458.1268923754,
5060880389,40239.7260273973,
5060880390,,
5060880397,5533.17188127844,
5060880397,1200.97771236333,
5060880397,1144.46803661185,
5060880397,3647.96082209377,
5060880397,3409.64733313903,
5060880397,4285.10014655594,
5060880399,,
5060880402,17148.3988620614,
5060880402,16430.2567758348,
5060880402,16827.5353604764,
5060880402,,
5060880402,,
5060880402,,
5060880402,,
5060880402,,
5060880402,,
5060880402,,
5060880402,,
5060880402,,
5060880402,,
5060880404,70613.9160087315,
5060880404,107642.977291842,
5060880404,200268.218951308,
5060880404,206241.054225158,
5060880404,263621.168979665,
5060880415,,
5060880418,26651.0613465607,
5060880418,21752.2399742805,
5060880418,25876.7680238218,
5060880418,39345.8631529664,
5060880418,22538.3300970874,
5060880418,26058.5154105974,
5060880418,28830.4285675014,
5060880418,9434.74263594024,
5060880418,7030.27769029442,
5060880418,6687.36333052986,
5060880418,,
5060880418,,
5060880418,,
5060880427,,
5060880437,481.00447341682,
5060880437,2940.4187030418,
5060880437,4291.95845738807,
5060880437,39893.3459313978,
5060880437,34119.1492207879,
5060880437,42386.6796116505,
5060880437,43922.3400886637,
5060880439,,
5060880455,,
5060880468,1300.42944414202,
5060880468,476856.061511061,
5060880468,1268216.66316232,
5060880468,1963550.80913137,
5060880468,1861934.28296174,
5060880468,1893177.62258144,
5060880471,1341.60141614448,
5060880471,1845.0063078217,
5060880471,1300.11636136803,
5060880471,2475.10092669052,
5060880471,1123.4782413739,
5060880471,398.143624816805,
5060880474,31334.6089389161,
5060880474,16464.4394193595,
5060880474,17685.7326567982,
5060880474,16879.3305846647,
5060880474,3036.58618152632,
5060880474,1634.95145631068,
5060880474,37106.6735275491,
5060880474,7115.75995821536,
5060880474,7179.58023347245,
5060880474,7875.67467772939,
5060880474,21674.7266610597,
5060880474,60812.1423687336,
5060880474,49830.2596568493,
5060880474,41683.2948456382,
5060880475,,
5060880483,,
5060880486,24732.399941938,
5060880486,23244.4379604639,
5060880486,18962.4131616835,
5060880486,16662.4720838344,
5060880486,13282.1617283125,
5060880486,11039.6375404531,
5060880486,9591.63236225459,
5060880486,,
5060880486,148.309441722615,
5060880486,140.843387886752,
5060880486,136.343566021867,
5060880486,155.576348652247,
5060880486,148.740710156895,
5060880486,211.869156783176,
5060880487,39317.2431084309,
5060880487,37699.2194908454,
5060880487,27433.3319355335,
5060880487,21771.2306018439,
5060880487,22913.8385392281,
5060880487,27267.8058252427,
5060880487,,
5060880487,,
5060880487,28892.5179943144,
5060880487,27070.7312040486,
5060880487,,
5060880487,,
5060880487,,
5060880487,-560.500414770307,
5060880498,30846.7689790317,
5060880498,11336.9611204318,
5060880498,38430.5782698033,
5060880498,40998.1102903281,
5060880498,70320.3799076985,
5060880498,78888.0258899676,
5060880498,,
5060880498,,
5060880498,,
5060880498,,
5060880498,85960.0609756098,
5060880498,,
5060880498,78238.7833746215,
5060880498,714476.593502679,
5060880500,33315.6629646255,
5060880500,29289.1986506269,
5060880500,56179.4490714853,
5060880500,52570.0,
5060880500,78339.4022529825,
5060880500,87212.2661068781,
5060880500,75397.47646923,
5060880500,104983.468383283,
5060880500,42855.812827398,
5060880500,47258.3906985936,
5060880500,54972.543403081,
5060880500,57913.1162559236,
5060880500,62062.016368218,
5060880516,11391.188193004,
5060880516,52530.5298570227,
5060880516,39252.9240292223,
5060880516,60843.1622167171,
5060880516,85899.5022756317,
5060880516,3738.06790425012,
5060880519,,
5060880519,226.615697049337,
5060880519,345.321698906644,
5060880519,1964.1439042238,
5060880519,1766.24002202037,
5060880519,5479.10454453736,
5060880524,16494.899776989,
5060880524,18236.1952002334,
5060880524,,
5060880524,,
5060880524,,
5060880524,,
5060880524,,
5060880524,,
5060880524,,
5060880524,,
5060880524,,
5060880524,,
5060880524,,
5060880524,,
5060880524,,
5060880533,,
5060880535,2885.84209762342,
5060880535,2001.3567729229,
5060880535,1971.07952083421,
5060880535,785.704060012598,
5060880535,739.575948097117,
5060880535,502.122977346278,
5060880535,,
5060880535,129.202518074608,
5060880535,42.8960261295591,
5060880535,792.204689349594,
5060880535,550.767451640034,
5060880535,37271.637816245,
5060880535,27830.7986971282,
5060880535,1258.25617110957,
5060880547,,
5060880547,,
5060880547,,
5060880547,,
5060880547,,
5060880547,584.013746785117,
5060880551,,
5060880551,,
5060880551,1387.72077375946,
5060880551,1134.59531435563,
5060880551,1240.58399853198,
5060880552,,
5060880557,46517.7398160315,
5060880557,292.262405382675,
5060880557,819.028082676552,
5060880557,1374.36920818424,
5060880557,664.753491917584,
5060880557,5925.7449926722,
5060880566,,
5060880566,,
5060880566,310.972757044661,
5060880566,1123.87604367373,
5060880566,1145.1920274421,
5060880571,30973.8925511235,
5060880571,29984.3040370059,
5060880571,34213.9249769077,
5060880571,,
5060880571,3038.8090487187,
5060880577,,
5060880577,,
5060880577,,
5060880577,6775.71046412591,
5060880577,717.026791448757,
5060880577,459.610340111652,
5060880577,350.512945774304,
5060880589,9144.11224899817,
5060880589,25636.1963835156,
5060880589,29047.2523122323,
5060880589,25486.6157445637,
5060880589,28922.6845727866,
5060880589,33339.606741573,
5060880590,,
5060880593,,
5060880593,,
5060880593,,
5060880593,,
5060880593,582.920431361119,
5060880598,,
5060880609,,
5060880611,,
5060880620,,
5060880635,16494.899776989,
5060880635,18236.1952002334,
5060880635,17472.4982876952,
5060880635,17894.9779533872,
5060880635,,
5060880635,,
5060880635,,
5060880635,,
5060880635,,
5060880635,,
5060880635,,
5060880635,,
5060880635,,
5060880635,,
5060880639,18947.4484421325,
5060880639,33943.3873002523,
5060880639,74251.9883398712,
5060880639,139019.634828883,
5060880639,107411.496984508,
5060880639,81282.3644357596,
5060880645,,
5060880645,,
5060880645,64796.9617325484,
5060880645,592.891160134835,
5060880645,508.8769611891,
5060880645,7180.13362329888,
5060880651,,
5060880653,12339.1361953063,
5060880653,13352.6072329689,
5060880653,17611.6529312268,
5060880653,29205.3743462703,
5060880653,28642.1316951775,
5060880653,33426.9662921348,
5060880660,1693794.59389016,
5060880660,725603.616484441,
5060880660,843351.639255767,
5060880660,829099.149004496,
5060880660,,
5060880666,16867.4073976327,
5060880666,18648.0268436793,
5060880666,17867.0832110258,
5060880666,17894.9779533872,
5060880666,,
5060880666,,
5060880666,,
5060880666,,
5060880666,,
5060880666,,
5060880666,,
5060880666,,
5060880666,,
5060880666,,
5060880680,1913.30950378469,
5060880680,1472.84701479109,
5060880680,200.190384438939,
5060880680,404069.12091115,
5060880698,,
5060880702,17771.8821340442,
5060880702,,
5060880702,17472.4982876952,
5060880702,18299.1181354865,
5060880702,,
5060880702,,
5060880702,,
5060880702,,
5060880702,,
5060880702,,
5060880702,,
5060880702,,
5060880702,,
5060880702,,
5060880706,,
5060880707,24199.6806587403,
5060880707,26754.3365672186,
5060880707,25633.9162158762,
5060880707,26253.7364713967,
5060880707,24531.8172697478,
5060880707,23739.4951456311,
5060880707,43213.1227570192,
5060880707,59568.9034279902,
5060880707,52426.9763503297,
5060880707,47065.9093624092,
5060880707,45562.1951219512,
5060880707,80779.6931418769,
5060880707,100168.31819433,
5060880707,113600.834024617,
5060880710,7343921.53706074,
5060880710,14269709.8986068,
5060880710,12068052.8647908,
5060880710,11470074.8725878,
5060880710,5926999.85285265,
5060880710,5899459.50809062,
5060880710,,
5060880710,,
5060880710,5777346.94247868,
5060880710,312294.392980094,
5060880710,3595366.77880572,
5060880710,4491014.31124867,
5060880710,4009682.16120745,
5060880710,3976920.58830124,
5060880717,206421.002625988,
5060880717,214954.438689912,
5060880717,170484.980640472,
5060880717,180054.77294852,
5060880717,97943.4954183667,
5060880717,60754.4336569579,
5060880717,25834.2437196538,
5060880717,7459.98845424307,
5060880717,8239.15804754128,
5060880717,8332.01203288409,
5060880717,1042.74600504626,
5060880717,768.944710356162,
5060880717,796.300119276998,
5060880717,1529.80741205748,
5060880719,,
5060880730,,
5060880733,34944.9965753903,
5060880733,35789.9559067743,
5060880733,33442.5790916996,
5060880733,32362.4595469256,
5060880768,23908.2981288214,
5060880768,52454.7939444912,
5060880768,57684.0488957666,
5060880768,48445.9583448023,
5060880768,27864.717619891,
5060880772,,
5060880772,85035.2189919745,
5060880772,30126.082842725,
5060880772,33057.7248353547,
5060880772,10255.9523809524,
5060880772,43602.0559155214,
5060880776,440.916149911491,
5060880776,630.782169890665,
5060880776,467.844675567712,
5060880776,1157.21625837233,
5060880776,775.732574042105,
5060880789,154535.965479474,
5060880789,219337.38420016,
5060880789,163912.34397059,
5060880789,208199.421634313,
5060880789,137028.452946291,
5060880789,134183.365695793,
5060880789,111334.811061854,
5060880789,151885.848200786,
5060880789,91192.2216173713,
5060880789,79650.438201149,
5060880789,74821.0260723297,
5060880789,61584.8418325116,
5060880789,85867.1093678319,
5060880789,93344.6517050423,
5060880792,,
5060880793,17563.8839717206,
5060880793,46418.8393608074,
5060880793,60701.6110651264,
5060880793,39205.3628773282,
5060880793,37521.7249960765,
5060880797,3935.66533812622,
5060880797,9057.04373423045,
5060880797,112453.749355214,
5060880797,75849.8830167905,
5060880797,96214.593188799,
5060880797,85008.170493405,
5060880808,1356.95746136554,
5060880808,281.696804037006,
5060880808,2781.14465997289,
5060880808,3122.62592898431,
5060880808,4992.4332444006,
5060880808,1139.00830483635,
5060880809,,
5060880809,240907.679108611,
5060880809,196603.952901598,
5060880809,81156.8839145404,
5060880809,108206.016607028,
5060880809,96352.3305607246,
5060880815,1919.83145274269,
5060880815,1960.39739276703,
5060880815,1290.57952759684,
5060880815,3665.58858610882,
5060880815,1049.25677645001,
5060880815,357.156814851002,
5060880817,,
5060880817,91025.2929485996,
5060880817,83333.4524810766,
5060880817,95638.2481016303,
5060880817,86517.1116616203,
5060880817,77881.5326323342,
5060880819,,
5060880819,18329.2427319425,
5060880819,37019.8275862069,
5060880819,50749.283237965,
5060880819,66246.387283237,
5060880819,281.292738156626,
5060880831,3382.89115018299,
5060880831,3862.48948696384,
5060880831,3398.47170739315,
5060880831,1786.86117992476,
5060880831,23733.8295630339,
5060880835,22228.2555576069,
5060880835,33214.1610597141,
5060880835,42890.0205131896,
5060880835,165487.200660611,
5060880835,131556.173351568,
5060880835,167100.635075721,
5060880837,31350.091180976,
5060880837,21292.7971373059,
5060880837,20264.287350398,
5060880837,34037.8703765634,
5060880837,55950.4595469256,
5060880837,46218.3211948491,
5060880837,21763.1195535641,
5060880837,14558.325772697,
5060880837,8939.67267948871,
5060880837,5845.77375946173,
5060880837,8298.84478353187,
5060880837,43039.5678502615,
5060880837,55540.8492702285,
5060880837,39845.5300439668,
5060880848,12332.6093330872,
5060880848,18826.7661900757,
5060880848,55133.3117405022,
5060880848,43493.0268832003,
5060880848,63591.3839876242,
5060880848,,
5060880851,27215.163332914,
5060880851,24320.1053656302,
5060880851,152255.768844893,
5060880851,165313.061488673,
5060880851,,
5060880851,,
5060880851,169222.669811891,
5060880851,103536.017202246,
5060880851,214185.271236333,
5060880851,138168.268134979,
5060880851,218478.048444811,
5060880851,274177.992511714,
5060880851,456619.418661456,
5060880854,277.994374518087,
5060880854,613.940285954584,
5060880854,309.497246914025,
5060880854,1115.92806679512,
5060880854,799.273591462458,
5060880854,1182.07132388862,
5060880865,104161.097749528,
5060880865,5638.78001471474,
5060880865,1970.22653721683,
5060880875,21267.688231014,
5060880875,24302.9857022708,
5060880875,478.641091157736,
5060880875,36901.3212221305,
5060880875,48608.8379705401,
5060880883,,
5060880903,427286.497757409,
5060880903,400791.253153911,
5060880903,700639.567663536,
5060880903,1104787.13643454,
5060880903,1348494.13716566,
5060880903,1737308.46360528,
5060880907,,
5060880914,,
5060880918,10860.0036924013,
5060880918,10513.0361648444,
5060880918,11996.017322249,
5060880918,11468.9421047803,
5060880918,11210.0082954061,
5060880918,12212.9946262824,
5060880928,6720.97392513113,
5060880928,,
5060880928,,
5060880928,,
5060880928,,
5060880928,,
5060880930,32037.0108925837,
5060880930,39415.4751892347,
5060880930,147998.932354458,
5060880930,149124.701807505,
5060880930,88679.0126224694,
5060880933,,
5060880937,,
5060880943,66045.1124553382,
5060880943,51965.9377628259,
5060880943,40358.2010772424,
5060880943,23080.5922561703,
5060880944,,
5060880944,1698.50457749156,
5060880944,1793.78679562658,
5060880944,13526.709132568,
5060880944,15179.4315992293,
5060880944,13992.6126045333,
5060880951,,
5060880952,16867.4205935525,
5060880952,,
5060880952,17867.0971890245,
5060880952,18299.1181354865,
5060880952,,
5060880952,,
5060880952,,
5060880952,,
5060880952,,
5060880952,,
5060880952,,
5060880952,,
5060880952,,
5060880952,,
5060880952,,
5060880960,,
5060880960,,
5060880960,,
5060880960,286.723552619506,
5060880960,,
5060880960,,
5060880963,101698.721777565,
5060880963,250886.248948696,
5060880963,413046.868439678,
5060880963,18822.3919625654,
5060880963,34.3026253839428,
5060880963,129.872984855887,
5060880966,,
5060880971,102435.649048121,
5060880971,82418.0824222035,
5060880971,59929.1035376255,
5060880971,68972.2336911643,
5060880971,44840.0331816246,
5060880984,,
5060880985,,
5060880997,6532.3897659227,
5060880997,1526266.00493044,
5060880997,1477503.15391085,
5060880997,1685921.47407061,
5060880997,1611846.27030003,
5060881003,12432.0978269133,
5060881003,12648.8961312027,
5060881003,11997.9486810379,
5060881003,115789.120561519,
5060881003,144382.429432998,
5060881005,,
5060881022,66783.5927064215,
5060881022,94162.1110176619,
5060881022,99232.2548913761,
5060881022,87020.5982200202,
5060881025,,
5060881045,44289.2545624893,
5060881045,52059.1144503611,
5060881045,49030.5838610028,
5060881045,52357.6132394205,
5060881045,49721.3831850712,
5060881045,48911.1715210356,
5060881045,,
5060881045,,
5060881045,,
5060881045,,
5060881045,41743.555508831,
5060881045,47559.7821523254,
5060881045,45300.1422148821,
5060881045,44182.5325650741,
5060881046,,
5060881052,310931.397356675,
5060881052,343912.321278385,
5060881052,311732.860690251,
5060881052,250376.341866226,
5060881052,490762.515974262,
5060881077,265062.021481087,
5060881077,337411.953322119,
5060881077,344465.361499982,
5060881077,,
5060881077,167181.90480461,
5060881080,,
5060881083,,
5060881084,12275.5044140352,
5060881084,13267.1967320738,
5060881084,14965.5442333767,
5060881084,10253.8223672908,
5060881084,6819.61072837937,
5060881084,3674.30420711974,
5060881084,,
5060881084,81.0951975149133,
5060881084,1.2097018085042,
5060881084,,
5060881092,,
5060881092,,
5060881092,7782.80067283432,
5060881092,5345.42531879416,
5060881092,2564.45545462887,
5060881092,,
5060881092,,
5060881094,,
5060881097,,
5060881098,8300.90655969174,
5060881098,11914.0856371727,
5060881098,6030.15054304525,
5060881098,5114.38469907805,
5060881098,661.44070630727,
5060881098,4165.64401294498,
5060881098,3177.08993033566,
5060881098,,
5060881098,,
5060881098,,
5060881098,,
5060881098,8637.74426890273,
5060881098,482.750711074411,
5060881098,5395.8141829025,
5060881102,,
5060881107,16799.9498555047,
5060881107,18573.4480997885,
5060881107,17795.6276820285,
5060881107,18225.9205176659,
5060881107,17030.5263861949,
5060881107,16480.4789644013,
5060881107,16797.5116107241,
5060881107,17498.927893999,
5060881107,15400.9193733745,
5060881107,,
5060881107,,
5060881107,,
5060881107,,
5060881112,32385.4396220689,
5060881112,35804.2307972865,
5060881112,34304.8182161278,
5060881112,35134.2982305446,
5060881112,32829.9244197713,
5060881112,31769.5922330097,
5060881112,,
5060881112,,
5060881112,,
5060881112,,
5060881112,,
5060881112,17444.6203860318,
5060881112,16678.1470777136,
5060881112,16301.6052731879,
5060881115,193071.92355387,
5060881115,179407.612418054,
5060881115,174316.111206551,
5060881115,147958.664972243,
5060881115,176088.27184466,
5060881115,498687.236119907,
5060881115,539981.513043956,
5060881115,452680.348394121,
5060881115,541770.278341895,
5060881115,431843.944491169,
5060881115,707416.009884718,
5060881115,545761.044591247,
5060881115,,
5060881118,,
5060881126,,
5060881126,9261.82189234146,
5060881126,8409.2080398557,
5060881126,6851.7156043074,
5060881126,5798.71844660194,
5060881126,,
5060881126,,
5060881126,,
5060881126,,
5060881126,1904.96215306981,
5060881126,1414.33044229316,
5060881126,1041.37994311405,
5060881126,789.184583996592,
5060881138,120121.785144033,
5060881138,158383.981326136,
5060881138,182552.536307851,
5060881138,180324.571952127,
5060881138,134888.502441308,
5060881138,157755.495145631,
5060881138,178430.098163395,
5060881139,59709.5578047268,
5060881139,156365.161572689,
5060881139,103562.292950895,
5060881139,162266.764015347,
5060881139,108723.831181861,
5060881139,216562.459546926,
5060881139,191862.597635634,
5060881139,169882.755587322,
5060881139,,
5060881139,,
5060881139,,
5060881139,,
5060881139,,
5060881139,,
5060881140,,
5060881146,1304.5579435497,
5060881146,21063.1938603869,
5060881146,22139.297753146,
5060881146,13652.3878337462,
5060881146,17797.0091697868,
5060881148,,
5060881149,79020.4536757235,
5060881149,72239.5652491064,
5060881149,57477.6282131924,
5060881149,99361.893718147,
5060881149,84263.5810313691,
5060881149,54321.9029126214,
5060881149,51856.9637956513,
5060881149,12344.7508040795,
5060881149,10904.0101614952,
5060881149,6378.53628870234,
5060881149,21349.0117746005,
5060881149,17299.4565804153,
5060881149,21083.5512432333,
5060881149,10515.8845817546,
5060881168,,
5060881169,20879.3497050712,
5060881169,19094.8719819097,
5060881169,16135.6145427098,
5060881169,9739.87860046956,
5060881169,60787.9071634004,
5060881169,44976.0517799353,
5060881169,,
5060881169,,
5060881169,,
5060881169,3999.73935991138,
5060881169,2752.31286795627,
5060881169,4849.98980338528,
5060881169,3064.50133039728,
5060881169,2172.49960764971,
5060881169,1511.96873473376,
5060881182,7472.66465208957,
5060881182,140393.624626158,
5060881182,123325.086314142,
5060881182,115212.162858615,
5060881182,92567.7212226607,
5060881182,75664.7249190938,
5060881182,,
5060881182,,
5060881182,,
5060881182,,
5060881182,381.707317073171,
5060881182,10412.8669281798,
5060881182,8012.89109092577,
5060881182,3970.21500795911,
5060881183,,
5060881206,911.73681523087,
5060881206,873.555024391608,
5060881206,894.677317757545,
5060881206,835.997592134306,
5060881206,52588.9320388349,
5060881206,53600.5778974034,
5060881206,,
5060881206,,
5060881206,,
5060881206,42052.1446593776,
5060881206,,
5060881206,,
5060881206,,
5060881207,1505.46677880572,
5060881207,44002.0753109968,
5060881207,1095.44453619598,
5060881207,3587.20265452996,
5060881216,289.962098587114,
5060881216,1099.21152228764,
5060881216,7713.12724175574,
5060881216,3488.54252683732,
5060881216,3100.38562428536,
5060881238,,
5060881245,17204.7610878716,
5060881245,19020.9935079145,
5060881245,18224.4307460058,
5060881245,18665.0919086068,
5060881245,,
5060881245,,
5060881245,,
5060881245,,
5060881245,,
5060881245,,
5060881245,,
5060881245,,
5060881245,,
5060881245,,
5060881245,,
5060881249,,
5060881253,,
5060881260,,
5060881264,,
5060881264,1322.74844973447,
5060881264,640.243902439025,
5060881264,,
5060881264,,
5060881264,,
5060881271,,
5060881276,,
5060881276,,
5060881276,,
5060881276,,
5060881276,1124.36383202924,
5060881287,,
5060881289,37498.5067494923,
5060881289,33268.5029436501,
5060881289,25582.7065414283,
5060881289,30597.9906413432,
5060881289,,
5060881293,326.886111141278,
5060881293,2010.81791421363,
5060881293,3809.93510154629,
5060881293,8441.92127718139,
5060881293,13615.8442257247,
5060881311,,
5060881311,125.302722602926,
5060881311,,
5060881311,,
5060881311,,
5060881311,,
5060881326,745.918739514188,
5060881326,714.681091961253,
5060881326,731.961862222986,
5060881326,39496.9834793659,
5060881326,33093.3203883495,
5060881326,33729.931918936,
5060881326,,
5060881326,,
5060881326,27763.1541794724,
5060881326,26876.145920942,
5060881326,31196.7106920502,
5060881326,29826.0046793284,
5060881326,29152.624262942,
5060881326,31760.979482169,
5060881327,56167.4812167189,
5060881327,4892.29952055465,
5060881327,5010.5938269484,
5060881327,4681.96107283794,
5060881327,4530.74433656958,
5060881327,,
5060881327,,
5060881327,,
5060881327,,
5060881327,,
5060881327,,
5060881327,,
5060881327,,
5060881327,,
5060881328,,
5060881329,1822167.78612053,
5060881329,1945513.29783354,
5060881329,1802488.20955816,
5060881329,1783600.3264044,
5060881329,1787182.90415357,
5060881329,1838152.10355987,
5060881329,,
5060881329,9083.78920746626,
5060881329,1571484.30411903,
5060881329,1344194.24202604,
5060881329,1405349.75820017,
5060881329,1763255.75508931,
5060881329,1814426.74786678,
5060881329,486292.020716095,
5060881331,6335.9836603691,
5060881331,5679.26084343244,
5060881331,,
5060881331,3965645.34813725,
5060881331,3112667.72815534,
5060881331,4303607.14851172,
5060881331,4274655.9776782,
5060881331,3526731.9058852,
5060881331,2977260.16224846,
5060881331,2699336.55382675,
5060881331,9991451.02625928,
5060881331,9114247.28186072,
5060881331,8394968.3765666,
5060881333,7611.99212196367,
5060881333,4.89229952055465,
5060881333,2606.31048502548,
5060881333,1827.70383251956,
5060881333,1178.04530744337,
5060881333,601.356343677433,
5060881333,3.43623718283531,
5060881333,,
5060881333,,
5060881333,9.46173254835997,
5060881333,10.7964155900241,
5060881333,,
5060881333,,
5060881336,284074.754885789,
5060881336,348327.799255963,
5060881336,365214.450454984,
5060881336,433765.776212564,
5060881336,20306.4276637014,
5060881336,353406.200647249,
5060881336,,
5060881336,549.797949253649,
5060881336,23384.5400108873,
5060881336,62554.3271684712,
5060881336,78625.8620689655,
5060881336,125443.744676767,
5060881336,160424.270575282,
5060881336,202735.533484295,
5060881341,182567.107850253,
5060881341,168824.348967831,
5060881341,161159.069624411,
5060881341,196736.127813091,
5060881341,132086.709919069,
5060881341,126814.291262136,
5060881341,114100.762613468,
5060881341,71617.4093520631,
5060881341,34218.9560273393,
5060881341,4635.87493619748,
5060881341,15736.7746005046,
5060881341,1315.55523566176,
5060881341,14599.9403615011,
5060881341,50338.531040513,
5060881341,13854.0425012213,
5060881357,,
5060881370,,
5060881370,23128.6795626577,
5060881370,26391.2381089478,
5060881370,25231.6726305166,
5060881370,24662.0182498935,
5060881370,26868.5881778212,
5060881371,,
5060881380,,
5060881382,145405.40389427,
5060881382,106447.660768482,
5060881382,88991.973781018,
5060881382,124734.446601942,
5060881382,136858.995672366,
5060881382,,
5060881382,133871.082078268,
5060881382,126441.209370011,
5060881382,128712.300252313,
5060881382,226651.575676875,
5060881382,202331.704743554,
5060881382,175462.850032509,
5060881382,765077.125061065,
5060881383,29419.2607645716,
5060881383,32524.9252315997,
5060881383,,
5060881383,,
5060881383,,
5060881383,,
5060881383,,
5060881383,,
5060881383,,
5060881383,,
5060881383,,
5060881383,,
5060881383,,
5060881383,,
