Instrument,Total Fixed Assets - Net,Date
5040940004,3384443.63437528,
5040940004,2776553.70195502,
5040940047,28169.9817925727,
5040940047,46347.4216109494,
5040940047,15998.5619270178,
5040940047,22913.4727923116,
5040940047,68656.3169164882,
5040940047,117423.471119256,
5040940047,125043.417853421,
5040940047,194589.984159864,
5040940047,113790.269369234,
5040940053,1237994.84656828,
5040940053,1197914.7941758,
5040940053,1015281.14336581,
5040940053,1094619.9143469,
5040940053,689268.987986154,
5040940053,513372.698853769,
5040940053,548068.721822834,
5040940053,492666.72068714,
5040940053,415223.730976032,
5040940053,424346.285221325,
5040940061,3427868.68788274,
5040940061,3775301.09653065,
5040940061,3441306.8921748,
5040940061,2870449.67880086,
5040940061,2538405.84628612,
5040940061,2678707.88468218,
5040940061,3588643.84062386,
5040940061,4226909.14142174,
5040940061,2072302.07859733,
5040940061,2072302.07859733,
5040940075,31790.6502024562,
5040940075,33614.9559590149,
5040940075,15660.287160213,
5040940075,,
5040940075,,
5040940075,,
5040940075,,
5040940075,,
5040940075,,
5040940075,,
5040940153,1789144.32955192,
5040940153,1826172.92827611,
5040940153,1611361.12622191,
5040940153,1435894.00428266,
5040940153,1675037.896785,
5040940153,2616996.64235267,
5040940153,2391982.45400268,
5040940153,1906189.58871126,
5040940153,1811947.50751845,
5040940153,2011564.60205878,
5040940161,563029.147006659,
5040940161,465935.646234046,
5040940161,2666040.25518026,
5040940161,1521011.77730193,
5040940161,2053779.49727369,
5040940161,1245455.59800857,
5040940161,842938.954550993,
5040940161,381538.888953199,
5040940161,224414.471885537,
5040940161,96293.9647233006,
5040940208,7294950.30619416,
5040940208,9232608.30487147,
5040940208,8282313.76621664,
5040940208,6278372.59100642,
5040940208,4848752.23421344,
5040940208,4506310.0613639,
5040940208,4290240.0389911,
5040940208,3894335.95332631,
5040940208,3491182.90349039,
5040940208,1279567.26005199,
5040940209,425994.712712914,
5040940209,538558.331835341,
5040940209,255509.948403475,
5040940209,79362.9550321199,
5040940209,156790.877621666,
5040940209,128516.846127127,
5040940209,106738.150359449,
5040940209,84619.2135390742,
5040940209,44085.4825480725,
5040940209,29727.5556954499,
5040940216,1517083.29150353,
5040940216,1315836.77871652,
5040940216,1022369.4838699,
5040940216,602114.561027837,
5040940216,618113.531980362,
5040940216,778626.838022462,
5040940216,661752.162787864,
5040940216,546610.022341324,
5040940216,806069.443178711,
5040940216,873174.086897725,
5040940219,161463.039186159,
5040940219,183713.823476541,
5040940219,197814.15360269,
5040940219,240497.858672377,
5040940219,156225.253965022,
5040940219,85793.6783605419,
5040940219,101011.331789935,
5040940219,100709.597508884,
5040940219,98992.9827759045,
5040940219,,
5040940249,69050.8090281356,
5040940249,46514.7408225412,
5040940249,8628.43789322308,
5040940249,5439.88922407398,
5040940249,6022.48394004283,
5040940249,46041.7656508066,
5040940249,46543.9388676624,
5040940249,15961.9836724747,
5040940249,10418.234225057,
5040940249,20049.211701449,
5040940249,16087.8536704788,
5040940289,63581.3004049125,
5040940289,136976.451554916,
5040940289,76817.8296490447,
5040940289,88329.7644539615,
5040940289,154415.258263762,
5040940289,162672.224151905,
5040940289,97112.2212745217,
5040940289,98278.6761897045,
5040940289,102980.041921079,
5040940363,564367.700699394,
5040940363,1063634.72946252,
5040940363,829995.219491288,
5040940363,594352.248394004,
5040940363,320821.738048372,
5040940522,550001.717681817,
5040940522,521199.344108691,
5040940522,441128.88729103,
5040940522,280566.407859816,
5040940522,172778.372591006,
5040940522,102264.757121202,
5040940522,223804.561769133,
5040940522,315827.951748507,
5040940522,377834.627895401,
5040940522,,
5040940522,,
5040940533,3736405.31405816,
5040940533,3041524.35736114,
5040940533,2689283.41822857,
5040940533,2598902.56959315,
5040940533,2073350.07579357,
5040940533,2805256.45478754,
5040940533,2807725.11270866,
5040940533,2176253.37145635,
5040940533,1786088.58106261,
5040940533,2126627.72939764,
5040940582,2490881.10296824,
5040940582,3540895.20043142,
5040940582,3992219.30995829,
5040940664,6252551.61797678,
5040940664,6903289.59194679,
5040940664,6144602.14628357,
5040940664,5341274.08993576,
5040940664,5357247.90153623,
5040940664,1155609.58666204,
5040940664,970269.282319971,
5040940664,835079.352217347,
5040940664,640891.27859291,
5040940664,608074.237284184,
5040940718,991031.690258676,
5040940718,939061.657379112,
5040940718,739330.399090055,
5040940718,757762.312633833,
5040940731,258340.862697855,
5040940731,516447.959733957,
5040940731,3602690.272489,
5040940731,4104657.3875803,
5040940731,2492703.45482929,
5040940731,2950908.88039829,
5040940731,2584379.18849762,
5040940731,2041047.84284672,
5040940731,1836097.69434065,
5040940731,3052262.2086991,
5040940885,95037.312184185,
5040940885,133920.546467733,
5040940885,150173.911610042,
5040940885,152168.094218415,
5040940885,358039.774655535,
5040940885,347921.732082899,
5040940885,346167.90544657,
5040940885,306527.602532789,
5040940885,236033.901394332,
5040940885,176033.761176978,
5040940890,26101.7970083325,
5040940890,38468.4522739529,
5040940890,4121.12820005605,
5040940890,3345.8244111349,
5040940890,2828.11828321908,
5040940890,29176.7974991316,
5040940890,126842.938954551,
5040940890,0.0,
5040940890,0.0,
5040940890,60620.8978887606,
5040941180,1308938.19228324,
5040941180,1377134.63958296,
5040941180,1388325.66803488,
5040941180,1090203.4261242,
5040941180,907147.220525351,
5040941180,438925.552854,
5040941180,277446.082612404,
5040941180,226191.440841793,
5040941180,223503.144080926,
5040941180,285734.270625678,
5040941266,67596.9614831175,
5040941266,108934.028401941,
5040941266,90499.9752732308,
5040941266,109341.541755889,
5040941266,143668.408787529,
5040941266,113696.885492648,
5040941266,104301.206287316,
5040941266,66560.9408823087,
5040941266,39756.6754761688,
5040941266,68664.824724,
5040941282,3240805.80932303,
5040941282,4642638.86392234,
5040941282,4291083.52702636,
5040941282,3416622.05567452,
5040941282,801145.363713903,
5040941282,801145.363713903,
5040941282,720247.259425608,
5040941282,1620910.41647681,
5040941282,1365718.88224391,
5040941357,274403.507010675,
5040941357,379651.267301816,
5040941357,323261.296012396,
5040941357,263918.629550321,
5040941357,258037.512160909,
5040941357,272085.214773648,
5040941357,275983.916169124,
5040941357,841330.292752382,
5040941357,614576.688234758,
5040941357,576831.159141515,
5040941361,152762.440183382,
5040941361,226496.494697106,
5040941361,463709.345070307,
5040941361,323340.471092077,
5040941361,230321.952985362,
5040941361,215352.552969781,
5040941361,219690.508102839,
5040941361,169006.910762036,
5040941361,227490.2032261,
5040941361,221965.749192693,
5040941372,1587859.31800689,
5040941372,2396009.34747438,
5040941372,2273379.16027892,
5040941372,1883832.9764454,
5040941372,1151722.88965814,
5040941372,1863610.04978581,
5040941372,1717558.18203972,
5040941372,1174019.23900587,
5040941372,1527727.1484553,
5040941372,1448373.14494224,
5040941374,891811.397784694,
5040941374,903828.869315118,
5040941374,742956.991906104,
5040941374,717478.586723769,
5040941374,540396.841557501,
5040941374,756049.554243372,
5040941374,840502.01047886,
5040941374,760068.065796937,
5040941374,801398.888180078,
5040941374,959442.287739423,
5040941377,347354.683264732,
5040941377,346575.588711127,
5040941377,330019.946260488,
5040941377,203961.456102784,
5040941377,188465.802393719,
5040941377,287136.737293042,
5040941377,230413.062020227,
5040941377,202023.983328966,
5040944961,525884.282033263,
5040944961,570555.455689376,
5040944961,778893.229810593,
5040944961,116434.689507495,
5040944961,221271.974479061,
5040944961,296514.993632048,
5040944961,342878.03094919,
5040944961,294488.754094945,
5040944961,431513.715483459,
5040944961,336562.561932408,
5040945179,519358.83278118,
5040945179,407154.413086464,
5040945179,301172.048860096,
5040945179,123795.503211991,
5040945179,76924.8173035589,
5040945179,95287.7156420053,
5040945179,85902.2785427074,
5040945179,96195.0293446931,
5040945179,96486.8313132233,
5040945179,67265.8809265671,
5040945192,1251045.74507245,
5040945192,1216070.46557613,
5040945192,949672.782420916,
5040945192,761108.137044968,
5040945192,621959.77284554,
5040945192,570800.046312377,
5040945192,556476.178871695,
5040945192,429810.04086263,
5040945192,959058.598377837,
5040945192,3173270.84717705,
5040945385,548305.056386574,
5040945385,724788.783030739,
5040945385,877470.616355934,
5040945385,727783.725910064,
5040945385,451367.678001765,
5040945385,563505.846937594,
5040945385,467893.261849641,
5040945385,436176.73955572,
5040945385,493256.174245876,
5040945385,429009.431212768,
5040945644,84998.1594886725,
5040945644,37749.415782851,
5040945644,554703.855727544,
5040945644,18736.6167023555,
5040945644,79979.1850494355,
5040945644,65763.5753155031,
5040945644,107956.622395516,
5040945644,82304.0503779504,
5040945644,60603.2990066527,
5040945644,43134.1004208489,
5040945646,665601.703940362,
5040945646,974801.726734264,
5040945646,2254538.91785008,
5040945646,1740270.01631967,
5040945646,1119780.51391863,
5040945646,734745.129980316,
5040945646,658677.781637143,
5040945646,1135494.09041063,
5040945646,1425561.71646197,
5040945646,1337031.80534038,
5040945646,1306380.34950279,
5040945656,341665.830070609,
5040945656,597159.805860147,
5040945656,291281.341179961,
5040945656,207976.445396146,
5040945656,151700.264711871,
5040945656,100845.200879935,
5040945656,82003.1680272938,
5040945656,143771.632305787,
5040945656,115055.135332179,
5040945656,,
5040945665,515.304544986087,
5040945665,501.957634775625,
5040945665,539.277368326443,
5040945665,494.535384006726,
5040945665,401.498929336188,
5040945665,0.0,
5040945665,0.0,
5040945665,0.0,
5040945665,12733.3973861808,
5040945665,8315.86621707828,
5040945665,,
5040945706,96041.2274537362,
5040945706,229372.640661514,
5040945706,150009.06648204,
5040945706,103720.556745182,
5040945706,468223.262969751,
5040945706,490795.415074679,
5040945706,711222.127452175,
5040945706,721636.357322282,
5040945706,866330.994258635,
5040945706,835985.497615966,
5040945813,33151.2590607716,
5040945813,33965.7999531506,
5040945813,8808.19701599856,
5040945813,5769.57948007847,
5040945813,3747.32334047109,
5040945813,2375.61935790403,
5040945813,1852.49507930995,
5040945813,8651.15145607408,
5040945813,4398.81000613518,
5040945813,683.495853458489,
5040945813,582.893248930391,
5040945819,748251.514238865,
5040945819,1219665.64803164,
5040945819,1248372.15436098,
5040945819,655112.419700214,
5040945819,557365.551256816,
5040945819,515225.193933079,
5040945819,639454.124527842,
5040945819,1300658.66391934,
5040945819,2709377.56310945,
5040945819,3990020.86757831,
5040945827,7244494.82977773,
5040945827,7354181.30709768,
5040945827,7380190.54467014,
5040945827,6033331.68488205,
5040945827,4073340.47109208,
5040945827,2898029.36718025,
5040945827,2484311.68229709,
5040945827,3042524.67405873,
5040945827,2582911.78070775,
5040945827,2453522.28196482,
5040945827,2754636.91579524,
5040945828,2347153.90021082,
5040945828,2458385.76307748,
5040945828,2230189.73674233,
5040945828,1755620.98501071,
5040945828,1439625.33088984,
5040945828,1455250.66574042,
5040945828,1481418.30144998,
5040945836,83492.2865843456,
5040945836,109653.064893043,
5040945836,141107.429569919,
5040945880,974612.662750352,
5040945880,1066325.33547502,
5040945880,1119899.33489125,
5040945880,1063251.07561446,
5040945880,961857.601713062,
5040945880,622638.521233512,
5040945880,252518.235498437,
5040945880,376264.164737419,
5040945880,347853.264958848,
5040945880,328761.505513533,
5040945880,244115.692652048,
5040945889,1901750.15895325,
5040945889,1827071.72388999,
5040945889,1476682.65664408,
5040945889,445128.479657388,
5040945889,239145.682029005,
5040945889,551001.505152252,
5040945889,1045692.7013525,
5040945889,1085232.73177677,
5040945889,1353207.87387223,
5040945889,1837862.41387752,
5040945899,1619258.64852795,
5040945899,1082053.34136466,
5040945899,1010426.02912098,
5040945899,3259812.40624433,
5040945899,5444191.64882227,
5040945938,2061.21817994435,
5040945938,563363.785429843,
5040945938,592126.550422434,
5040945938,531790.382935232,
5040945938,423046.038543897,
5040945938,350460.417656508,
5040945938,351510.941299062,
5040945975,516506.922257721,
5040945975,498945.888966971,
5040945975,508358.79920906,
5040945975,825214.710779223,
5040945975,507762.312633833,
5040945975,375574.108011494,
5040946421,1917791.74825655,
5040946421,1748987.71876987,
5040946421,2392414.16501887,
5040946421,2311788.07510344,
5040946421,2933351.17773019,
5040946421,2194393.53831535,
5040946421,3005210.14241056,
5040946421,3074692.33581089,
5040946421,2913632.83827428,
5040946421,3276109.54160211,
5040946421,3578031.91923431,
5041748646,5490412.60917579,
5041748646,6975013.48193421,
5041748646,6524405.32120073,
5041748646,5468683.08351178,
5041748646,7023009.57035227,
5041748646,8791594.30357763,
5041748767,558678.847505271,
5041748767,1142009.70699263,
5041748767,1141387.66628752,
5041748767,1404443.25481799,
5041748767,1434082.21905473,
5041748767,1446335.53317124,
5041748767,1585353.96612648,
5041748767,1392107.60878373,
5041748767,1456985.32762235,
5041748767,1174529.89659474,
5041748922,3201930.67436188,
5041748922,2928086.20285781,
5041748922,3044400.50332554,
5041748922,2526416.43176236,
5041748922,1947671.30620985,
5041748922,689268.987986154,
5041748945,5090687.0126828,
5041748945,5350350.53028941,
5041748945,4841831.09968185,
5041748945,5910733.40471092,
5041748945,2723025.40781466,
5041748945,2339701.28516846,
5041748945,1998294.13914951,
5041748945,3235903.55030271,
5041748945,6504716.12138886,
5041748945,11725130.8595344,
5041749244,452096.509721246,
5041749244,474564.08412727,
5041749244,459423.371742248,
5041749244,416488.222698073,
5041749244,293898.051992127,
5041749244,278337.385666319,
5041749244,282685.512367491,
5041749244,364985.472351164,
5041749244,368290.349038549,
5041749244,278156.658389583,
5041749808,7571027.00532075,
5041749808,8468811.79219845,
5041749808,7992186.34093269,
5041749808,4576357.53155031,
5041749808,4576357.53155031,
5041749808,3986109.41878884,
5041749808,3146190.97780916,
5041749808,2517770.89218992,
5041749808,1882512.03674559,
5041749821,197771.308101596,
5041749821,220564.443645515,
5041749821,197814.15360269,
5041749821,205835.117773019,
5041749821,214145.116405349,
5041749821,209795.067731851,
5041749821,281101.498720604,
5041749821,281523.840392652,
5041749821,418527.294267748,
5041749821,940090.231874934,
5041749963,127999.196867784,
5041749963,533345.317274852,
5041749963,430575.474341856,
5041749963,368576.017130621,
5041749963,429308.355392656,
5041749963,373509.320365868,
5041749963,467040.331424394,
5041749963,390336.508965469,
5041749963,728378.747835596,
5041749990,317069.905966603,
5041749990,304871.472227216,
5041749990,721856.815521817,
5041749990,626605.995717345,
5041750368,617742.529197203,
5041750368,651447.060938343,
5041750368,645698.366384782,
5041750368,506825.481798715,
5041750368,909975.33880857,
5041750368,1021072.13152715,
5041750368,1008407.45704886,
5041750368,952110.850012155,
5041750368,859609.951699626,
5041750524,676471.572465951,
5041750524,859248.606866799,
5041750524,763892.323162389,
5041750524,1469084.58244111,
5041750524,1141654.78856988,
5041750524,1519509.08880398,
5041750524,3122334.5924211,
5041750524,2550036.46381979,
5041750524,2420828.39697439,
5041750524,3328553.6086921,
5041750685,35638.9920690694,
5041750685,119180.298400144,
5041750685,114567.363961558,
5041750685,78426.1241970022,
5041750685,51019.2538292722,
5041750685,113117.980780364,
5041750685,95893.749238455,
5041750685,97468.3690833111,
5041750685,222477.900300738,
5041750685,193287.401345318,
5041750699,359903.624134123,
5041750699,420456.58817185,
5041750699,300842.358604092,
5041750699,455567.451820129,
5041750699,137446.548564447,
5041750699,66921.3847400718,
5041750699,373705.373461679,
5041750699,656464.514336648,
5041750699,1070696.25444272,
5041750699,1204140.8736404,
5041750701,107835.820895522,
5041750701,71240.0600279441,
5041750701,40253.3012615974,
5041750701,13400.0645786245,
5041750723,66927.68463675,
5041750723,0.0,
5041750723,4615.66358406277,
5041750723,109609.207708779,
5041750723,219235.729315143,
5041750723,214542.086372583,
5041750723,169489.460216888,
5041750723,144234.664938011,
5041750723,246058.507245056,
5041750723,78690.5886056028,
5041751459,674190.113023464,
5041751459,422982.96690426,
5041751459,415063.814488585,
5041751459,201275.901290737,
5041751459,135438.972162741,
5041751459,170252.720649788,
5041751459,141947.435452125,
5041751459,96868.5268673084,
5041751459,526583.860997604,
5041751459,272145.265652055,
5041751459,327935.741848238,
5041758996,5521.53398253187,
5041758996,7909.40140212116,
5041758996,6923.49537609416,
5041758996,5620.98501070664,
5041758996,3393.74193986289,
5041758996,2431.3997915943,
5041758996,1827.70805410016,
5041758996,0.0,
5041758996,1480.90768249339,
5041758996,1515.52244721902,
5041758997,3554129.76685343,
5041758997,3631172.02600597,
5041758997,5329979.63828003,
5041758997,3917334.66933868,
5041758997,2767816.14900666,
5041758997,2207290.6451652,
5041758997,1873669.2689851,
5041758997,1673207.77797599,
5041758997,233599.33191055,
5041758997,0.0,
5041759002,0.0,
5041759002,31457.8464857092,
5041759002,14176.6810081928,
5041759220,4449017.83622796,
5041759220,4996584.57666727,
5041759220,4397243.7894598,
5041759220,3122055.6745182,
5041759220,2524378.37960135,
5041759220,2366909.80664583,
5041759220,2133910.07676374,
5041759220,1842985.63441259,
5041759220,1922104.25590085,
5041759220,1884843.60974131,
5041827356,4684.9379245725,
5041827356,19413.9852597519,
5041827356,20935.3312562847,
5041827356,7093.147751606,
5041827356,11199.3484015475,
5041827356,5673.26618038671,
5041827356,6579.74899476057,
5041827356,0.0,
5041827356,0.0,
5041945981,472007.495900679,
5041945981,513032.536401222,
5041945981,377330.497997132,
5041945981,254148.822269807,
5041945981,168329.6002172,
5041945981,38670.8347805951,
5041945981,28268.5512367491,
5041945981,22572.8408209569,
5041945981,52401.3487651508,
5041945981,33108.3365392462,
5041964090,2103871.76655624,
5041964090,2302354.84450836,
5041964090,2175625.99937359,
5041964090,1638918.62955032,
5041964090,427385.234960067,
5041964090,486743.082088688,
5041964090,849031.314731327,
5041964090,1524997.97423223,
5041964090,1637200.40098423,
5041964090,1835297.68358223,
5041964100,3787103.0351705,
5041964100,3853855.83318353,
5041964100,3634175.69193743,
5041964100,4996520.34261242,
5041964100,3450756.80445259,
5041964100,1365173.09250897,
5041964100,1917265.74875107,
5041964100,1494900.85313762,
5041964100,1971885.53722774,
5041964100,2592359.43529302,
5041972998,192082.454907472,
5041972998,387560.668703937,
5041972998,288973.50938793,
5041972998,130219.48608137,
5041972998,185750.808841829,
5041972998,165914.090540697,
5041976760,348525.917745876,
5041976760,221103.721013841,
5041976760,62146.6132568452,
5041976760,36402.5695931478,
5041976760,408719.654290821,
5041976760,43417.8534213269,
5041976799,26280.5317942904,
5041976799,26603.7546431081,
5041976799,68667.9849002337,
5041976799,195836.012066663,
5041976799,350910.064239829,
5041976799,271159.980995045,
5041976799,220678.476322797,
5041976799,173632.265139515,
5041976799,129764.895180988,
5041976799,66640.8457122027,
5041976799,20517.8423623498,
5041978702,1390436.81466834,
5041978702,0.0,
5041978702,0.0,
5041978721,7268329.07821262,
5041978721,7268329.07821262,
5041980166,418517.352732021,
5041980497,187698136.549911,
5041980497,,
5041980497,,
5041980497,153515548.495202,
5042212854,447538920.481029,
5042212854,447538920.481029,
5042212854,6850744.35467888,
5042212854,6850744.35467888,
5042213553,,
5042214061,5423692.25238181,
5042214061,4736165.37263241,
5042214061,3926525.69593148,
5042216993,250847909.297931,
5042216993,241810355.937009,
5042216993,219071912.096537,
5042217138,453444591.43177,
5042217138,5916016.74069411,
5042217138,5916016.74069411,
5042217312,0.0,
5042217312,0.0,
5042217312,0.0,
5042217312,0.0,
5042217312,0.0,
5042218024,,
5042218071,22521141.3876663,
5042218071,0.0,
5042218071,0.0,
5042218071,0.0,
5042218071,0.0,
5042218071,0.0,
5042218071,0.0,
5042218071,0.0,
5042218283,0.0,
5042218283,0.0,
5042218283,0.0,
5042218283,0.0,
5042218283,0.0,
5042218283,0.0,
5042218283,0.0,
5042218283,0.0,
5042218730,2386986.71865481,
5042218730,2336231.2618511,
5042218730,,
5042218735,,
5042222286,,
5042222306,4723472.29777624,
5042222306,3582574.94646681,
5042222306,3371908.86671644,
5042222306,3569526.45594535,
5042222306,4235530.64457171,
5042222306,9304293.4700823,
5042222306,8822792.30839333,
5042222306,8962566.59555369,
5042222349,,
5042230428,15863206.612341,
5042236226,3619704.90242742,
5042236226,405835201.938194,
5042236226,,
5042236226,,
5042238426,66791622.0556745,
5042238426,57558542.0484626,
5042238426,14697886.4290794,
5042238426,14697886.4290794,
5042240933,,
5042270879,,
5042953654,608443516.585479,
5042953654,6322992.80709731,
5042953654,6322992.80709731,
5042953719,92122606.4658375,
5042953951,,
5042953968,2907588.10431458,
5042953968,2907588.10431458,
5042954199,401044094.341382,
5042954199,6132969.607946,
5042954199,6132969.607946,
5042954199,6132969.607946,
5042954310,1869919327.81773,
5042954310,15741032.1873652,
5042954310,15741032.1873652,
5042954579,,
5042954917,681836700.457737,
5042954917,21352079.1802189,
5042954917,21352079.1802189,
5042955081,,
5042955309,274105002.706255,
5042955309,2833560.66170042,
5042955309,2833560.66170042,
5042955501,5349864.47143861,
5042955501,6108214.99191084,
5042955501,5399667.01284144,
5042955501,4056209.85010707,
5042955501,3565239.0325573,
5042955501,3100845.20087994,
5042955501,3048129.64542464,
5042955501,2711982.1269404,
5042955501,3550191.37883897,
5042955501,3018804.13621049,
5042955570,,
5042955616,,
5042955618,8524930.34425675,
5042955633,168586819.247919,
5042955633,4096923.48943214,
5042955633,4096923.48943214,
5042955930,11989694.8608137,
5042955930,11751623.3398946,
5042955930,7722869.23372853,
5042955930,7722869.23372853,
5042955946,416822037.84842,
5042955946,416822037.84842,
5042955946,2757784.53933947,
5042955946,2757784.53933947,
5042955965,28188704.496788,
5042955965,23491707.9571936,
5042955965,22982517.077689,
5042955965,24171317.168271,
5042955965,23083797.3306169,
5042955965,22190490.2943589,
5042955965,38333974.5159072,
5042956038,9127408.99357602,
5042956038,19539129.8445666,
5042956038,17412295.9360889,
5042956134,,
5042956162,65845289.0792291,
5042956162,39092626.530012,
5042956162,127051026.475011,
5042956162,127051026.475011,
5042956436,43322025.3800729,
5042956436,2569976.33453409,
5042956436,2569976.33453409,
5042956488,26067568.985416,
5042956622,441132503.415036,
5042956622,5213164.06113384,
5042956622,5213164.06113384,
5042956643,,
5042956645,2100397.53319577,
5042956660,2987446.45949148,
5042956660,3055409.83224332,
5042956776,,
5042956823,822211763.5087,
5042956823,4999475.39607596,
5042956823,4999475.39607596,
5042956824,226913064.769711,
5042956824,2071835.76399818,
5042956824,2071835.76399818,
5042956825,225521276.321555,
5042956830,13758029.9785867,
5042956830,,
5042956830,12475695.8316687,
5042956830,11652026.2015847,
5042956830,12761283.4170086,
5042956830,11615941.3565927,
5042956830,10733976.4201501,
5042956928,10017338.861666,
5042956928,10017338.861666,
5042956932,344357382.721075,
5042956932,4829620.30333765,
5042956932,4829620.30333765,
5042957004,,
5042957110,4495583.5117773,
5042957110,4472725.62727664,
5042957110,8387403.03346069,
5042957110,9473863.77482637,
5042957110,8435528.4938706,
5042957110,8295930.92135241,
5042957110,10359062.2413411,
5042957502,9131022.48394004,
5042957502,7242697.79859273,
5042957502,5511404.422832,
5042957502,4759229.92567321,
5042957502,2501302.27927813,
5042957502,5644080.92590905,
5042957502,,
5042957602,,
5042960443,90898019.2719486,
5042960443,79030860.4267065,
5042960443,80856778.9741809,
5042960443,245762715.816225,
5042960443,245762715.816225,
5042963013,9331504.28265525,
5042963013,20804769.3386728,
5042963013,34059627.1853653,
5042963013,32278542.7074449,
5042963013,37325639.2744279,
5042963013,29559942.5863483,
5042963013,29586961.8438079,
5042979040,619945119.833275,
5042979040,329077982.210308,
5042979040,319281141.838471,
5042979040,321824592.180807,
5042979040,330937408.92293,
5043322519,,
5043331364,24732601.7130621,
5043331364,21507839.5438811,
5043331364,22105360.6576358,
5043331364,38591568.1735104,
5043331364,22426290.9928577,
5043331364,22067574.9567119,
5043331364,22554471.3741125,
5043437233,55549.9782485025,
5043437233,46018.3354305231,
5043437233,30496.3486804148,
5043437233,16996.7880085653,
5043437233,173759.58732098,
5043437233,15051.5225193933,
5043437233,20714.0246131351,
5043437233,694.548948337134,
5043437233,3532762.23457578,
5043437233,3018104.66431178,
5043439364,2659446.45006017,
5043439364,2208377.94432548,
5043439364,1525373.87723704,
5043439364,2088688.20192196,
5043439364,1632265.13951505,
5043439364,1876323.98393277,
5043439364,1469743.9168869,
5043439364,1872486.27286399,
5043447447,14320094.458657,
5043447447,16862640.11665,
5043447447,14314692.4072325,
5043447717,60710896.6063955,
5043447717,60710896.6063955,
5043953784,24598501.0706638,
5043953784,22551188.9409263,
5043953784,23080699.3168924,
5043953784,24339588.1564518,
5043953784,23158229.826247,
5043953784,22708921.8992071,
5043953784,23274111.379242,
5043953820,408393014.197764,
5043953820,8417561.40780377,
5043953820,8417561.40780377,
5044013243,17957976.4453961,
5044013243,17436367.3386276,
5044013243,911.327804611319,
5044013243,911.327804611319,
5044167986,14750401.4989293,
5044167986,11547998.8235028,
5044167986,8882243.90585108,
5044167986,8882243.90585108,
5044168073,1410485.08376176,
5044168073,1410485.08376176,
5044168195,28533190.5781585,
5044168195,25116518.4732686,
5044168195,3964839.87922452,
5044168195,3964839.87922452,
5044169700,28094720.0105501,
5044169700,28289614.5610278,
5044169700,21414398.5158035,
5044169700,9257044.26491332,
5044169700,9257044.26491332,
5044169718,,
5044175168,,
5044175345,214606046.547591,
5044175449,,
5044175462,,
5044178317,705083.157648161,
5044178317,750134.819342082,
5044178317,1447505.06898769,
5044178317,62633.8329764454,
5044178317,288920.563813661,
5044199305,12735867.7531797,
5044244506,584111.367667236,
5044244506,747977.709868776,
5044244506,558000.758287589,
5044244506,286536.402569593,
5044244506,347745.424104618,
5044244506,254370.730577747,
5044244506,207505.787742171,
5044244506,133700.672554898,
5044244506,143078.465323977,
5044244506,138262.278646289,
5044247829,,
5044251717,,
5044251744,,
5044251745,,
5044253204,,
5044270827,,
5044310415,,
5044310415,2781450.00524604,
5044310454,,
5044310465,335974643.423138,
5044310465,5080147.82172793,
5044310465,5080147.82172793,
5044310465,5080147.82172793,
5044310488,,
5044313130,23918094.2184154,
5044313130,20250458.1551619,
5044313130,5945394.5604402,
5044313130,5945394.5604402,
5044315458,42035507.6405717,
5044315458,31379282.6552463,
5044315458,16182153.4423856,
5044315463,17440979.6573876,
5044315463,1131.24731328763,
5044315463,15088919.7638069,
5044315463,15879371.2684294,
5044315463,17559586.5118594,
5044315463,17392007.6551536,
5044315463,19232213.0125089,
5044340216,33312892.5374611,
5044340216,24305005.3533191,
5044340216,19815041.0642775,
5044340216,19190575.431284,
5044340216,18537711.7095163,
5044340216,18120897.8202739,
5044340216,19424724.3233391,
5044340216,24692640.389839,
5044342106,,
5044342764,14878479.6573876,
5044342764,12708319.1927419,
5044342764,14028713.6737293,
5044343880,,
5044344721,,
5044345463,,
5044347180,,
5044347585,,
5044365639,753750084.843549,
5044365639,268727567.442399,
5044534848,304186.326674029,
5044534848,385223.800107856,
5044534848,315183.884740287,
5044534848,164614.561027837,
5044534848,132129.686191995,
5044534848,110455.019103856,
5044534848,151090.53247228,
5044534848,209869.540555871,
5044534848,308826.209787661,
5044534848,182212.42961564,
5044535415,2442191.21239501,
5044535415,1423692.25238181,
5044535415,2083147.88256433,
5044535415,1758029.97858672,
5044535415,1447770.31154551,
5044535415,853768.669676971,
5044535415,6885585.47581333,
5044535574,1342196.57150709,
5044535574,1224274.67121775,
5044535574,1137695.48804602,
5044535574,1082537.95559072,
5044535574,946734.475374732,
5044535574,836218.013982217,
5044535574,1011114.97047586,
5044535574,828560.984525405,
5044535574,622778.890342297,
5044535574,461131.869133327,
5044535574,358129.612142832,
5044539202,425994.712712914,
5044539202,389178.500808916,
5044539202,426948.881525807,
5044539202,386241.970021413,
5044539747,,
5044540738,176689.08744102,
5044540738,202948.049613518,
5044540738,169790.481842309,
5044540738,307280.51391863,
5044540738,229303.830403403,
5044540738,468565.474122959,
5044540738,1226879.49311563,
5044540738,1078055.72597729,
5044540739,248033.25431997,
5044540739,205133.353411639,
5044540739,168614.057163401,
5044540739,279247.646835798,
5044540739,176659.528907923,
5044540739,162786.48838209,
5044540739,139284.473775617,
5044540739,181552.333373949,
5044540739,197367.659485802,
5044540739,142736.717397248,
5044540741,134022.688485092,
5044540741,205824.195577926,
5044540741,150338.756738045,
5044540741,124464.668094218,
