Instrument,Cost of Revenues - Total,Date
4297547368,,2017-12-31T00:00:00Z
4297547368,,2018-12-31T00:00:00Z
4297547368,,2019-12-31T00:00:00Z
4297547368,,2020-12-31T00:00:00Z
4297548485,-2303711.23899127,2011-06-30T00:00:00Z
4297548485,,2013-06-30T00:00:00Z
4297548485,,2013-06-30T00:00:00Z
4297548485,,2014-06-30T00:00:00Z
4297548485,,2015-06-30T00:00:00Z
4297548485,,2016-06-30T00:00:00Z
4297548485,,2017-06-30T00:00:00Z
4297548485,,2018-06-30T00:00:00Z
4297548485,,2019-06-30T00:00:00Z
4297548485,,2020-06-30T00:00:00Z
4297607790,,
4297629421,,
4297659544,,
4297833018,,
4297843189,,
4297866944,,
4297880367,,
4297990536,,
4298007911,,
4298017878,,
4298073168,,
4298108905,,
4298124670,,
4298128125,,
4298133405,12567275.6251258,2010-12-31T00:00:00Z
4298133405,13866924.5577282,2011-12-31T00:00:00Z
4298133405,11730266.6564965,2012-12-31T00:00:00Z
4298133405,,2013-12-31T00:00:00Z
4298281582,19615376.5862691,2010-12-31T00:00:00Z
4298281582,,2011-12-31T00:00:00Z
4298281582,,2012-12-31T00:00:00Z
4298281582,,2013-12-31T00:00:00Z
4298281582,,2014-12-31T00:00:00Z
4298281582,,2015-12-31T00:00:00Z
4298281582,,2016-12-31T00:00:00Z
4298281582,,2017-12-31T00:00:00Z
4298281582,,2018-12-31T00:00:00Z
4298281582,,2019-12-31T00:00:00Z
4298281582,,2020-12-31T00:00:00Z
4298281597,8314620.40855414,2011-12-31T00:00:00Z
4298281597,14954990.0166129,2012-12-31T00:00:00Z
4298281597,,2013-12-31T00:00:00Z
4298281597,,2014-12-31T00:00:00Z
4298281597,11000301.3060778,2015-12-31T00:00:00Z
4298281597,,2016-12-31T00:00:00Z
4298281597,,2017-12-31T00:00:00Z
4298281597,,2018-12-31T00:00:00Z
4298281597,,2019-12-31T00:00:00Z
4298281597,,2020-12-31T00:00:00Z
4298281617,,
4298281619,,
4298281638,,
4298281650,,
4298281666,,
4298281673,,
4298281674,530209.54680519,2011-12-31T00:00:00Z
4298281674,,2012-12-31T00:00:00Z
4298281674,,2013-12-31T00:00:00Z
4298281674,,2014-12-31T00:00:00Z
4298281674,,2015-12-31T00:00:00Z
4298281674,,2016-12-31T00:00:00Z
4298281674,,2017-12-31T00:00:00Z
4298281674,,2018-12-31T00:00:00Z
4298281674,,2019-12-31T00:00:00Z
4298281674,,2020-12-31T00:00:00Z
4298281680,3125160.73524705,2010-12-31T00:00:00Z
4298281680,3593960.55928862,2011-12-31T00:00:00Z
4298281680,3349446.25854257,2012-12-31T00:00:00Z
4298281680,3180337.56506292,2013-12-31T00:00:00Z
4298281680,,2014-12-31T00:00:00Z
4298281680,,2015-12-31T00:00:00Z
4298281680,,2016-12-31T00:00:00Z
4298281680,,2017-12-31T00:00:00Z
4298281680,,2018-12-31T00:00:00Z
4298281680,,2019-12-31T00:00:00Z
4298281680,,2020-12-31T00:00:00Z
4298281682,,
4298281692,7467697.81537147,2011-12-31T00:00:00Z
4298281692,9196011.19619448,2012-12-31T00:00:00Z
4298281692,8611075.3007169,2013-12-31T00:00:00Z
4298281692,,2014-12-31T00:00:00Z
4298281692,,2015-12-31T00:00:00Z
4298281692,,2016-12-31T00:00:00Z
4298281692,,2017-12-31T00:00:00Z
4298281692,,2018-12-31T00:00:00Z
4298281692,,2019-12-31T00:00:00Z
4298281692,,2020-12-31T00:00:00Z
4298281697,4485611.11138308,2011-12-31T00:00:00Z
4298281697,4536633.71717585,2012-12-31T00:00:00Z
4298281697,,2013-12-31T00:00:00Z
4298281697,,2014-12-31T00:00:00Z
4298281697,,2015-12-31T00:00:00Z
4298281697,,2016-12-31T00:00:00Z
4298281697,,2017-12-31T00:00:00Z
4298281697,,2018-12-31T00:00:00Z
4298281697,,2019-12-31T00:00:00Z
4298281697,,2020-12-31T00:00:00Z
4298281720,5989384.15311915,2010-12-31T00:00:00Z
4298281720,7648908.42639417,2011-12-31T00:00:00Z
4298281720,5115819.87228056,2012-12-31T00:00:00Z
4298281720,,2013-12-31T00:00:00Z
4298281720,,2014-12-31T00:00:00Z
4298281720,,2015-12-31T00:00:00Z
4298281720,,2016-12-31T00:00:00Z
4298281720,,2017-12-31T00:00:00Z
4298281720,,2018-12-31T00:00:00Z
4298281720,,2019-12-31T00:00:00Z
4298281720,,2020-12-31T00:00:00Z
4298281742,,
4298281760,40467.4918820802,2012-12-31T00:00:00Z
4298281760,,2013-12-31T00:00:00Z
4298281760,,2014-12-31T00:00:00Z
4298281778,,
4298281779,10037074.4959831,2010-12-31T00:00:00Z
4298281779,21168510.8339396,2011-12-31T00:00:00Z
4298281779,9987201.60648074,2012-12-31T00:00:00Z
4298281779,2932597.24453415,2013-12-31T00:00:00Z
4298281779,6306411.00106986,2014-12-31T00:00:00Z
4298281779,,2015-12-31T00:00:00Z
4298281779,,2016-12-31T00:00:00Z
4298281779,,2017-12-31T00:00:00Z
4298281779,,2018-12-31T00:00:00Z
4298281779,,2019-12-31T00:00:00Z
4298281779,,2020-12-31T00:00:00Z
4298281796,,
4298281800,,
4298281815,15095213.127572,2010-12-31T00:00:00Z
4298281815,42752082.8085656,2011-12-31T00:00:00Z
4298281815,,2012-12-31T00:00:00Z
4298281815,,2013-12-31T00:00:00Z
4298281815,33543528.0278087,2014-12-31T00:00:00Z
4298281815,,2015-12-31T00:00:00Z
4298281815,,2016-12-31T00:00:00Z
4298281815,,2017-12-31T00:00:00Z
4298281815,,2018-12-31T00:00:00Z
4298281815,,2019-12-31T00:00:00Z
4298281815,,2020-12-31T00:00:00Z
4298281831,447404.804127293,2009-12-31T00:00:00Z
4298281831,452562.682921796,2010-12-31T00:00:00Z
4298281831,8869812.95146051,2011-12-31T00:00:00Z
4298281831,,2012-12-31T00:00:00Z
4298281831,,2013-12-31T00:00:00Z
4298281831,,2014-12-31T00:00:00Z
4298281831,,2015-12-31T00:00:00Z
4298281831,,2016-12-31T00:00:00Z
4298281831,,2017-12-31T00:00:00Z
4298281831,,2018-12-31T00:00:00Z
4298281831,,2019-12-31T00:00:00Z
4298281831,,2020-12-31T00:00:00Z
4298281832,,
4298281843,,
4298281857,,
4298281878,,
4298281884,,
4298281895,,
4298281909,,
4298281924,,
4298281929,,
4298281932,,
4298342522,,
4298342601,,
4298342617,,2011-12-31T00:00:00Z
4298342617,3685179.32405848,2012-12-31T00:00:00Z
4298342617,2440572.10143378,2013-12-31T00:00:00Z
4298342617,,2014-12-31T00:00:00Z
4298342617,,2015-12-31T00:00:00Z
4298342617,,2016-12-31T00:00:00Z
4298342617,,2017-12-31T00:00:00Z
4298342617,,2018-12-31T00:00:00Z
4298342617,,2019-12-31T00:00:00Z
4298342617,,2020-12-31T00:00:00Z
4298342625,,
4298360755,,
4298421681,,
4298448770,11201.7103780166,2014-09-26T00:00:00Z
4298448770,10037.2274345189,2015-09-25T00:00:00Z
4298448770,-4923.60881205097,2016-09-30T00:00:00Z
4298448770,6859.61057258496,2017-09-30T00:00:00Z
4298448770,4030.60749377389,2018-09-30T00:00:00Z
4298448770,4225.98637788483,2019-09-30T00:00:00Z
4298448770,6814.14603183137,2020-09-30T00:00:00Z
4298449594,,
4298449608,,
4298449671,,
4298449722,,
4298449810,,
4298449837,,
4298449865,,
4298449889,,
4298450061,,
4298450077,,
4298450130,,
4298514488,,
4298528711,,
4298542697,,
4298542742,48109458.8068429,2010-12-31T00:00:00Z
4298542742,43810378.5633222,2011-12-31T00:00:00Z
5000004958,,
5000006701,,
5000006810,,
5000007167,,
5000009360,,
5000009641,,
5000011542,,2010-12-31T00:00:00Z
5000011542,541967.970818703,2011-12-31T00:00:00Z
5000011542,,2012-12-31T00:00:00Z
5000011542,,2013-12-31T00:00:00Z
5000011542,,2014-12-31T00:00:00Z
5000011542,,2015-12-31T00:00:00Z
5000011542,,2016-12-31T00:00:00Z
5000011542,,2017-12-31T00:00:00Z
5000011542,,2018-12-31T00:00:00Z
5000011542,,2019-12-31T00:00:00Z
5000011542,,2020-12-31T00:00:00Z
5000012227,,
5000012699,,
5000014274,,
5000018626,,
5000020489,,
5000020677,,
5000021802,,
5000025153,,
5000027027,,
5000036049,,
5000037910,,
5000038573,,
5000038816,,
5000044861,,2011-12-31T00:00:00Z
5000044861,,2012-12-31T00:00:00Z
5000044861,,2013-12-31T00:00:00Z
5000044861,,2014-12-31T00:00:00Z
5000044861,,2015-12-31T00:00:00Z
5000044861,,2016-12-31T00:00:00Z
5000044861,,2017-12-31T00:00:00Z
5000044861,,2018-12-31T00:00:00Z
5000044861,369488.328933424,2019-12-31T00:00:00Z
5000044861,,2020-12-31T00:00:00Z
5000051151,,
5000054375,,
5000056110,,
5000060313,,
5000067131,,
5000069879,148097550.036669,2010-12-31T00:00:00Z
5000069879,151460197.062163,2011-12-31T00:00:00Z
5000070839,56261805.560562,2012-12-31T00:00:00Z
5000070839,,2013-12-31T00:00:00Z
5000070839,,2014-12-31T00:00:00Z
5000070839,93414755.1055985,2015-12-31T00:00:00Z
5000070839,,2016-12-31T00:00:00Z
5000070839,,2017-12-31T00:00:00Z
5000070839,,2018-12-31T00:00:00Z
5000070839,,2019-12-31T00:00:00Z
5000070839,,2020-12-31T00:00:00Z
5000075552,,
5000082493,,
5000108285,,
5000109607,,
5000149401,,
5000164400,,
5000177043,,
5000177677,,
5000184593,,2011-08-31T00:00:00Z
5000184593,,2012-08-31T00:00:00Z
5000184593,,2013-08-31T00:00:00Z
5000184593,,2014-08-31T00:00:00Z
5000184593,-2810329.78808671,2015-08-31T00:00:00Z
5000184593,,2016-08-31T00:00:00Z
5000184593,,2017-08-31T00:00:00Z
5000184593,,2018-08-31T00:00:00Z
5000184593,,2019-08-31T00:00:00Z
5000184593,,2020-08-31T00:00:00Z
5000199683,146757.477932789,2011-09-30T00:00:00Z
5000199683,,2012-09-30T00:00:00Z
5000199683,,2013-09-30T00:00:00Z
5000199683,,2014-09-30T00:00:00Z
5000199683,392383.744044128,2015-09-30T00:00:00Z
5000199683,544099.349672727,2016-09-30T00:00:00Z
5000199683,,2017-09-30T00:00:00Z
5000199683,,2018-09-30T00:00:00Z
5000201815,,
5000208251,,
5000217686,,
5000227294,,
5000228278,,
5000230021,,
5000233848,,
5000242104,,
5000250993,,
5000306031,,
5000306917,,
5000309211,,
5000327650,,
5000345767,,
5000374643,,
5000432757,,
5000437297,,
5000444516,,2010-12-31T00:00:00Z
5000444516,,2012-01-01T00:00:00Z
5000444516,,2012-09-30T00:00:00Z
5000444516,,2013-09-30T00:00:00Z
5000444516,,2014-09-30T00:00:00Z
5000444516,215173441.957927,2015-09-30T00:00:00Z
5000444516,,2016-09-30T00:00:00Z
5000444516,,2017-09-30T00:00:00Z
5000444516,,2018-09-30T00:00:00Z
5000444516,,2019-09-30T00:00:00Z
5000444516,,2020-09-30T00:00:00Z
5000448816,,
5000457515,0.0,2008-12-31T00:00:00Z
5000457515,0.0,2009-12-31T00:00:00Z
5000457515,0.0,2010-12-31T00:00:00Z
5000588872,,
5000611095,,
5000656358,,
5000666922,,
5000671124,12716189.0719259,2011-12-31T00:00:00Z
5000671124,11789164.9381858,2012-12-31T00:00:00Z
5000671124,,2013-12-31T00:00:00Z
5000671124,,2014-12-31T00:00:00Z
5000671124,,2015-12-31T00:00:00Z
5000671124,,2016-12-31T00:00:00Z
5000671124,,2017-12-31T00:00:00Z
5000671124,,2018-12-31T00:00:00Z
5000671124,,2019-12-31T00:00:00Z
5000680240,,
5000683948,,
5000685496,,
5000717117,,
5000745152,,2011-12-31T00:00:00Z
5000745152,,2012-12-31T00:00:00Z
5000745152,,2013-12-31T00:00:00Z
5000745152,,2014-12-31T00:00:00Z
5000745152,,2015-12-31T00:00:00Z
5000745152,22649807.079656,2016-12-31T00:00:00Z
5000745152,,2017-12-31T00:00:00Z
5000745152,,2018-12-31T00:00:00Z
5000745152,,2019-12-31T00:00:00Z
5000745152,,2020-12-31T00:00:00Z
5000757767,,
5000765777,,
5000778532,,
5000780800,,
5000788459,,
5000807165,,
5000841894,,
5000892001,,
5000991464,,
5001104994,,
5001104996,,
5001105091,,
5001148126,,
5001201540,,
5001223132,,
5001348508,,
5001425634,,
5010215002,,
5015725755,,
5016946310,,
5019598196,,
5030534796,,
5033561592,,
5034597390,,
5034750647,,
5034759502,,
5034763139,,
5034817544,430271.58207517,2009-12-31T00:00:00Z
5034817544,461952.726595773,2010-12-31T00:00:00Z
5034817544,,2011-12-31T00:00:00Z
5034817544,,2012-12-31T00:00:00Z
5034817544,,2013-12-31T00:00:00Z
5034817544,,2014-12-31T00:00:00Z
5034817544,,2015-12-31T00:00:00Z
5034817544,,2016-12-31T00:00:00Z
5034817544,,2017-12-31T00:00:00Z
5034817544,,2018-12-31T00:00:00Z
5034817544,,2019-12-31T00:00:00Z
5034817552,-234181.3017474,2011-12-31T00:00:00Z
5034817552,-66404.5976329914,2012-12-31T00:00:00Z
5034817552,,2013-12-31T00:00:00Z
5034817552,,2014-12-31T00:00:00Z
5034817552,,2015-12-31T00:00:00Z
5034817552,,2016-12-31T00:00:00Z
5034817552,,2017-12-31T00:00:00Z
5034817552,,2018-12-31T00:00:00Z
5034817552,,2019-12-31T00:00:00Z
5034817552,,2020-12-31T00:00:00Z
5034845492,111799372.821704,2011-06-30T00:00:00Z
5034845492,1549847309.12878,2012-06-30T00:00:00Z
5034845492,2378442281.06699,2013-06-30T00:00:00Z
5034845492,2787614467.88076,2014-06-30T00:00:00Z
5035086136,,
5035086734,,2012-12-31T00:00:00Z
5035086734,,2013-12-31T00:00:00Z
5035086734,,2014-12-31T00:00:00Z
5035086734,13448948.1223681,2015-12-31T00:00:00Z
5035086734,,2016-12-31T00:00:00Z
5035086734,,2017-12-31T00:00:00Z
5035086734,,2018-12-31T00:00:00Z
5035086734,,2019-12-31T00:00:00Z
5035086734,,2020-12-31T00:00:00Z
5035307316,,
5035396357,,
5035396430,,
5035396729,,
5035397553,,
5035397565,,
5035413773,,
5035415798,,
5035420943,,
5035421021,,
5035424951,,
5035425367,,
5035432161,,
5035432517,,
5035433908,,
5035455746,,
5035457942,,
5035458152,,
5035461043,,
5035463852,,
5035467463,,
5035553239,,2011-12-31T00:00:00Z
5035553239,,2012-12-31T00:00:00Z
5035553239,3816967.48584482,2013-12-31T00:00:00Z
5035553239,,2014-12-31T00:00:00Z
5035553239,,2015-12-31T00:00:00Z
5035553239,,2016-12-31T00:00:00Z
5035553239,,2017-12-31T00:00:00Z
5035553239,,2018-12-31T00:00:00Z
5035553239,,2019-12-31T00:00:00Z
5035588764,,
5035707371,,
5035707887,,
5035735201,,
5035742335,,
5035746627,,
5035749576,,
5035750390,,
5035940207,,
5035947788,,
5035961230,,
5035970252,,2010-12-31T00:00:00Z
5035970252,,2011-12-31T00:00:00Z
5035970252,,2012-12-31T00:00:00Z
5035970252,,2013-12-31T00:00:00Z
5035970252,4378998.83689503,2014-12-31T00:00:00Z
5035970252,,2015-12-31T00:00:00Z
5035970252,,2016-12-31T00:00:00Z
5035970252,,2017-12-31T00:00:00Z
5035970252,,2018-12-31T00:00:00Z
5035970252,,2019-12-31T00:00:00Z
5035974346,,
5036164848,,
5036186132,,
5036204593,,
5036214834,,
5036215191,,
5036215333,,
5036219259,,2011-12-31T00:00:00Z
5036219259,,2012-12-31T00:00:00Z
5036219259,,2013-12-31T00:00:00Z
5036219259,922149.045558641,2014-12-31T00:00:00Z
5036219259,,2015-12-31T00:00:00Z
5036219259,,2016-12-31T00:00:00Z
5036219259,-1174072.59531591,2017-12-31T00:00:00Z
5036219259,,2018-12-31T00:00:00Z
5036222332,,
5036224430,,
5036232206,,
5036351108,,
5036352324,,
5036372983,,
5036381425,,
5036388496,,
5036395521,,
5036753402,,
5036786510,,
5036786978,,
5036793801,,
5036854379,,
5036855936,,
5036856823,,2011-12-31T00:00:00Z
5036856823,369930.07657884,2012-12-31T00:00:00Z
5036856823,336174.794265464,2013-12-31T00:00:00Z
5036856823,,2014-12-31T00:00:00Z
5036856823,,2015-12-31T00:00:00Z
5036856823,,2016-12-31T00:00:00Z
5036866851,,
5036879015,45156.206620928,2012-12-31T00:00:00Z
5036879015,,2013-12-31T00:00:00Z
5036879015,,2014-12-31T00:00:00Z
5036879015,,2015-12-31T00:00:00Z
5036879015,,2016-12-31T00:00:00Z
5036879015,,2017-12-31T00:00:00Z
5036879015,,2018-12-31T00:00:00Z
5036879015,,2019-12-31T00:00:00Z
5036879015,,2020-12-31T00:00:00Z
5036881392,34170.9475134114,2010-12-31T00:00:00Z
5036881392,33896.8422272325,2011-12-31T00:00:00Z
5036881392,52434.9025676858,2012-12-31T00:00:00Z
5036883884,,
5037045508,,
5037061110,,
5037076794,,
5037129775,,
5037132652,,
5037275186,,
5037316371,,
5037317861,,
5037319084,,
5037336269,,2010-12-31T00:00:00Z
5037336269,,2011-12-31T00:00:00Z
5037336269,,2012-12-31T00:00:00Z
5037336269,,2013-12-31T00:00:00Z
5037336269,-1676641.87382743,2014-12-31T00:00:00Z
5037336269,,2015-12-31T00:00:00Z
5037336269,,2016-12-31T00:00:00Z
5037336269,,2017-12-31T00:00:00Z
5037336269,,2018-12-31T00:00:00Z
5037336269,,2019-12-31T00:00:00Z
5037336269,,2020-12-31T00:00:00Z
5037347078,,
5037355208,,
5037360961,,
5037437084,,
5037438939,,
5037589273,,
5037589824,,
5037618152,,
5037631039,,
5037631099,,
5037639151,,1993-04-30T00:00:00Z
5037639151,,1994-04-30T00:00:00Z
5037639151,,1995-04-30T00:00:00Z
5037639151,,1996-04-30T00:00:00Z
5037639151,224901839.06402,1997-04-30T00:00:00Z
5037639151,221265091.75964,1998-04-30T00:00:00Z
5037639151,,1999-04-30T00:00:00Z
5037639151,,2000-04-30T00:00:00Z
5037639151,,2001-04-30T00:00:00Z
5037639151,,2002-04-30T00:00:00Z
5037639151,,2003-04-30T00:00:00Z
5037639151,490745199.2603,2004-04-30T00:00:00Z
5037639151,616655139.75548,2005-04-30T00:00:00Z
5037639151,711341478.28649,2006-04-30T00:00:00Z
5037639151,878551255.70377,2007-04-30T00:00:00Z
5037639151,1134153000.0,2008-04-30T00:00:00Z
5037639151,1158045000.0,2009-04-30T00:00:00Z
5037639151,1107620000.0,2010-04-30T00:00:00Z
5037639151,1311305000.0,2011-04-30T00:00:00Z
5037639151,1494867000.0,2012-04-30T00:00:00Z
5037639151,1523763000.0,2013-04-30T00:00:00Z
5037639151,,2014-04-30T00:00:00Z
5037639151,,2015-04-30T00:00:00Z
5037639151,,2016-04-30T00:00:00Z
5037639151,,2017-04-30T00:00:00Z
5037639151,,2018-04-30T00:00:00Z
5037639151,,2019-04-30T00:00:00Z
5037649682,,
5037659593,,
5037784150,,2012-12-31T00:00:00Z
5037784150,35660.0,2013-12-31T00:00:00Z
5037784150,31181.0,2014-12-31T00:00:00Z
5037840344,1543921.39484421,2012-06-30T00:00:00Z
5037840344,1094437.47557659,2013-06-30T00:00:00Z
5037840344,,2014-06-30T00:00:00Z
5037840344,,2015-12-31T00:00:00Z
5037840344,,2016-12-31T00:00:00Z
5037840344,,2017-12-31T00:00:00Z
5037840344,,2018-12-31T00:00:00Z
5037840344,,2019-12-31T00:00:00Z
5037840344,,2020-12-31T00:00:00Z
5037840939,,
5037845625,,
5037853221,,
5037856523,,
5037927982,,
5037931206,,
5037935731,,
5037944344,,
5037947806,,
5037947824,,
5037951539,,
5037958107,,
5037961886,12432.3230333522,2011-12-31T00:00:00Z
5037961886,17155.0890335245,2012-12-31T00:00:00Z
5037961886,-10530.8663089591,2013-12-31T00:00:00Z
5037961886,,2014-12-31T00:00:00Z
5037961886,,2015-12-31T00:00:00Z
5037961886,,2016-12-31T00:00:00Z
5037961886,,2017-12-31T00:00:00Z
5037961886,,2018-12-31T00:00:00Z
5037962759,,
5037967426,,
5037988170,,
5037988559,,
5038030668,,
5038031102,,
5038033261,,
5038036483,,
5038045227,,
5038054765,,
5038058799,,
5038060678,,
5038065400,,
5038071756,,
5038072449,,
5038072574,,
5038073214,,
5038073344,,
5038076771,,
5038910902,,
5039145537,,
5039189219,,
5039610460,,
5039610462,,
5039612813,1108944.78330116,2010-12-31T00:00:00Z
5039612813,1300306.25937286,2011-12-31T00:00:00Z
5039612813,1196249.82088359,2012-12-31T00:00:00Z
5039612880,859846820.94933,2010-12-31T00:00:00Z
5039612880,1146001389.79143,2011-12-31T00:00:00Z
5039612880,908703331.231894,2012-12-31T00:00:00Z
5039612880,865281189.088562,2013-12-31T00:00:00Z
5039612880,909546093.730891,2014-12-31T00:00:00Z
5039612880,,2015-12-31T00:00:00Z
5039612880,,2016-12-31T00:00:00Z
5039612880,808567474.875913,2017-12-31T00:00:00Z
5039612880,,2018-12-31T00:00:00Z
5039612880,805867702.680945,2019-12-31T00:00:00Z
5039612880,,2020-12-31T00:00:00Z
5039612916,,
5039612930,,
5039612933,176290428.536224,2012-02-29T00:00:00Z
5039612933,138174214.938171,2013-02-28T00:00:00Z
5039612933,125957697.069641,2014-02-28T00:00:00Z
5039612933,,2015-02-28T00:00:00Z
5039612933,,2016-02-29T00:00:00Z
5039612933,,2017-02-28T00:00:00Z
5039612933,,2018-02-28T00:00:00Z
5039612933,,2019-02-28T00:00:00Z
5039612933,,2020-02-29T00:00:00Z
5039612933,,2021-02-28T00:00:00Z
5039612960,,
5039612967,,
5039612975,,
5039613023,,
5039613031,,
5039613174,,
5039613237,,
5039680591,,
5039683014,,
5039844488,27009070.7196195,2011-12-31T00:00:00Z
5039844488,,2012-12-31T00:00:00Z
5039844488,,2013-12-31T00:00:00Z
5039844488,,2014-12-31T00:00:00Z
5039844488,,2015-12-31T00:00:00Z
5039844488,,2016-12-31T00:00:00Z
5039844488,,2017-12-31T00:00:00Z
5039844488,,2018-12-31T00:00:00Z
5039924917,,
5039937952,,
5040038567,,
5040038666,280991693.56405,2011-12-31T00:00:00Z
5040038666,,2012-12-31T00:00:00Z
5040038666,,2013-12-31T00:00:00Z
5040038666,,2014-12-31T00:00:00Z
5040038666,,2015-12-31T00:00:00Z
5040038666,,2016-12-31T00:00:00Z
5040038666,,2017-12-31T00:00:00Z
5040038666,,2018-12-31T00:00:00Z
5040038666,,2019-12-31T00:00:00Z
5040038666,,2020-12-31T00:00:00Z
5040044234,,
5040045970,,
5040046550,,
5040053957,3690174.10410393,2012-12-31T00:00:00Z
5040053957,7326892.74047768,2013-12-31T00:00:00Z
5040053957,,2014-12-31T00:00:00Z
5040053957,,2015-12-31T00:00:00Z
5040053957,,2016-12-31T00:00:00Z
5040053957,,2017-12-31T00:00:00Z
5040053957,,2018-12-31T00:00:00Z
5040053957,,2019-12-31T00:00:00Z
5040053957,,2020-12-31T00:00:00Z
5040054588,,
5040055078,,
5040057659,,
5040186373,,
5040186654,,
5040188570,9563483.46031094,2010-12-31T00:00:00Z
5040188570,,2011-12-31T00:00:00Z
5040188570,,2012-12-31T00:00:00Z
5040188570,,2013-12-31T00:00:00Z
5040188570,10325564.8414017,2014-12-31T00:00:00Z
5040188570,,2015-12-31T00:00:00Z
5040188570,,2016-12-31T00:00:00Z
5040188570,,2017-12-31T00:00:00Z
5040188570,,2018-12-31T00:00:00Z
5040188570,,2019-12-31T00:00:00Z
5040188570,,2020-12-31T00:00:00Z
5040188583,,
5040188619,,
5040190166,,
5040190173,,
5040195352,,
5040195549,,
5040251921,2724617.51417091,2010-12-31T00:00:00Z
5040251921,2959030.72491915,2011-12-31T00:00:00Z
5040251921,7955.12599410665,2012-12-31T00:00:00Z
5040251921,,2013-12-31T00:00:00Z
5040251921,,2014-12-31T00:00:00Z
5040251921,,2015-12-31T00:00:00Z
5040251921,,2016-12-31T00:00:00Z
5040251921,,2017-12-31T00:00:00Z
5040251921,,2018-12-31T00:00:00Z
5040251921,,2019-12-31T00:00:00Z
5040251921,,2020-12-31T00:00:00Z
5040257393,,
5040257458,,
5040258070,,
5040258072,,
5040258819,,
5040260302,,
5040266386,,
5040269953,,
5040271118,,
5040272630,,
5040274676,,
5040274677,,
5040276207,,
5040692610,,
5040692751,,
5040692849,,
5040694073,,
5040694450,,
5040695753,,
5040697119,,
5040697849,,
5040698467,,
5040698597,,
5040698605,,
5040698769,,
5040698824,,
5040704573,,
