Instrument,Cost of Revenues - Total,Date
5044760104,4880412.09380441,2018
5044760104,3884631.40150936,2019
5044760104,3671593.3014794,2020
5044761033,12686119.9536495,2018
5044761033,6124726.17197749,2020
5044763196,1512473.46589496,2011
5044763196,2453494.61242402,2012
5044763196,2720361.91285614,2013
5044763196,2636930.72082376,2014
5044763196,1423475.29412896,2015
5044763196,1336326.95858881,2016
5044763196,692832.959320022,2017
5044763196,1131773.52902311,2018
5044764167,4755070.76175154,2011
5044764167,5902188.72990857,2012
5044764167,5702677.03269779,2013
5044764167,5397693.88571107,2014
5044764167,4438851.39963668,2015
5044764167,4680898.41723828,2016
5044764167,4680285.85541704,2017
5044764167,5385608.84021611,2018
5044764167,4932681.11260994,2019
5044764167,4787555.44165425,2020
5044764241,3561388.96210854,2011
5044764241,3602715.13720255,2012
5044764241,3765449.6099063,2013
5044764241,3256411.27647331,2014
5044764241,2708605.49549111,2015
5044764241,2485785.04434544,2016
5044764241,2456705.01883691,2017
5044764241,2913735.76259312,2018
5044764406,3057648.09486398,2011
5044764406,5103344.51367288,2012
5044764406,4563401.99919575,2013
5044764406,4588007.96932123,2014
5044764406,3197225.94442762,2015
5044764406,2987995.14008193,2016
5044764406,2428972.3239087,2017
5044764406,2510488.40828835,2018
5044766376,362272.087944215,2013
5044766376,422590.152941817,2014
5044766376,1454301.51426029,2015
5044768595,3636798.20154706,2011
5044768595,3148568.24219049,2012
5044768595,3262833.28102836,2013
5044768595,3151360.61698495,2014
5044768595,2470572.38439637,2015
5044768595,2383650.71780388,2016
5044768595,2677113.33660696,2017
5044768595,3065614.53129284,2018
5044768595,2724315.02393859,2019
5044768595,2344021.78673637,2020
5044768596,1918151.50654807,2013
5044768596,1478030.94546807,2014
5044768596,1306633.97588924,2015
5044768596,542968.485091468,2016
5044768596,454501.327797246,2017
5044768596,376437.984607164,2018
5044768596,533920.701530947,2019
5044770915,4773118.94465033,2011
5044770915,4094894.03820085,2012
5044770915,4624717.44426388,2013
5044770915,5360130.31656069,2014
5044770915,4085965.75869779,2015
5044770915,4555763.01132387,2016
5044770915,4308013.78463401,2017
5044770915,6391575.09767662,2018
5044770915,7577601.87799109,2019
5044770915,5750463.4223002,2020
5044771162,2897894.87197763,2011
5044771162,3469172.88993868,2012
5044771162,3421231.51412104,2013
5044771162,3990810.88689649,2014
5044772289,2106812.63739386,2011
5044772289,2488601.07948823,2012
5044772289,2830559.39329803,2013
5044772289,2826658.57856638,2014
5044772289,2384184.38846381,2015
5044772289,2415947.5701875,2016
5044772289,2629035.25849998,2017
5044772289,2921729.38199837,2018
5044772289,3210462.67590775,2019
5044772289,3043697.94458278,2020
5044772522,3967383.72989131,2011
5044772522,3942421.83320627,2012
5044772522,2827323.30036388,2013
5044772522,2347882.23956488,2014
5044772522,1877789.1432419,2015
5044772522,2295579.22735554,2016
5044772522,2349044.03284923,2017
5044772522,2437930.93984071,2018
5044772522,2432216.94947513,2019
5044774001,1765476.69417535,2012
5044774001,2572523.56196964,2013
5044774001,2859924.62073769,2014
5044774001,4066185.63275588,2016
5044774001,5520017.32542666,2017
5044774001,2121137.65387271,2018
5044774001,3930470.78001745,2019
5044774001,3752546.68620584,2020
5044775604,6348493.0083708,2011
5044775604,6706711.93346348,2012
5044775604,6897817.24948414,2013
5044775604,6791047.63292488,2014
5044775604,7046401.5847779,2015
5044775604,5920096.4655221,2016
5044775604,4866058.58039465,2017
5044775604,5575734.00330095,2018
5044775604,4988530.08245479,2019
5044775604,5663217.21847118,2020
5044775790,2579460.59548604,2011
5044775790,3292263.83041901,2012
5044775790,2590236.9127671,2013
5044775790,2551776.01957183,2014
5044777333,3519216.97038462,2011
5044777333,4503609.03465922,2012
5044777333,3635324.60981727,2013
5044777333,1284164.72841227,2014
5044777333,1297062.93173556,2015
5044777333,2225860.92977466,2016
5044777333,3044177.958124,2017
5044777333,3401715.48259352,2018
5044777333,4440391.2114114,2019
5044777333,2292186.02260324,2020
5044778094,4172346.75746474,2011
5044778094,4082675.6109383,2012
5044778094,4036600.13365204,2013
5044778094,4160324.45107089,2014
5044778094,3484481.56831271,2015
5044778094,3222534.64373865,2016
5044778094,3620509.37805128,2017
5044778094,3971967.99308794,2018
5044778094,3742108.47031671,2019
5044778094,3720122.66913491,2020
5044778107,1886660.54500461,2011
5044778107,3896817.84412776,2012
5044778107,2293027.3248674,2013
5044778107,2768562.38051599,2014
5044778107,2887845.04964182,2015
5044778107,1481364.85287247,2016
5044778107,3200885.84998908,2017
5044778107,1969627.82145323,2018
5044778107,5832975.60613731,2019
5044778107,1744710.7606786,2020
5044778583,2132544.70014066,2011
5044778583,3244594.7550426,2012
5044778583,2871947.31871902,2013
5044778583,2379397.43741138,2014
5044778583,1850194.70425337,2015
5044778583,2057821.95611817,2016
5044778583,2478140.33325741,2017
5044778583,1956715.05164475,2018
5044778583,2285257.9493946,2019
5044778583,1866087.50879281,2020
5044780176,2341796.40483855,2011
5044780176,2561911.6430635,2012
5044780176,2574056.44809634,2013
5044780176,2869633.84835707,2014
5044780176,1967657.5188667,2015
5044780176,1953184.92145831,2016
5044780176,1876619.39129926,2017
5044780176,2174141.49946751,2018
5044780176,1541022.08443572,2019
5044780176,925364.381932236,2020
5044780187,434828.697941505,2013
5044780187,166648.546188355,2014
5044780187,207082.591688687,2015
5044780187,329880.765305791,2016
5044780187,366580.207631831,2017
5044780187,611696.352641631,2018
5044780187,227263.221486756,2019
5044780187,232727.648844645,2020
5044780414,5115140.94532648,2011
5044780414,5408288.92366203,2012
5044780414,5783409.03537083,2013
5044780414,4899180.75613903,2014
5044780414,3851040.12947113,2015
5044780414,3327648.38470676,2016
5044780414,2794341.49682751,2017
5044780414,3721829.1950837,2018
5044780414,4328807.01707782,2019
5044782258,3769211.10776494,2011
5044782258,3687555.76594107,2012
5044782258,3665812.01167059,2013
5044782258,2681656.83493926,2014
5044782258,1721544.95491496,2015
5044782258,1684322.56360793,2016
5044782258,1546975.74241461,2017
5044782258,1604257.92525333,2018
5044782258,1461855.31659048,2019
5044784867,1652532115.94106,2017
5044784867,15519371.802378,2020
5044785077,6719284.88475691,2011
5044785077,6682275.07893839,2012
5044785077,7242886.94867313,2013
5044785077,6799642.68688302,2014
5044785077,6199302.02753997,2015
5044785077,9226293.06635782,2016
5044785077,12689827.2404035,2017
5044785077,20667318.5041299,2018
5044785077,23879586.3141682,2019
5044785077,24549993.8463869,2020
5044786779,1663291.94477201,2011
5044786779,1833452.45148106,2012
5044786779,2141101.27764303,2013
5044786779,2001533.39858507,2014
5044786779,1504642.72052314,2015
5044786779,1443228.34821284,2016
5044786779,1345822.87658161,2017
5044786779,2444940.72916531,2018
5044786779,1504851.06119609,2019
5044788338,405789.457536356,2012
5044788338,419840.478035961,2013
5044788338,396645.82340151,2014
5044789337,4597763.31086382,2010
5044789337,5812408.36781256,2011
5044789337,4853124.89057794,2012
5044789337,5737252.13088899,2013
5044789337,5348988.57994829,2014
5044789337,4145256.51274071,2015
5044789337,3647279.96438527,2016
5044789337,6261049.46632497,2017
5044789337,5801400.02804912,2018
5044789337,5340230.72351437,2019
5044789337,4930263.77994671,2020
5044791813,2189369.67203983,2011
5044791813,1293776.56563118,2012
5044791813,10436059.0712769,2013
5044791813,16706874.8826308,2014
5044791813,9366696.14603404,2015
5044791813,6480323.78024882,2020
5044791814,4247934.69178345,2011
5044791814,4619425.95786616,2012
5044791814,4336705.1731244,2013
5044791814,3742031.82510814,2014
5044791814,3801320.41958189,2015
5044791814,2145655.09341238,2016
5044791814,2477171.50548699,2017
5044791814,3033271.1173916,2018
5044791967,4912500.95119547,2011
5044791967,4525292.44078712,2012
5044791967,3822166.39659432,2013
5044791967,3070025.93971441,2014
5044791967,2097425.96167762,2015
5044791967,1817204.44703132,2016
5044791967,1744858.81452244,2017
5044791967,1881943.96551566,2018
5044793033,7647426.0924434,2011
5044793033,7469072.95843636,2012
5044793033,7164369.11484977,2013
5044793033,6462684.73819081,2014
5044793033,9535494.56110801,2015
5044793033,10394819.4044443,2016
5044793033,10375539.903818,2017
5044793033,11110762.0370152,2018
5044793033,9855352.63388313,2019
5044793033,9637185.81072719,2020
5044793128,3256892.88627146,2011
5044793128,3488447.02871903,2012
5044793128,3801046.63218197,2013
5044793128,2478877.22859354,2014
5044793128,1213533.81912164,2015
5044793128,1210953.19952028,2016
5044793128,1049967.09619028,2017
5044793128,671587.008800954,2018
5044793128,507076.797491471,2019
5044795024,3093744.46066157,2011
5044795024,3542827.6345636,2012
5044795024,3735132.52873373,2013
5044795024,3040420.7538586,2014
5044795024,2663236.26021717,2015
5044795024,2540487.0932166,2016
5044795024,2145469.0975902,2017
5044795024,2446047.53800604,2018
5044795024,2699632.281665,2019
5044795476,1449089.53271294,2010
5044795476,1477627.96425868,2011
5044795476,1606120.86818779,2012
5044795476,1980659.19638142,2013
5044795476,1719965.79762308,2014
5044795476,1019626.9505536,2015
5044795476,1108461.34324753,2016
5044795476,2046406.45806498,2017
5044795476,1652219.64168482,2018
5044795476,2570645.04784819,2019
5044796882,703254.090795328,2013
5044796882,617570.543658851,2014
5044796882,525910.231353443,2015
5044796882,421050.846757717,2016
5044796882,898951.067476407,2017
5044796882,612434.225202115,2018
5044796882,680879.701611472,2019
5044798031,1842573.24929676,2012
5044798031,2345656.41521755,2013
5044798031,2106584.05807343,2014
5044798031,1463726.71946739,2016
5044798031,1492358.0768573,2017
5044798031,1532684.28688634,2018
5044798031,1256544.94883093,2019
5044801306,5739500.85669664,2011
5044801306,7878132.13594438,2012
5044801306,7758617.96996842,2013
5044801306,6938436.89154037,2014
5044801306,4454886.00607596,2015
5044801306,4292144.42286419,2016
5044801306,3335068.49619194,2017
5044801306,5088246.19834087,2018
5044801306,4931088.67762455,2019
5044801306,4741052.57506568,2020
5044801307,2619833.18675925,2010
5044801307,2563378.05626929,2011
5044801307,2439727.37043805,2012
5044801307,2467095.0605886,2013
5044801307,1979249.92536026,2014
5044801307,1926017.26183446,2015
5044801307,1983694.12518602,2016
5044801307,2195484.83123802,2017
5044801307,2169960.22162476,2018
5044801307,1909329.54748583,2019
5044802017,57937.0303844902,2014
5044802017,24486.957120451,2015
5044802017,7865.65408604849,2016
5044802017,10051.5881180846,2017
5044802017,2090.63892137268,2018
5044802017,0.0,2019
5044802017,4906.26574099618,2020
5044802018,5570.86830620098,2014
5044802018,4350.47461530856,2015
5044802018,26001501.9000655,2020
5044802424,3383944.94608376,2011
5044802424,7736501.63401376,2012
5044802424,7454765.87551967,2013
5044802424,10084863.3108827,2014
5044802424,4666443.37165468,2015
5044802424,4023877.94789911,2016
5044802424,9961971.54932093,2017
5044802424,6215346.53448091,2018
5044802424,7519136.76495596,2019
5044802424,5491924.54933988,2020
5044803270,624359.911370157,2011
5044803270,1543652.00767647,2012
5044803270,860289.758442045,2013
5044803270,944341.761734011,2014
5044804942,6702308.87113923,2011
5044804942,6491942.9584824,2012
5044804942,7230623.8596595,2013
5044804942,6903260.83737836,2014
5044804942,6773440.37748597,2015
5044804942,6780312.99875086,2016
5044804942,5700098.18725307,2017
5044804942,4751038.43819946,2018
5044804942,4633417.08071222,2019
5044804942,4573599.59216646,2020
5044805990,0.0,2011
5044805990,0.0,2012
5044805990,0.0,2013
5044807296,5222893.95807869,2011
5044807296,5309336.8718879,2012
5044807296,9451094.57452961,2013
5044807296,6302084.56330633,2014
5044807296,5204534.93193099,2015
5044807296,5465080.2943019,2016
5044807296,6212123.66391887,2017
5044807296,6867379.92042902,2018
5044807296,6283634.70700344,2019
5044807296,7020013.0117584,2020
5044807651,6960701.6678883,2011
5044807651,6766599.43610243,2012
5044807651,7049062.01398553,2013
5044807651,7642435.47777829,2014
5044807651,6093026.14765172,2015
5044807651,5176315.44808227,2016
5044807651,6575070.76741164,2017
5044807651,6954940.79760651,2018
5044807651,6608036.46259915,2019
5044807651,6016788.32567558,2020
5044808034,3244920.32929899,2011
5044808034,2857735.25523695,2012
5044808034,2667732.82250599,2013
5044808034,2842893.6804873,2014
5044808034,2511093.9479561,2015
5044808034,3815438.11461882,2016
5044808034,4232324.11507012,2017
5044808034,3953152.24279558,2018
5044808034,3922167.36902218,2019
5044808034,4431744.51748114,2020
5044808086,4467956.98388588,2010
5044808086,5618881.81257104,2011
5044808086,4220003.84974832,2012
5044808086,5900249.02236177,2013
5044808096,2288009.24590254,2011
5044808096,2720062.83537729,2012
5044808096,2974480.3685274,2013
5044808096,2765379.02719817,2014
5044808096,2406682.55718869,2015
5044808096,2056987.72007874,2016
5044808096,2075350.18770621,2017
5044808096,1887109.07343905,2018
5044808096,1679905.16423318,2019
5044808474,4193968.83796725,2011
5044808474,3506860.71487526,2012
5044808474,3970856.35088454,2013
5044808474,2536018.42064858,2014
5044808474,2159451.29976444,2015
5044808474,3255546.55558464,2016
5044808474,2639207.95008936,2017
5044808474,2852984.25511323,2018
5044808474,2242375.9501451,2019
5044808474,2029594.14750905,2020
5044809015,2633962.53394279,2011
5044809015,2749490.31512229,2012
5044809015,3205264.89093662,2013
5044809015,3168073.22190355,2014
5044809015,2331481.49598122,2015
5044809015,2404029.91248137,2016
5044809015,2569694.55756189,2017
5044809015,2482203.29346978,2018
5044809015,2144668.68925565,2019
5044809164,5414454.86963817,2011
5044809164,5128469.73029727,2012
5044809164,5415516.36496204,2013
5044809164,5447035.86213743,2014
5044809164,4719767.76051089,2015
5044809164,5179890.74539411,2016
5044809164,5121344.69789974,2017
5044809164,5757742.56822045,2018
5044809164,6336640.04294579,2019
5044809476,3508852.66733383,2011
5044809476,3055123.08721074,2012
5044809476,2416850.45976888,2013
5044809476,3000788.00505163,2014
5044809476,2653540.91678877,2015
5044809476,2193921.60712222,2016
5044809476,2185675.45006253,2017
5044809476,2372875.175758,2018
5044809476,1937765.8865107,2019
5044809476,2468491.61542643,2020
5044809571,2361988.92629958,2011
5044809571,3338212.00054718,2012
5044809571,2075016.85351404,2013
5044809571,2481583.0789137,2014
5044809571,1862251.73390151,2015
5044809571,1973921.64586699,2016
5044809571,2739602.72779891,2017
5044809571,3306038.0072507,2018
5044809571,4204938.32428548,2019
5044809571,5560078.97995937,2020
5044811758,3832826.48511119,2011
5044811758,3826088.63842486,2012
5044811758,3328917.70515735,2013
5044811758,3758744.43002675,2014
5044811758,2869697.35553225,2015
5044811758,3113368.89915047,2016
5044811758,2736211.83060244,2017
5044811758,3136081.36081911,2018
5044811758,2683935.42252327,2019
5044811758,2800091.18474723,2020
5044813366,4993092.34215939,2011
5044813366,4028639.18614338,2012
5044813366,4287141.85502766,2013
5044813366,3059998.37676325,2014
5044813366,2610781.96628403,2015
5044813366,2411776.38999035,2016
5044814269,4509899.51354797,2010
5044814269,4837270.40663713,2011
5044814269,5120209.38510569,2012
5044814269,4901488.5504742,2013
5044814269,4661384.2632972,2014
5044814269,3625436.9458487,2015
5044814269,3719500.97008444,2016
5044814269,3683604.28659974,2017
5044818534,2579880.02609298,2010
5044818534,4024744.78643104,2011
5044818534,3480530.8645771,2012
5044818534,3406413.61489624,2013
5044818534,3228875.27027409,2014
5044818534,3357199.11099625,2015
5044818534,4047474.91015725,2016
5044818534,4175042.17314416,2017
5044818534,5033028.73506461,2018
5044818534,5259471.52068374,2019
5044818534,2955598.47714663,2020
5044822721,2541577.28088659,2011
5044822721,2737616.0689094,2012
5044822721,2690044.83168356,2013
5044822721,2667968.41567259,2014
5044822721,2738810.21924882,2015
5044822721,2899804.47305654,2016
5044822721,2767214.31925581,2017
5044822721,3339611.20875274,2018
5044822721,3425555.14429186,2019
5044822721,3080388.27968936,2020
5044822731,5772023.32489051,2011
5044822731,8666134.64911613,2012
5044822731,5575277.16350067,2013
5044822731,9200050.25619208,2014
5044822914,1406150.01218425,2011
5044822914,1157136.68892047,2012
5044822914,1008128.10932854,2013
5044822914,858709.557484408,2014
5044822914,685261.901548459,2015
5044822914,787757.174375462,2016
5044822914,820960.431957775,2017
5044822914,513067.387056873,2018
5044822914,741960.957836892,2019
5044824101,7997310.66784774,2011
5044824101,7431213.04297495,2012
5044824101,6679977.09881152,2013
5044824101,6736293.95585822,2014
5044824101,5352451.06885148,2015
5044825434,2534250.79079896,2011
5044825434,6069116.53898841,2012
5044825434,5359991.82303923,2013
5044825434,2590931.26538113,2014
5044825434,1641247.62344383,2015
5044825434,953770.14622191,2016
5044825434,781238.493370646,2017
5044825434,636538.062177942,2018
5044827027,2072259.37065688,2010
5044827027,2863585.4549819,2011
5044827027,2783908.42008721,2012
5044827027,2281615.8392575,2013
5044827027,2229143.16080985,2014
5044827027,2423711.55782576,2015
5044827027,2814831.57361181,2016
5044827027,2759221.49014987,2017
5044827027,2954195.77465968,2018
5044827027,2666304.89232785,2019
5044827027,2520114.06365778,2020
5044827793,3342309.0390004,2011
5044827793,3460052.09212298,2012
5044827793,3064069.04659917,2013
5044827793,3478131.83506011,2014
5044827793,4718276.16921421,2015
5044827793,2980129.48599589,2016
5044827793,4926489.21257446,2017
5044827793,4458348.98920729,2018
5044827793,5343984.32026565,2019
5044827793,4171925.74911012,2020
5044829254,1404720.45314276,2011
5044829254,1383607.81958961,2012
5044829254,1880169.99474198,2013
5044829254,1542016.34715643,2014
5044829254,1337708.79457002,2015
5044829254,1063889.30342659,2016
5044829254,1260444.92931355,2017
5044829254,1616309.84374125,2018
5044829254,1611316.7145052,2019
5044829254,1951947.15926024,2020
5044829299,591171270.583069,2017
5044829299,5685295.41430566,2020
5044830042,3333016.90523073,2011
5044830042,3285036.02837638,2012
5044830042,3530236.74979772,2013
5044830042,4335727.21888328,2014
5044830042,3140545.47515388,2015
5044830042,1259338.88980719,2016
5044830042,1506890.49341357,2017
5044830042,2139461.48912474,2018
5044830042,1821745.62328923,2019
5044830302,2484216.22434686,2011
5044830302,2366244.71633796,2012
5044830302,3036988.05836074,2013
5044830302,3370693.66058338,2014
5044830302,2432661.10560582,2015
5044830302,2826153.34843263,2016
5044830302,4873445.89214409,2017
5044830302,5545850.16460133,2018
5044830302,4021125.82882873,2019
5044830302,3179153.54221463,2020
5044831090,187206627.19616,2016
5044832167,7863110.81282799,2011
5044832167,7605368.65409743,2012
5044832167,8249141.53051347,2013
5044832167,10270611.976978,2014
5044832167,11397870.5942842,2015
5044832167,13086184.0442205,2016
5044832167,11866929.1529049,2017
5044832167,14906870.4031876,2018
5044832167,12726854.1486144,2019
5044832167,12730053.0706708,2020
5044833406,552524.569535353,2011
5044833406,2129620.24470416,2012
5044833406,2479017.50824074,2013
5044833406,3253387.09082137,2014
5044833406,2312463.70694858,2015
5044833406,2059609.60477409,2016
5044833406,2838423.16038152,2017
5044833406,3952291.39147502,2018
5044833406,6519542.57555375,2019
5044833406,1646265.472006,2020
5044834682,6527009.19367669,2011
5044834682,6748702.02152067,2012
5044834682,5997842.77242855,2013
5044834682,5370635.38250953,2014
5044834682,4547116.0679205,2015
5044834682,5692826.73306612,2016
5044834682,6075276.74134736,2017
5044834682,6376694.66770685,2018
5044834682,6816986.68175389,2019
5044834682,7093500.33992246,2020
5044835506,3168975.00521991,2011
5044835506,3278668.67895787,2012
5044835506,3216165.41450428,2013
5044835506,3087852.71829426,2014
5044835506,2398851.70288114,2015
5044835506,2862144.67470516,2016
5044835506,2940755.5936319,2017
5044835506,2842408.08174628,2018
5044835506,3156547.3771166,2019
5045155039,3252784.36086442,2013
5045155039,5161807.40485993,2014
5045155039,5208263.91017268,2015
5045155039,5514538.57378236,2016
5045155039,5888656.29207063,2017
5045155039,4510491.98348152,2018
5045155039,4746138.7286068,2019
5045155039,4609116.68981324,2020
5045155975,0.0,2011
5045155975,2153196.64660513,2012
5045155975,4775621.56740378,2013
5045155975,1268088.79415723,2014
5045155975,100185.21542682,2015
5045155975,80920.8958246504,2016
5045155975,16954.4859823113,2017
5045155975,4427.23536290686,2018
5045155975,4094.83281958119,2019
5045158546,4541771.27274115,2013
5045158546,5410904.80198007,2014
5045158546,4222197.76379431,2015
5045158546,4293217.01205774,2016
5045158546,4394118.35272989,2017
5045158546,5033889.58638518,2018
5045158546,4913799.38349743,2019
5045158546,5377587.22598449,2020
5045160336,4411816.59333286,2013
5045160336,10098551.7301494,2014
5045160336,8079328.55772688,2015
5045160336,10871049.0063814,2016
5045160336,10235665.394464,2017
5045160336,12835416.1683875,2018
5045160336,11327217.5418104,2019
5045160336,8666065.16786262,2020
5045167370,0.0,2011
5045167370,5093535.35375788,2012
5045167370,6145681.12331505,2013
5045167370,6368775.81531485,2014
5045167370,6245789.95628641,2015
5045167370,6545415.96536296,2016
5045167370,7148495.70402766,2017
5045167370,7787261.045833,2018
5045167370,6627031.93706776,2019
5045167370,7421473.53891296,2020
5045167532,8748181.12509577,2013
5045167532,76791554.5829944,2014
5045167532,57646663.737187,2016
5045167532,63912235.8762773,2017
5045167532,60001337.043396,2018
5045167532,40489251.9385944,2019
5045167532,28613768.4332933,2020
5045172877,1476364.61247006,2012
5045172877,2026986.42154401,2013
5045172877,2648231.62510205,2014
5045172877,1415460.20575754,2016
5045172877,1526145.94535062,2017
5045172877,1832629.48272328,2018
5045172877,1490632.89168365,2019
5045177278,634128574.305,2017
5045177278,7220103.32763034,2020
5045181021,2360049.45744427,2012
5045181021,7365688.15949014,2013
5045181021,12977894.8061258,2014
5045181021,14844634.4387606,2016
5045181021,12682076.6182402,2017
5045181021,8670863.43701316,2018
5045181021,11394099.8111969,2019
5045181021,9825330.43609931,2020
5045183390,0.0,2012
5045183390,8412819.70470924,2013
5045183390,5932178.90777459,2014
5045183390,4016250.64696718,2016
5045183390,3427349.34132424,2017
5045183390,4048829.7181384,2018
5045183390,4241109.34752512,2019
5045183390,4029004.09491589,2020
5045192197,0.0,2012
5045192197,272683.409872444,2013
5045192197,1378869.48961769,2014
5045192197,1204584.27134158,2015
5045192197,2526424.25712336,2016
5045192197,2655435.81524386,2017
5045192197,2195293.8462014,2018
5045192197,1285322.5239241,2019
5045192197,1018050.14125671,2020
5045195911,2598394.83432631,2012
5045195911,2470331.15352275,2013
5045195911,3111409.53284619,2014
5045195911,2499036.91830796,2015
5045195911,1973325.76298168,2016
5045195911,1676072.04282278,2017
5045195911,1866817.57802573,2018
5045195911,2153540.82703141,2019
5045195911,1867047.43035083,2020
5045208939,14076152.660155,2013
5045208939,18695674.8679446,2014
5045208939,13887212.1691638,2015
5045208939,16135674.2980661,2016
5045208939,18313509.1372649,2017
5045208939,20674082.3359343,2018
5045208939,19703766.8010442,2019
5045208939,22630150.7303449,2020
5045210628,5524550.51542656,2014
5045210628,5089558.10281212,2015
5045210628,6300031.39319365,2016
5045210628,7657130.283497,2017
5045210628,7262141.74028822,2018
5045210628,7535971.07765868,2019
5045210628,7214770.43008577,2020
5045215817,3101198.95500154,2013
5045215817,2993466.29242062,2014
5045215817,2827821.82051149,2016
5045215817,5427857.58376567,2017
5045215817,10654510.8371156,2018
5045215817,5231148.92701497,2019
5045215817,7374650.69847171,2020
5045220117,14563682.2614024,2014
5045220117,16429380.9358007,2015
5045220117,19390863.3239196,2016
5045220117,24435756.6492842,2018
5045220117,24855862.70557,2019
5045220117,24031316.2312029,2020
5045223923,2621282.87412798,2012
5045223923,3584058.08491308,2013
5045223923,2592045.43904237,2014
5045223923,2354849.75962916,2015
5045223923,2992643.02658733,2016
5045223923,2997310.91473004,2017
5045223923,4791129.51398579,2018
5045223923,4077543.52545407,2019
5045223923,2340075.4425534,2020
5045231869,21087233.1623344,2013
5045231869,30768701.4934775,2014
5045231869,22728992.4780422,2015
5045231869,18877569.8065164,2016
5045247784,2098180.46609534,2013
5045247784,1121813.70920299,2014
5045247784,742112.545360969,2016
5045247784,794196.564799984,2017
5045247784,1100536.9239626,2018
5045247784,2257504.08250633,2019
5045247784,1800279.55309292,2020
5045873778,1149722.85911723,2011
5045873778,843243.571640435,2012
5045873778,1057691.42742528,2013
5045873778,1177204.05693321,2014
5045873778,464630.688914954,2015
5045873778,292936.026416776,2016
5045873778,105844.433918144,2017
5045873778,373978.409405549,2018
5045873778,3954016.06873004,2019
5045874934,4038146.90244499,2011
5045874934,4531487.6996808,2012
5045874934,4072026.83524696,2013
5045874934,5807232.29004979,2014
5045874934,3579570.51347588,2015
5045874934,1898482.87258716,2016
5045874934,1974834.30652536,2017
5045874934,2240304.07239095,2018
5045874934,3114802.83142809,2019
5045874934,2546458.57752791,2020
5045878596,0.0,2014
5045878596,388559.532784415,2015
5045878596,28115675.8026313,2020
5045986693,4263026.48095446,2012
5045986693,4608707.30027387,2013
5045986693,4154276.07976702,2014
5045986693,3433767.46422568,2015
5045986693,3405113.15979663,2016
5045986693,3212027.36934888,2017
5045986693,3652592.15315824,2018
5045986693,3486408.90980509,2019
5045986693,3699537.6846129,2020
5046001848,665709207.629542,2017
5046004231,3999906.19808517,2011
5046004231,5001639.01350155,2012
5046004231,5299698.30205557,2013
5046004231,4703563.69475843,2014
5046004231,2351120.78138747,2015
5046004231,3019815.28615731,2016
5046004231,2470147.50415146,2017
5046004231,2141429.14928603,2018
5046006710,5773797.04082165,2012
5046006710,5183733.11340574,2013
5046006710,6106926.28947926,2014
5046006710,5870755.66362918,2015
5046006710,5544008.54444381,2016
5046006710,6898603.1563258,2017
5046006710,8459961.96368362,2018
5046006710,8884840.54218008,2019
5046006710,6795382.11892807,2020
5046006710,6169011.90766707,2021
5046015482,123648758.759202,2017
5046015482,2867285.6938087,2020
5046024212,4803767.45018972,2020
5046029210,51821.5152539626,2011
5046029210,17553.233532107,2012
5046029210,11411.4856099024,2013
5046029210,14643.425262014,2014
5046029210,18271.9933842959,2015
5046029210,23954.4919893295,2016
5046029210,29791.453940347,2017
5046029210,42058.7359476152,2018
5046029210,31393.7182834558,2019
5046029210,20584.9845220057,2020
5046030070,8189943.74868833,2011
5046030070,8953181.64452353,2012
5046030070,8309264.7308164,2013
5046030070,5144139.79394598,2014
5046030070,1596375.58526879,2015
5046030070,1278407.142137,2016
5046030070,127400.851809939,2017
5046030070,18077.8777318697,2018
5046030145,7078818.9836913,2011
5046030145,6640801.26245566,2012
5046030145,8776624.67878016,2013
5046030145,18806137.2280733,2014
5046030145,13004563.0193551,2015
5046030145,8898795.83259325,2016
5046030145,9572260.57867037,2017
5046030145,7320187.71504633,2018
5046030565,2283184.48413752,2011
5046030565,2825210.14604511,2012
5046030565,2173121.56562306,2013
5046030565,2467257.98898347,2014
5046030565,1892580.75693394,2015
5046030565,1804333.3767087,2016
5046030565,2091941.36327461,2017
5046030565,1984385.27266292,2018
5046030565,2253409.24968675,2019
5046030565,1786840.65128063,2020
5046030877,2529247.33415375,2011
5046030877,2299473.59270602,2012
5046030877,2088301.86661214,2013
5046030877,2284533.50854008,2014
5046030877,1463375.36131507,2015
5046030877,1036836.22043366,2016
5046030877,1321481.07884987,2017
5046030877,2144011.70324773,2018
5046030886,4047975.12085523,2011
5046030886,4610133.06952564,2012
5046030886,5858009.49353706,2013
5046030886,7222073.67215895,2014
5046030886,4980796.2374294,2015
5046030886,3820443.5308554,2016
5046030886,4609440.32470524,2017
5046030886,3973812.67448915,2018
5046030886,4330854.43348761,2019
5046030886,4043722.89213887,2020
5046030974,4445079.24043382,2010
5046030974,7543961.75681566,2011
5046030974,7260155.06129932,2012
5046030974,8594040.90902172,2013
5046030974,6527465.97820863,2014
5046030974,9068875.08379749,2015
5046030974,8150128.57549391,2016
5046030974,5892894.91356621,2017
5046030974,4293557.45069909,2018
5046030974,4330626.94277541,2019
5046030974,4803020.84453348,2020
5046031440,4538135.17720564,2011
5046031440,4589482.20654669,2012
5046031440,4037111.09569428,2013
5046031440,3675181.40543373,2014
5046031440,3050552.80025436,2015
5046031440,5306813.79996444,2016
5046031440,5697676.11782702,2017
5046031440,4972769.14262505,2018
5046031440,4971127.04297157,2019
5046031440,5171310.74896086,2020
5046032576,3273154.12036839,2011
