Instrument,Company Common Name,Country ISO Code of Headquarters,Organization Status Code
5083339327,VCS Thailand Co Ltd,TH,Act
5083339365,Ifs Facility Services Co Ltd,TH,Act
5083339504,Louis Engineering Company Limited,TH,Act
5083339578,UPS PARCEL DELIVERY SERVICE LIMITED,TH,Act
5083339802,Dragon One Co Ltd,TH,Act
5083339820,Thai Transmission Industry Co Ltd,TH,Act
5083340410,SKY Construction Company Limited,TH,Act
5083340495,PCS Security and Facility Services Ltd,TH,Act
5083340547,CHAN WANICH SECURITY PRINTING LIMITED,TH,Act
5083340854,Powercom International Co Ltd,TH,Act
5083340868,SIAM CHEMICAL LOGISTICS COMPANY LIMITED,TH,Act
5083340921,Vispac Company Limited,TH,Act
5083340942,Punj Lloyd Ltd,TH,Act
5083340954,M A R C Thailand Company Limited,TH,Act
5083340956,Satake Thailand Co Ltd,TH,Act
5083341312,Industrial Electrical Company Limited,TH,Act
5083341341,Y H M Group Co Ltd,TH,Act
5083341353,RHENUS LOGISTICS COMPANY LIMITED,TH,Act
5083341467,Pipeline Company Limited,TH,Act
5083341489,Freight Company Limited,TH,Act
5083341529,Trans One Company Limited,TH,Act
5083341593,J.S. TECHNICAL SERVICES COMPANY LIMITED,TH,Act
5083341600,UNITED TELECOM SALES & SERVICES COMPANY LIMITED,TH,Act
5083341676,SECCO COMPANY LIMITED,TH,Act
5083365457,Munkong Steel PCL,TH,Act
5083367043,Wison Energy Thailand Co Ltd,TH,Act
5083367717,Thai Connectivity Terminal Co Ltd,TH,Act
5083415781,Piti Distribution Systems Co Ltd,TH,Act
5083421268,Akribis Systems LLC,TH,Act
5083426980,Bestrade Precision Limited,TH,Act
5083428222,Sodexo Thailand Co Ltd,TH,Act
5083439461,Reed Tradex Co Ltd,TH,Act
5083455014,UTB Co Ltd,TH,Act
5083460418,WHA Eastern Seaboard Industrial Estate Co Ltd,TH,Act
5083460421,WHA Industrial Building Co Ltd,TH,Act
5083478474,Gold Plan Development Co Ltd,TH,Act
5083478490,Infinitas By Krungthai Co Ltd,TH,Act
5083483341,Data Horizon Co Ltd,TH,Act
5083484009,Avantis Laboratory (Thailand) Co Ltd,TH,Act
5083502345,Noburo Platform Co Ltd,TH,Act
5083502346,Defence Innovation CoLtd,TH,Act
5083502352,Shippop,TH,Act
5083502353,Queue Q (Thailand) Co Ltd,TH,Act
5083502354,SMART Sense Industrial Design Co Ltd,TH,Act
5083502368,Treasurist Mutual Fund Brokerage Securities Co Ltd,TH,Act
5083502374,Deepsparks Peer Lending Co Ltd,TH,Act
5083502376,Drivehub Co Ltd,TH,Act
5083502386,Trash Lucky Co Ltd,TH,Act
5083502398,Zeekdoc Co Ltd,TH,Act
5083502399,Smartcontract Thailand Co Ltd,TH,Act
5083502402,BTC Inter Group Co Ltd,TH,Act
5083502406,Likeme X Co Ltd,TH,Act
5083502408,Medensy Co Ltd,TH,Act
5083502409,Protoss Technology Co Ltd,TH,Act
5083502411,Zanegrowth Co Ltd,TH,Act
5083502412,Signdevops Co Ltd,TH,Act
5083502414,Hotel Hub Co Ltd,TH,Act
5083502416,Infilight Co Ltd,TH,Act
5083502423,Siam Outlet Service Co Ltd,TH,Act
5083502431,Peer Power Co Ltd,,Act
5083502436,Deeple Co Ltd,TH,Act
5083502445,KON NECT IN COMPANY LIMITED,TH,Act
5083502446,Threesixty Supply Chain Co Ltd,TH,Act
5083502452,DayWork,TH,Act
5083502454,Somjai 2018 Co Ltd,TH,Act
5083502462,Shipnee Logistics Co Ltd,TH,Act
5083502469,Smart AI Solution Co Ltd,TH,Act
5083502471,iTAX Inc,TH,Act
5083502472,Rise Accel Co Ltd,TH,Act
5083502474,ARINCARE Co Ltd,TH,Act
5083502476,Defense Me Co Ltd,TH,Act
5083502495,Kyklo Thailand Co Ltd,TH,Act
5083502497,Fast Work Technologies Co Ltd,TH,Act
5083502498,Reconomy Global Co Ltd,TH,Act
5083502502,Botnoi Consulting Co Ltd,TH,Act
5083502511,Vanillalab Co Ltd,TH,Act
5083502513,Ario Marketing Co Ltd,TH,Act
5083502514,Gogoprint Thailand Co Ltd,TH,Act
5083502516,Graphic Buffet Co Ltd,TH,Act
5083502518,Refun Co Ltd,TH,Act
5083502520,Thaidotrun Co Ltd,TH,Act
5083502521,Skooldio Co Ltd,TH,Act
5083502530,Rent Connected Co Ltd,TH,Act
5083502531,Ubsave Co Ltd,TH,Act
5083502532,Glohow Co Ltd,TH,Act
5083502534,Nazeri & Co Ltd,TH,Act
5083502535,Tourkrub.Com Co Ltd,TH,Act
5083502539,Codediva Co Ltd,TH,Act
5083502564,Zip Event Co Ltd,TH,Act
5083502569,Boonmee Lab Co Ltd,TH,Act
5083502571,OpenDurian Co Ltd,TH,Act
5083502574,DotSiam,TH,Act
5083502577,Ticketmelon Co Ltd,TH,Act
5083502579,Wellograph Co Ltd,TH,Act
5083502584,Sunteen Co Ltd,TH,Act
5083502589,Ayasan Service Co Ltd,TH,Act
5083502601,Scout Out Recruitment Ltd,TH,Act
5083502604,World Reward Solutions Co Ltd,TH,Act
5083502605,Kochii Thailand Co Ltd,TH,Act
5083502612,Bonmek Co Ltd,TH,Act
5083502613,Amar International,TH,Act
5083502620,Siam Blockchain Media Group Co Ltd,TH,Act
5083502628,A A D Design Co Ltd,TH,Act
5083502631,Bangkok Innovation House Co Ltd,TH,Act
5083502634,Careervisa Thailand Co Ltd,TH,Act
5083502637,Create Intelligence Co Ltd,TH,Act
5083502638,Knockdoor Co Ltd,TH,Act
5083502639,Elio Network Thailand Co Ltd,TH,Act
5083502640,Expique Co Ltd,TH,Act
5083502645,Drivemate Co Ltd,TH,Act
5083502646,Icon Framework Co Ltd,TH,Act
5083502647,WORKVENTURE TECHNOLOGIES COMPANY LIMITED,TH,Act
5083502650,D8ii Ltd,TH,Act
5083502654,Playbasis Thailand Co Ltd,TH,Act
5083502656,Prema Eleganza Co Ltd,TH,Act
5083502669,U Drink I Drive Co Ltd,TH,Act
5083502675,Discover Today International Marketing Co Ltd,TH,Act
5083502676,I App Technology Co Ltd,TH,Act
5083502684,Treebuild Co Ltd,TH,Act
5083502688,Grow Erp Co Ltd,TH,Act
5083502689,Technimal Co Ltd,TH,Act
5083502691,2 3 Perspective Co Ltd,TH,Act
5083502696,Applitech Solution Co Ltd,TH,Act
5083502697,Appsolute Soft Coltd,TH,Act
5083502702,Duck Group Corp Co Ltd,TH,Act
5083502707,Das Internet Solutions Co Ltd,TH,Act
5083502712,Fairagora Asia Co Ltd,TH,Act
5083502716,Gotasty Co Ltd,TH,Act
5083502717,Gridwhiz (Thailand) Co Ltd,TH,Act
5083502729,Standard Technology Services Co Ltd,TH,Act
5083502738,Skyller Solutions Co Ltd,TH,Act
5083502740,KPI Plus Co Ltd,TH,Act
5083502741,Etran Rental Co Ltd,TH,Act
5083502746,Salary Hero Co Ltd,TH,Act
5083502748,Inoxella Co Ltd,TH,Act
5083502749,Digitaltrust Partners Co Ltd,TH,Act
5083502754,Cybernetics Plus Co Ltd,TH,Act
5083502756,Makesend Express Co Ltd,TH,Act
5083502757,Thai Clean Water Co Ltd,TH,Act
5083502776,Claphere Co Ltd,TH,Act
5083502777,Bitsiam Crypto Co Ltd,TH,Act
5083502779,Aigent Corp Ltd,TH,Act
5083502787,Vecabo Co Ltd,TH,Act
5083502788,Watawaste Co Ltd,TH,Act
5083502789,Developpa Thailand Co Ltd,TH,Act
5083502794,Nabsolute Company Ltd,TH,Act
5083502801,Creveling & Creveling Financial Planning Ltd,TH,Act
5083502809,Foobar System Co Ltd,TH,Act
5083502813,Asia Media Studio Co Ltd,TH,Act
5083502814,1001 Click Co Ltd,TH,Act
5083502827,Edc Travel Plus Co Ltd,TH,Act
5083502830,Syslink Technology Co Ltd,TH,Act
5083502833,Factomart Co Ltd,TH,Act
5083502834,Pocket Play Lab Co Ltd,TH,Act
5083502835,Criterion Asia Recruitment Thailand Co Ltd,TH,Act
5083502837,CRM and Cloud Consulting Co Ltd,TH,Act
5083508083,Nation News Co Ltd,TH,Act
5083509975,Dexon Technology PCL,TH,Act
5083516875,MENTABUILD LIMITED,TH,Act
5083516895,LG CTL COMPANY LIMITED,TH,Act
5083517742,Cogistics Co Ltd,TH,Act
5083527969,Connextra Co Ltd,TH,Act
5083527972,Going Jesse Co Ltd,TH,Act
5083527973,Convert Cash Thailand Co Ltd,TH,Act
5083533180,Suntech Recycle & Decarbon Co Ltd,TH,Act
5083538358,Choco Card Enterprise Ltd,TH,Act
5083567105,Technical Engineering Service Limited,TH,Act
5083568102,China Railway Construction Thailand Company Limited,TH,Act
5083568240,Etihad Airways,TH,Act
5083569442,Paypost Service Co Ltd,TH,Act
5083570692,Paypoint Service Partnership Ltd,TH,Act
5083587887,KS Distribution Thailand Limited,TH,Act
5083595199,German-Thai Boiler Engineering Cooperation Ltd,TH,Act
5083597502,KMMT Limited,TH,Act
5083601135,SINGAPORE AIRLINES LIMITED,TH,Act
5083605643,Google Thailand Co Ltd,TH,Act
5083609282,Korean Air,TH,Act
5083609798,Blue Boat Company Limited,TH,Act
5083609818,BRG Group,TH,Act
5083610041,Iqvia Inc,TH,Act
5083610350,Babcock Power Thailand Limited,TH,Act
5083611212,Mosdorfer Thailand Co Ltd,TH,Act
5083612564,AUTOPACK COMPANY LIMITED,TH,Act
5083613954,Sonic Automation Ltd,TH,Act
5083614809,Yamato Manufacturing Company Limited,TH,Act
5083615789,Health at Home Co Ltd,TH,Act
5083615795,Medical Departures Thailand Company Limited,TH,Act
5083616149,Proteus Technologies Company Limited,TH,Act
5083616217,Beservices Co Ltd,TH,Act
5083616531,Automa Company Limited,TH,Act
5083616662,Gopomelo Co Ltd,TH,Act
5083617241,Hubba Co Ltd,TH,Act
5083617558,Digital Base Company Limited,TH,Act
5083617561,Infuse Company Limited,TH,Act
5083617632,Fling Company Limited,TH,Act
5083617658,Recharge Company Limited,TH,Act
5083618424,Deliveree Thailand Company Limited,TH,Act
5083618522,Igloo Studio Co Ltd,TH,Act
5083618556,Collective Wisdom Co Ltd,TH,Act
5083618625,Energy Response Co Ltd,TH,Act
5083618688,Ibs Beauty Company Limited,TH,Act
5083618992,Event Banana Co Ltd,TH,Act
5083629795,Ratburana Alliance Co Ltd,TH,Act
5083683443,ACR Management Co Ltd,TH,Act
5083695051,K-Nex Corp Co Ltd,TH,Act
5083698221,SawasdeeShop Co Ltd,TH,Act
5083703160,Buzz Freeze Solution Co Ltd,TH,Act
5083703167,Fellowie Co Ltd,TH,Act
5083716838,5Lab Group Co Ltd,TH,Act
5083717060,CAS Capital Ltd,TH,Act
5083723630,ECNext,TH,Act
4296726866,BELLOWS INTERNATIONAL LTD,VI,Act
5057828103,CC One Virgin Island LLC,VI,Act
5073157494,CC One Virgin Islands LLC,VI,Act
5073157496,CC1 Virgin Islands Wine & Spirits LLC,VI,Act
4296125288,Plywood De Nicaragua (Aka Plynic),NI,Act
4297757507,Inversiones Nicafish SA (Nicafish),NI,Act
5000118907,Kimnica SA Nicaragua,NI,Act
5000310370,HB Fuller Nicaragua SA,NI,Act
5000329026,Industrias Kativo De Nicaragua SA,NI,Act
5000763390,COOPERATIVA DE PEQUENOS MINERO,NI,Act
5001438777,Calibre Mining Borosi Project,NI,Act
5001439741,Corazon Exploraciones SA,NI,Act
5034758851,Fortress de Nicaragua SA,NI,Act
5035151418,Pis Pis Concession,NI,Act
5035414042,Alicante SA de CV,NI,Act
5035415039,La Luz Gold Mine,NI,Act
5035415927,Asa Concession,NI,Act
5036782611,Triton Minera SA,NI,Act
5036784817,Minera Glencairn SA,NI,Act
5037132079,RNC Management Ltd,NI,Act
5037268759,Nueva Segovia Mining SA,NI,Act
5037630941,Radar Nica SA,NI,Act
5040951082,Desarrollo Minero de Nicaragua SA,NI,Act
5040951196,Minesa Cayman Inc,NI,Act
5044252124,Brass Fertilizer Co Ltd,NI,Act
5055542025,Central America Mining SA,NI,Act
5063321038,CUBILLO ZAMORA SUCESORES & COMPANIA LIMITADA,NI,Act
5063328814,Astro Carton Nicaragua SA,NI,Act
5081961691,Astro Carton America SA,NI,Act
5081968757,Plasticos Modernos SA,NI,Act
5081969045,"INVERSIONES Y NEGOCIOS DE NICARAGUA, S.A.",NI,Act
5081969047,"PLASTICOS DE NICARAGUA, S.A.",NI,Act
5081969057,MINERA DE OCCIDENTE S A,NI,Act
5083049579,Sagsa Disagro SA,NI,Act
5083049586,PINTURAS MODELO S.A.,NI,Act
5083049587,INSECTICIDAS SAN CRISTOBAL S.A.,NI,Act
5083049612,Comercial Frank Richardson Bunge E Hijos Sa,NI,Act
5083049614,DIDEMA S.A. SHERWIN WILLIAMS,NI,Act
5083049617,ACABADO RUSTICOS S.A.,NI,Act
5083049627,"IBEROAMERICANO DE MINAS, S.A.",NI,Act
5083049644,INDUSTRIA METAL MECANICA S.A.,NI,Act
5083049646,Futec Industrial Sa,NI,Act
5083049647,EMPAQUES SANTO DOMINGO S.A,NI,Act
5083049651,Leonte Mena Zamora,NI,Act
5083049681,Sacos De Nicaragua SA,NI,Act
5083189388,Tabla Yeso SA,NI,Act
5083189974,CEMENTOS Y DERIVADOS SA,NI,Act
5083264057,Multiperfiles SA,NI,Act
5083265873,Topacio SA,NI,Act
5083266981,Plantel Los Angeles Sa,NI,Act
5083285912,Rappaccioli Mcgregor SA,NI,Act
5083334010,Grupo Transmerquim De Nicaragua SA,NI,Act
5000967578,Commercial Bank Of Eritrea,ER,Act
5040942351,Housing and Commerce Bank of Eritrea,ER,Act
5082821627,Himbol Financial Services,ER,Act
5082821628,Housing and Commercial Bank of Eritrea,ER,Act
5083293722,THE NATIONAL INSURANCE CORPORATION OF ERITREA,ER,Act
4295888255,CG Invest dd v stecaju,SI,InAct
4295888262,Fond invest dd,SI,InAct
4295888263,Zvon Ena Holding dd v stecaju,SI,Act
4295888270,ZLATA MONETA II dd,SI,Act
4295888271,Hram Holding dd,SI,Act
4295888281,CENTER NALOZBE dd v stecaju,SI,Act
4295888285,INFOND ID 1 dd,SI,InAct
4295888290,AMH doo,SI,InAct
4295888291,INFOND HOLDING dd v stecaju,SI,Act
4295888293,INFOND ID dd,SI,InAct
4295888294,Nika dd Brezice,SI,Act
4295888306,KD Group dd,SI,Act
4295888322,Maksima Holding dd v stecaju,SI,Act
4295888338,Maksima Invest dd v stecaju,SI,Act
4295888339,Modra Linija Holding doo,SI,Act
4295888348,KRONA HOLDING DD,SI,InAct
4295888350,Triglav Nalozbe dd,SI,InAct
4295888355,Vizija Holding Ena kdd,SI,Act
4295888357,Vizija Holding kdd,SI,Act
4295888363,Mercata dd Ljubljana v stecaju,SI,Act
4295888366,Zvon Dva Holding dd v stecaju,SI,Act
4296103872,Krekova Druzba PS doo v stecaju,SI,Act
4296192748,MNP2 doo,SI,InAct
4296264318,MP Nalozbe dd,SI,Act
4296328295,Nova KBM dd,SI,Act
4296393512,Hipotekarna Banka Brezice DD V Stecaju,SI,InAct
4296393538,Probanka dd,SI,InAct
4296393540,Pid Kmecka Druzba Pooblascena Investicijska Druzba DD,SI,InAct
4296393558,Arkada Tri,SI,InAct
4296393560,Vipa Banka Pref,SI,InAct
4296595172,Abanka dd,SI,InAct
4296607970,ECM Partnerji dd,SI,Act
4296650092,Kapitalska Druzba dd,SI,Act
4296670594,SKB Leasing doo,SI,Act
4296721060,Banka Celje dd,SI,InAct
4296721549,SID Banka dd Ljubljana,SI,Act
4296721554,Dezelna Banka Slovenije dd,SI,Act
4296999301,Krona Senior Investicijska Druzba Prilagodljive Sestave Nalozb DD,SI,InAct
4297044392,Maksima Delniska Id DD,SI,InAct
4297153626,Dolenjska Banka DD,SI,InAct
4297212312,KD ID delniska ID dd,SI,InAct
4297223868,Factor Leasing DOO,SI,Act
4297326990,Poteza Nalozbe doo v stecaju,SI,Act
4297381475,PB Slovenije dd bancna skupina Nove KBM dd,SI,InAct
4297381510,Factor Banka dd,SI,InAct
4297775369,Arkada Holding dd,SI,InAct
4297820783,Enpet doo,SI,Act
4297823227,POM INVEST dd,SI,Act
4297826062,Finetol dd v stecaju,SI,Act
4297832965,Adriatic Slovenica dd,SI,InAct
4297859834,MSIN doo,SI,Act
4297885257,D Nalozbe dd v stecaju,SI,Act
4297934842,MP Finance dd v likvidaciji,SI,InAct
4298007877,Ljubljanska Borza dd Ljubljana,SI,Act
4298084693,Findale Enterprises,SI,Act
4298104900,MEDALJON dd,SI,Act
4298130548,Sivent dd Ljubljana,SI,Act
4298544757,Modra Linija 2 Pooblascena Investicijska Druzba dd Koper,SI,InAct
5000004451,Triglav Skladi doo,SI,Act
5000005043,GEN doo,SI,Act
5000007163,Triglav Re dd,SI,Act
5000019199,Poteza Skupina dd v stecaju,SI,Act
5000019212,NLB Banka Zasavje dd,SI,InAct
5000020412,NFD 1 Stock Investment Fund PLC,SI,InAct
5000032777,BPD Fida doo,SI,Act
5000033955,Slovenski drzavni holding dd,SI,Act
5000034443,UniCredit Banka Slovenija dd,SI,Act
5000038894,POTEZA dd,SI,InAct
5000053697,Endoskopija Nalozbe Nalozbena Dejavnost DOO,SI,Act
5000056540,Banka Velenje DD Velenje Bancna Skupina Nove Ljubljanske Banke,SI,InAct
5000059988,KBM LEASING doo Skupina Nove KBM,SI,Act
5000060195,KBS Banka dd,SI,InAct
5000060514,Interfin Nalozbe dd Koper,SI,InAct
5000062747,,SI,InAct
5000070132,Ilirika svetovanje doo,SI,Act
5000094260,Publicus doo Ljubljana,SI,Act
5000566049,FMR Financiranje in upravljanje nalozb DD,SI,Act
5000567687,FMR HOLDING dd,SI,Act
5000617706,Adria Capital Koper dd v stecaju,SI,Act
5000617713,FIBA doo Koper,SI,Act
5000618303,Probanka financna druzba doo,SI,InAct
5000618334,Probanka Leasing doo,SI,Act
5000628855,Vipa dd v likvidaciji,SI,Act
5000639613,KOMERCIALNA BANKA TRIGLAV dd Ljubljana v stecaju,SI,Act
5000641512,NLB Vita dd Ljubljana,SI,Act
5000642360,BA-CA Leasing Moderato doo,SI,Act
5000642703,CA-Leasing Terra doo,SI,Act
5000645176,Unicredit Leasing doo,SI,Act
5000653969,Ljubljanska banka dd,SI,Act
5000661160,Generali Investments doo,SI,Act
5000663080,POTEZA PARTNERS doo,SI,InAct
5000678953,Addiko Bank dd,SI,Act
5000688202,AG doo,SI,Act
5000740823,KD Kapital doo,SI,Act
5000748522,ST Hammer doo,SI,Act
5000830903,PROFECTUS doo,SI,Act
5000853793,Pomurska Banka DD Murska Sobota,SI,Act
5000853797,Cogito Bis Bh Doo,SI,Act
5000853801,Gostinstvo,SI,Act
5000853811,Nk Koper,SI,Act
5000853815,Publikum Holding d o o - v likvidacji,SI,Act
5000853819,Sana Investicije DOO,SI,Act
5000954069,Slovene Export Corp,SI,Act
5001002585,Vzajemna dvz,SI,Act
5001107719,Ptt Nova Gorica,SI,InAct
5001107729,Fidina doo v stecaju,SI,InAct
5001153353,EbRexx Gover,SI,Act
5001176433,Bawag Banka DD,SI,Act
5001199314,Sava pokojninska dd,SI,Act
5001199868,Papigor Holding doo,SI,Act
5001228458,KD Bank dd,SI,InAct
5001231909,GBD Gorenjska Borznoposredniska Druzba dd,SI,Act
5001231949,NLB Skladi doo,SI,Act
5001241709,Alpina Holding dd v stecaju,SI,Act
5001291661,Finmart DOO,SI,Act
5001345080,Moro & Kunst doo,SI,Act
5001350088,NLB LEASING Ljubljana v likvidaciji doo,SI,Act
5001363548,Primorje Holding dd v stecaju,SI,Act
5001365136,Coface PKZ dd,SI,Act
5001365139,Prvi Faktor doo,SI,Act
5001367461,Sij Ravne Steel Center doo,SI,Act
5001396075,SZ doo,SI,Act
5001405178,Triglav ZZ dd,SI,Act
5001410527,VBS Leasing DOO,SI,Act
5001420003,Zavarovalnica Tilia dd Novo mesto,SI,Act
5001446365,Primorski Skladi doo,SI,Act
5001446770,Sava Infond doo,SI,Act
5001450655,Alta Skladi dd,SI,InAct
5029074395,Fori Skupina doo,SI,Act
5034751179,Certius bvg doo,SI,Act
5034814279,Zavarovalnica Sava dd,SI,Act
5034814550,Finiks DOO,SI,Act
5034814951,Summit Leasing Slovenija doo,SI,Act
5034815109,Pick & Place DOO,SI,Act
5034815114,Merkur Zavarovalnica dd,SI,Act
5034823240,Tomos Invest DOO,SI,Act
5034829033,GALEB GRUP druzba za upravljanje doo,SI,Act
5034830560,Akropovic skupina doo,SI,Act
5035166581,Alta Skupina dd,SI,Act
5035301637,FT in Partnerji doo,SI,Act
5035303992,H & R dd,SI,Act
5035306440,NJT doo,SI,Act
5035306538,Cetis Graf doo Celje,SI,Act
5035306550,Payten doo,SI,Act
5035307220,Triglav INT dd,SI,Act
5035307230,Triglav Svetovanje doo,SI,Act
5035308822,Intercement doo,SI,Act
5035312851,ABS Factoring doo,SI,Act
5035312865,Sparkasse Leasing S druzba za financiranje doo,SI,Act
5035392456,Skupna dd Ljubljana,SI,Act
5035396462,Larix Invest doo,SI,Act
5035397389,Scania Leasing doo,SI,Act
5035455794,Prva Osebna Zavarovalnica dd,SI,Act
5035459712,PV Nalozbe doo,SI,Act
5035886518,Banka Sparkasse dd,SI,Act
5035886573,S-Factoring dd,SI,Act
5035886620,Sparkasse Leasing S doo,SI,Act
5035929879,ALTA Invest dd v likvidaciji,SI,Act
5035931921,PDP dd,SI,InAct
5036187932,SKB Leasing Select doo,SI,Act
5036213359,Hranilnica Vipava dd,SI,Act
5036227711,HETA Asset Resolution doo,SI,Act
5036775822,Generali dd,SI,Act
5037032428,Ergo Zivljenjska zavarovalnica dd,SI,Act
5037120048,Papirus doo,SI,Act
5037247742,Sivra doo,SI,Act
5037315799,Prophetes dd,SI,InAct
5037432425,P&S Capital doo,SI,Act
5037437732,RSG Kapital doo,SI,Act
5037613208,Perspektiva dd,SI,Act
5037613220,Perspektiva Ft doo,SI,Act
5037850886,Acmg DOO,SI,Act
5037909410,GRAWE zavarovalnica D.D.,SI,Act
5038034726,PFCI doo,SI,Act
5038037893,Aktiva Group doo Ljubljana,SI,InAct
5039607533,Puklavec Family Wines Holding doo,SI,Act
5039607558,Prafin DOO,SI,Act
5039632474,Investa DD,SI,Act
5039632475,Metrel Dus dd,SI,Act
5039632476,Primat Sistemi d.o.o.,SI,Act
5039633344,IST Skupina DOO,SI,Act
5039633350,Rotis Skupina DOO,SI,Act
5039633377,Finforti DOO,SI,Act
5039648607,Vieste Ljubljana DOO,SI,Act
5039648609,Polzela Delnica dd,SI,Act
