Instrument,TRBC Industry Group Name,SIC Industry Code,GICS Sub-Industry Code
5081879883,Food & Tobacco,,
5081879885,Food & Tobacco,,
5081879901,Food & Tobacco,,
5081879914,Food & Drug Retailing,,
5081879926,Food & Tobacco,,
5081879943,Food & Drug Retailing,,
5081879945,Food & Tobacco,,
5081879947,,,
5081880063,Food & Tobacco,,
5081880068,Food & Tobacco,,
5081880182,Food & Tobacco,,
5081880427,Food & Drug Retailing,,
5081880452,Food & Tobacco,,
5081880479,Beverages,,
5081880580,Beverages,,
5081880619,Food & Drug Retailing,,
5081880625,Food & Tobacco,,
5081880727,Food & Tobacco,,
5081880797,Food & Drug Retailing,,
5081880800,Consumer Goods Conglomerates,,
5081880830,Food & Tobacco,,
5081880835,Food & Drug Retailing,,
5081880850,Food & Tobacco,,
5081880851,Personal & Household Products & Services,,
5081880852,Food & Tobacco,,
5081880899,Personal & Household Products & Services,,
5081880986,Food & Tobacco,,
5081881011,Food & Drug Retailing,,
5081881014,Food & Drug Retailing,,
5081881015,Food & Drug Retailing,,
5081881018,Food & Drug Retailing,,
5081881023,,,
5081881026,Food & Tobacco,,
5081881040,Food & Drug Retailing,,
5081881042,Food & Tobacco,,
5081881053,Food & Drug Retailing,,
5081881135,Food & Tobacco,,
5081881252,Beverages,,
5081881341,Professional & Commercial Services,,
5081881354,Food & Drug Retailing,,
5081881474,Beverages,,
5081881490,Food & Drug Retailing,,
5081881520,Food & Tobacco,,
5081881690,Food & Tobacco,,
5081881708,Food & Tobacco,,
5081881717,Food & Tobacco,,
5081881772,Beverages,,
5081881797,Food & Tobacco,,
5081881804,Beverages,,
5081881812,Beverages,,
5081881823,Beverages,,
5081881825,Beverages,,
5081881830,Food & Tobacco,,
5081881882,Food & Drug Retailing,,
5081881969,Food & Drug Retailing,,
5081881979,Specialty Retailers,,
5081882018,Food & Drug Retailing,,
5081882073,Food & Tobacco,,
5081882189,Food & Drug Retailing,,
5081882317,Food & Tobacco,,
5081882323,Food & Drug Retailing,,
5081882330,Food & Tobacco,,
5081882372,Food & Tobacco,,
5081882427,Textiles & Apparel,,
5081882430,Communications & Networking,,
5081882433,Food & Tobacco,,
5081882434,Food & Tobacco,,
5081882437,Food & Drug Retailing,,
5081882470,Beverages,,
5081882497,Specialty Retailers,,
5081882510,Food & Tobacco,,
5081882559,Food & Drug Retailing,,
5081882647,,,
5081882648,,,
5081882661,,,
5081882662,,,
5081882670,Food & Drug Retailing,,
5081882686,Personal & Household Products & Services,,
5081882739,Food & Tobacco,,
5081882923,Food & Tobacco,,
5081882948,Food & Drug Retailing,,
5081883014,Food & Tobacco,,
5081883140,Food & Tobacco,,
5081883208,Professional & Commercial Services,,
5081883239,Food & Tobacco,,
5081883262,Food & Tobacco,,
5081883263,Food & Drug Retailing,,
5081883273,Food & Tobacco,,
5081883329,Food & Tobacco,,
5081883346,Personal & Household Products & Services,,
5081883347,Food & Drug Retailing,,
5081883386,Software & IT Services,,
5081883393,Food & Drug Retailing,,
5081883398,Food & Tobacco,,
5081883405,Food & Drug Retailing,,
5081883414,Food & Drug Retailing,,
5081883417,Food & Drug Retailing,,
5081883433,Construction & Engineering,,
5081883436,Food & Tobacco,,
5081883459,,,
5081883468,Food & Drug Retailing,,
5081883482,Food & Tobacco,,
5081883620,Food & Tobacco,,
5081883749,Food & Tobacco,,
5081883752,Food & Drug Retailing,,
5081883757,Professional & Commercial Services,,
5081883822,Food & Tobacco,,
5081883841,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5081883848,Food & Tobacco,,
5081883885,Food & Tobacco,,
5081883889,Food & Tobacco,,
5081883991,Food & Tobacco,,
5081884024,Beverages,,
5081884031,Food & Tobacco,,
5081884033,Food & Drug Retailing,,
5081884070,Food & Tobacco,,
5081884140,Personal & Household Products & Services,,
5081884174,Beverages,,
5081884186,Food & Drug Retailing,,
5081884202,Food & Tobacco,,
5081884215,,,
5081884224,Food & Drug Retailing,,
5081884240,Professional & Commercial Services,,
5081884263,Food & Drug Retailing,,
5081884395,Food & Tobacco,,
5081884398,Food & Drug Retailing,,
5081884416,Food & Drug Retailing,,
5081884427,Food & Tobacco,,
5081884428,Food & Tobacco,,
5081884481,Food & Drug Retailing,,
5081884513,Food & Drug Retailing,,
5081884562,Food & Drug Retailing,,
5081884565,Food & Tobacco,,
5081884779,Food & Tobacco,,
5081884781,Beverages,,
5081884785,Food & Tobacco,,
5081884850,Food & Tobacco,,
5081884921,Food & Tobacco,,
5081884922,Beverages,,
5081884923,Food & Tobacco,,
5081884933,Food & Tobacco,,
5081884946,Real Estate Operations,,
5081884951,Food & Drug Retailing,,
5081884960,Food & Tobacco,,
5081884961,Food & Drug Retailing,,
5081884970,Food & Tobacco,,
5081885004,Food & Tobacco,,
5081885040,Beverages,,
5081885107,Food & Drug Retailing,,
5081885250,Food & Tobacco,,
5081885292,Personal & Household Products & Services,,
5081885300,Food & Tobacco,,
5081885303,Food & Drug Retailing,,
5081885321,Food & Drug Retailing,,
5081885322,Food & Tobacco,,
5081885349,Food & Drug Retailing,,
5081885404,Food & Tobacco,,
5081885418,Personal & Household Products & Services,,
5081885458,Oil & Gas,,
5082052506,,,
5082055255,Personal & Household Products & Services,,
5082060778,Professional & Commercial Services,,
5082061843,Personal & Household Products & Services,,
5082065324,Food & Tobacco,,
5082068188,Food & Tobacco,,
