Instrument,Organization Ultimate Parent,Ultimate Parent Id,Country ISO2 Code of Ultimate Parent Headquarters
5035312851,ABS Global Factoring AG,5039655844,DE
5035312865,Privatstiftung Kaerntner Sparkasse,5039596603,AT
5035392456,"Slovenia, Republic of (Government)",4297711587,SI
5035396462,Larix upravljanje dd,5040252082,SI
5035397389,Porsche Automobil Holding SE,4295869130,DE
5035455794,Prva Finance druzba za poslovne storitve doo,5001215494,SI
5035459712,,,
5035886518,Privatstiftung Kaerntner Sparkasse,5039596603,AT
5035886573,Privatstiftung Kaerntner Sparkasse,5039596603,AT
5035886620,Privatstiftung Kaerntner Sparkasse,5039596603,AT
5035929879,Publikum Holding d o o - v likvidacji,5000853815,SI
5035931921,PDP dd,5035931921,SI
5036187932,OTP Bank Nyrt,4295872091,HU
5036213359,Hranilnica Vipava dd,5036213359,SI
5036227711,Ermaged Ltd,5074845341,CY
5036775822,Assicurazioni Generali SpA,4295875714,IT
5037032428,Muenchener Rueckversicherungs Gesellschaft in Muenchen AG,4295868986,DE
5037120048,Papirus doo,5037120048,SI
5037247742,,,
5037315799,Prophetes dd,5037315799,SI
5037432425,P&S Capital doo,5037432425,SI
5037437732,RSG Kapital doo,5037437732,SI
5037613208,Perspektiva Ft doo,5037613220,SI
5037613220,Perspektiva Ft doo,5037613220,SI
5037850886,,,
5037909410,,,
5038034726,FP doo,5043951962,SI
5038037893,,,
5039607533,Gasfin SA,5042366295,
5039607558,Prafin DOO,5039607558,SI
5039632474,Investa DD,5039632474,SI
5039632475,,,
5039632476,Primat Sistemi d.o.o.,5039632476,SI
5039633344,,,
5039633350,Rotis Skupina DOO,5039633350,SI
5039633377,Finforti DOO,5039633377,SI
5039648607,Vieste Ljubljana DOO,5039648607,SI
5039648609,Polzela Delnica dd,5039648609,SI
