Instrument,TRBC Industry Group Name,SIC Industry Code,GICS Sub-Industry Code
5083502520,Hotels & Entertainment Services,,
5083502521,,,
5083502530,Passenger Transportation Services,,
5083502531,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083502532,Software & IT Services,,
5083502534,Professional & Commercial Services,,
5083502535,Professional & Commercial Services,,
5083502539,,,
5083502564,,,
5083502569,Software & IT Services,,
5083502571,Miscellaneous Educational Service Providers,,
5083502574,Professional & Commercial Services,,
5083502577,Hotels & Entertainment Services,,
5083502579,Professional & Commercial Services,,
5083502584,Software & IT Services,,
5083502589,Professional & Commercial Services,,
5083502601,,,
5083502604,Software & IT Services,,
5083502605,Professional & Commercial Services,,
5083502612,Professional & Commercial Services,,
5083502613,Personal & Household Products & Services,,
5083502620,Software & IT Services,,
5083502628,,,
5083502631,,,
5083502634,Professional & Commercial Services,,
5083502637,,,
5083502638,Freight & Logistics Services,,
5083502639,Professional & Commercial Services,,
5083502640,,,
5083502645,,,
5083502646,Software & IT Services,,
5083502647,Professional & Commercial Services,,
5083502650,Professional & Commercial Services,,
5083502654,Professional & Commercial Services,,
5083502656,,,
5083502669,Passenger Transportation Services,,
5083502675,,,
5083502676,,,
5083502684,Construction & Engineering,,
5083502688,Professional & Commercial Services,,
5083502689,Professional & Commercial Services,,
5083502691,Professional & Commercial Services,,
5083502696,Professional & Commercial Services,,
5083502697,Professional & Commercial Services,,
5083502702,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083502707,,,
5083502712,Professional & Commercial Services,,
5083502716,Food & Tobacco,,
5083502717,Software & IT Services,,
5083502729,Professional & Commercial Services,,
5083502738,Professional & Commercial Services,,
5083502740,Media & Publishing,,
5083502741,Passenger Transportation Services,,
5083502746,,,
5083502748,Professional & Commercial Services,,
5083502749,Construction & Engineering,,
5083502754,Professional & Commercial Services,,
5083502756,Freight & Logistics Services,,
5083502757,Professional & Commercial Services,,
5083502776,,,
5083502777,Professional & Commercial Services,,
5083502779,,,
5083502787,Freight & Logistics Services,,
5083502788,Software & IT Services,,
5083502789,,,
5083502794,Professional & Commercial Services,,
5083502801,,,
5083502809,Software & IT Services,,
5083502813,Professional & Commercial Services,,
5083502814,Professional & Commercial Services,,
5083502827,Passenger Transportation Services,,
5083502830,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083502833,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083502834,Professional & Commercial Services,,
5083502835,,,
5083502837,,,
5083508083,Professional & Commercial Services,,
5083509975,Construction & Engineering,,10101020
5083516875,Construction & Engineering,,
5083516895,Freight & Logistics Services,,
5083517742,Freight & Logistics Services,,
5083527969,Professional & Commercial Services,,
5083527972,,,
5083527973,Professional & Commercial Services,,
5083533180,Professional & Commercial Services,,
5083538358,Media & Publishing,,
5083567105,Professional & Commercial Services,,
5083568102,Construction & Engineering,,
5083568240,Freight & Logistics Services,,
5083569442,Freight & Logistics Services,,
5083570692,Freight & Logistics Services,,
5083587887,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083595199,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083597502,Freight & Logistics Services,,
5083601135,Passenger Transportation Services,,
5083605643,Professional & Commercial Services,,
5083609282,Passenger Transportation Services,,
5083609798,Professional & Commercial Services,,
5083609818,Specialty Retailers,,
5083610041,Professional & Commercial Services,,
5083610350,Construction & Engineering,,
5083611212,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083612564,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083613954,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083614809,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083615789,Healthcare Providers & Services,,
5083615795,Professional & Commercial Services,,
5083616149,Professional & Commercial Services,,
5083616217,Professional & Commercial Services,,
5083616531,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083616662,,,
5083617241,Real Estate Operations,,
5083617558,Professional & Commercial Services,,
5083617561,Professional & Commercial Services,,
5083617632,Construction & Engineering,,
5083617658,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083618424,,,
5083618522,Media & Publishing,,
5083618556,Banking Services,,
5083618625,,,
5083618688,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083618992,Hotels & Entertainment Services,,
5083629795,Construction & Engineering,,
5083683443,Professional & Commercial Services,,
5083695051,Professional & Commercial Services,,
5083698221,Construction & Engineering,,
5083703160,,,
5083703167,Professional & Commercial Services,,
5083716838,,,
5083717060,Real Estate Operations,,
5083723630,Professional & Commercial Services,,
4296726866,Beverages,,
5057828103,Beverages,,
5073157494,Beverages,,
5073157496,Beverages,,
4296125288,Construction Materials,,
4297757507,Paper & Forest Products,,
5000118907,Paper & Forest Products,,
5000310370,Chemicals,,
5000329026,Chemicals,,
5000763390,Metals & Mining,,
5001438777,Metals & Mining,,
5001439741,Metals & Mining,,
5034758851,Metals & Mining,,
5035151418,Metals & Mining,,
5035414042,Metals & Mining,,
5035415039,Metals & Mining,,
5035415927,Metals & Mining,,
5036782611,Metals & Mining,,
5036784817,Metals & Mining,,
5037132079,Metals & Mining,,
5037268759,Metals & Mining,,
5037630941,Metals & Mining,,
5040951082,Metals & Mining,,
5040951196,Metals & Mining,,
5044252124,Chemicals,,
5055542025,Metals & Mining,,
5063321038,Metals & Mining,,
5063328814,Containers & Packaging,,
5081961691,Paper & Forest Products,,
5081968757,Containers & Packaging,,
5081969045,Metals & Mining,,
5081969047,Containers & Packaging,,
5081969057,Metals & Mining,,
5083049579,Chemicals,,
5083049586,Chemicals,,
5083049587,Chemicals,,
5083049612,Construction Materials,,
5083049614,Chemicals,,
5083049617,Construction Materials,,
5083049627,Metals & Mining,,
5083049644,Metals & Mining,,
5083049646,Chemicals,,
5083049647,Paper & Forest Products,,
5083049651,Containers & Packaging,,
5083049681,Containers & Packaging,,
5083189388,Construction Materials,,
5083189974,Construction Materials,,
5083264057,Metals & Mining,,
5083265873,Metals & Mining,,
5083266981,Metals & Mining,,
5083285912,Chemicals,,
5083334010,Chemicals,,
5000967578,Banking Services,,
5040942351,Banking Services,,
5082821627,Banking Services,,
5082821628,Banking Services,,
5083293722,Insurance,,
4295888255,Investment Banking & Investment Services,,
4295888262,Investment Banking & Investment Services,,
4295888263,Investment Banking & Investment Services,,
4295888270,Collective Investments,,
4295888271,Investment Holding Companies,,
4295888281,Investment Holding Companies,,
4295888285,Investment Banking & Investment Services,,
4295888290,Investment Banking & Investment Services,,
4295888291,Investment Banking & Investment Services,,
4295888293,Collective Investments,,
4295888294,Investment Banking & Investment Services,,
4295888306,Real Estate Operations,,
4295888322,Investment Holding Companies,,
4295888338,Investment Banking & Investment Services,,
4295888339,Investment Holding Companies,,
4295888348,Collective Investments,,
4295888350,Investment Banking & Investment Services,,40203010
4295888355,Investment Banking & Investment Services,,
4295888357,Investment Banking & Investment Services,,
4295888363,Investment Holding Companies,,
4295888366,Investment Banking & Investment Services,,
4296103872,Investment Banking & Investment Services,,
4296192748,Collective Investments,,
4296264318,Investment Banking & Investment Services,,
4296328295,Banking Services,,
4296393512,Banking Services,,
4296393538,Banking Services,,
4296393540,Collective Investments,,
4296393558,Collective Investments,,
4296393560,Banking Services,,
4296595172,Banking Services,,
4296607970,Investment Banking & Investment Services,,
4296650092,Collective Investments,,
4296670594,Banking Services,,
4296721060,Banking Services,,
4296721549,Banking Services,,
4296721554,Banking Services,,
4296999301,Collective Investments,,
4297044392,Collective Investments,,
4297153626,Banking Services,,
4297212312,Investment Banking & Investment Services,,
4297223868,Banking Services,,
4297326990,Banking Services,,
4297381475,Banking Services,,
4297381510,Banking Services,,
4297775369,Investment Holding Companies,,
4297820783,Investment Banking & Investment Services,,
4297823227,Investment Banking & Investment Services,,
4297826062,Investment Banking & Investment Services,,
4297832965,Insurance,,
4297859834,Investment Banking & Investment Services,,
4297885257,Investment Banking & Investment Services,,
4297934842,Investment Banking & Investment Services,,
4298007877,Investment Banking & Investment Services,,
4298084693,Investment Banking & Investment Services,,
4298104900,Investment Banking & Investment Services,,
4298130548,Investment Banking & Investment Services,,
4298544757,Investment Banking & Investment Services,,
5000004451,Investment Banking & Investment Services,,
5000005043,Investment Holding Companies,,
5000007163,Insurance,,
5000019199,Investment Banking & Investment Services,,
5000019212,Banking Services,,
5000020412,Collective Investments,,
5000032777,Investment Banking & Investment Services,,
5000033955,Investment Banking & Investment Services,,
5000034443,Banking Services,,
5000038894,Investment Banking & Investment Services,,
5000053697,Banking Services,,
5000056540,Banking Services,,
5000059988,Banking Services,,
5000060195,Banking Services,,
5000060514,Investment Banking & Investment Services,,
5000062747,Banking Services,,
5000070132,Investment Banking & Investment Services,,
5000094260,Investment Banking & Investment Services,,
5000566049,Investment Holding Companies,,
5000567687,Investment Banking & Investment Services,,
5000617706,Investment Banking & Investment Services,,
5000617713,Investment Banking & Investment Services,,
5000618303,Banking Services,,
5000618334,Banking Services,,
5000628855,Banking Services,,
5000639613,Banking Services,,
5000641512,Insurance,,
5000642360,Investment Banking & Investment Services,,
5000642703,Investment Banking & Investment Services,,
5000645176,Investment Banking & Investment Services,,
5000653969,Banking Services,,
5000661160,Investment Banking & Investment Services,,
5000663080,Investment Banking & Investment Services,,
5000678953,Banking Services,,
5000688202,Investment Holding Companies,,
5000740823,Investment Banking & Investment Services,,
5000748522,Investment Holding Companies,,
5000830903,Investment Banking & Investment Services,,
5000853793,Banking Services,,
5000853797,Investment Banking & Investment Services,,
5000853801,Investment Holding Companies,,
5000853811,Investment Holding Companies,,
5000853815,Investment Banking & Investment Services,,
5000853819,Banking Services,,
5000954069,Insurance,,
5001002585,Insurance,,
5001107719,Investment Holding Companies,,
5001107729,Banking Services,,
5001153353,Banking Services,,
5001176433,Banking Services,,
5001199314,Insurance,,
5001199868,Investment Holding Companies,,
5001228458,Banking Services,,
5001231909,Investment Banking & Investment Services,,
5001231949,Investment Banking & Investment Services,,
5001241709,Investment Holding Companies,,
5001291661,Insurance,,
5001345080,Investment Banking & Investment Services,,
5001350088,Banking Services,,
5001363548,Investment Holding Companies,,
5001365136,Insurance,,
5001365139,Investment Banking & Investment Services,,
5001367461,,,
5001396075,Freight & Logistics Services,,
5001405178,Insurance,,
5001410527,Banking Services,,
5001420003,Insurance,,
5001446365,Investment Banking & Investment Services,,
5001446770,Investment Banking & Investment Services,,
5001450655,Investment Banking & Investment Services,,
5029074395,Investment Holding Companies,,
5034751179,Investment Banking & Investment Services,,
5034814279,Insurance,,
5034814550,Investment Holding Companies,,
5034814951,Banking Services,,
5034815109,Investment Holding Companies,,
5034815114,Insurance,,
5034823240,Investment Holding Companies,,
5034829033,Investment Holding Companies,,
5034830560,Chemicals,,
5035166581,Investment Banking & Investment Services,,
5035301637,Insurance,,
5035303992,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5035306440,Investment Banking & Investment Services,,
5035306538,Investment Banking & Investment Services,,
5035306550,Software & IT Services,,
5035307220,Insurance,,
5035307230,Insurance,,
5035308822,Investment Holding Companies,,
5035312851,Banking Services,,
5035312865,Investment Banking & Investment Services,,
5035392456,Insurance,,
5035396462,Investment Holding Companies,,
5035397389,Banking Services,,
5035455794,Insurance,,
5035459712,Investment Banking & Investment Services,,
5035886518,Banking Services,,
5035886573,Banking Services,,
5035886620,Banking Services,,
5035929879,Investment Banking & Investment Services,,
5035931921,Investment Banking & Investment Services,,
5036187932,Investment Banking & Investment Services,,
5036213359,Banking Services,,
5036227711,Investment Banking & Investment Services,,
5036775822,Insurance,,
5037032428,Insurance,,
5037120048,Investment Holding Companies,,
5037247742,Investment Holding Companies,,
5037315799,Investment Banking & Investment Services,,
5037432425,Investment Banking & Investment Services,,
5037437732,Investment Banking & Investment Services,,
5037613208,Investment Banking & Investment Services,,
5037613220,Construction & Engineering,,
5037850886,Investment Holding Companies,,
5037909410,Insurance,,
5038034726,Investment Banking & Investment Services,,
5038037893,Investment Banking & Investment Services,,
5039607533,Investment Holding Companies,,
5039607558,Investment Holding Companies,,
5039632474,Investment Banking & Investment Services,,
5039632475,Investment Holding Companies,,
5039632476,Investment Holding Companies,,
5039633344,Investment Holding Companies,,
5039633350,Investment Holding Companies,,
5039633377,Investment Holding Companies,,
5039648607,Investment Holding Companies,,
5039648609,Investment Holding Companies,,
