Instrument,TRBC Industry Group Name,SIC Industry Code,GICS Sub-Industry Code
5062139888,Containers & Packaging,,
5062139896,Metals & Mining,,
5062139924,Paper & Forest Products,,
5062139931,Paper & Forest Products,,
5062140052,Construction Materials,,
5062140057,Metals & Mining,,
5062140061,Chemicals,,
5062140212,Paper & Forest Products,,
5062140215,Construction Materials,,
5062140405,Construction Materials,,
5062140426,Paper & Forest Products,,
5062140442,Containers & Packaging,,
5062140457,Paper & Forest Products,,
5062140483,Metals & Mining,,
5062140486,Chemicals,,
5062140537,Chemicals,,
5062140597,Paper & Forest Products,,
5062140624,Chemicals,,
5062140643,Paper & Forest Products,,
5062140646,Paper & Forest Products,,
5062140706,Paper & Forest Products,,
5062140720,Paper & Forest Products,,
5062140746,Construction Materials,,
5062140766,Construction Materials,,
5062140767,Paper & Forest Products,,
5062140772,Paper & Forest Products,,
5062140788,Construction Materials,,
5062140918,Metals & Mining,,
5062140937,Paper & Forest Products,,
5062141008,Chemicals,,
5062141051,Metals & Mining,,
5062141074,Paper & Forest Products,,
5062141085,Construction Materials,,
5062141138,Metals & Mining,,
5062141163,Paper & Forest Products,,
5062141175,Construction Materials,,
5062141200,Construction Materials,,
5062141217,Paper & Forest Products,,
5062141265,Paper & Forest Products,,
5062141319,Chemicals,,
5062141344,Paper & Forest Products,,
5062141415,Construction Materials,,
5062141455,Paper & Forest Products,,
5062141485,Metals & Mining,,
5062141517,Construction Materials,,
