Instrument,Organization Ultimate Parent,Ultimate Parent Id,Country ISO2 Code of Ultimate Parent Headquarters
5062242534,,,
5062242540,,,
5062242547,,,
5062242549,,,
5062242561,,,
5062242568,,,
5062242581,,,
5062242620,Baheal Pharmaceutical Holdings Ltd,5062169926,CN
5062242632,,,
5062242647,,,
5062242673,,,
5062242690,,,
5062242701,Guangzhou Mingdian Wine Industry Co Ltd,5062242701,CN
5062242707,Harbin Yunmeida Biotechnology CoLTD,5062242707,CN
5062242708,Shandong Hefa Medical Technology Co Ltd,5081690962,CN
5062242717,Jinmailang Food Co Ltd,5066617641,CN
5062242722,Zhongwang Investment Ltd,5086872152,
5062242763,Hangzhou Zhengmai Food Co Ltd,5074547637,CN
5062242766,Transfar Group Co Ltd,4297037159,CN
5062242787,Guangzhou Longrong Investment Co Ltd,5071489368,CN
5062242794,Ganso Co Ltd,5000502603,CN
5062242802,Huahaipengcheng Wine & Spirits CoLTD,5062242802,CN
5062242803,,,
5062242811,,,
5062242817,,,
5062242823,,,
5062242836,,,
5062242840,,,
5062242850,,,
5062242853,,,
5062242856,,,
5062242857,Jining Brother International Trading Co Ltd,5062242857,CN
5062242858,,,
5062242863,,,
5062242870,,,
5062242879,,,
5062242893,NingAn Taiji Biochemical Co Ltd,5062242893,CN
5062242913,,,
5062242915,,,
5062242916,,,
5062242962,,,
5062242993,,,
5062243001,,,
5062243019,,,
5062243042,,,
5062243078,,,
5062243083,Qingdao West Coast New Area Ocean Holding Group Co Ltd,5079920462,CN
5062243111,,,
5062243114,,,
5062243128,,,
5062243129,,,
5062243135,,,
5062243136,,,
5062243137,,,
5062243160,,,
5062243173,Wellname Investments Ltd,5083555960,VG
5062243191,,,
5062243194,,,
5062243198,,,
5062243203,,,
5062243222,,,
5062243225,,,
5062243239,Shandong Lisheng Food Group Co Ltd,5063188476,CN
5062243252,Beijing Zhuochen Animal Husbandry Co Ltd,5062243252,CN
5062243260,,,
5062243261,,,
5062243267,,,
5062243272,,,
5062243274,,,
5062243276,,,
5062243286,,,
5062243293,Shandong Limin Pharmacy Franchises CoLTD,5062243293,CN
5062243294,Sichuan Xinglin Business Management Co Ltd,5082185728,CN
5062243302,Laiyang Yuansheng Foodstuff Co Ltd,5062223498,CN
5062243307,,,
5062243326,,,
5062243327,,,
5062243348,Xiamen Nature Caring Products CoLTD,5062243348,CN
5062243351,,,
5062243356,,,
5062243359,,,
5062243362,,,
5062243364,,,
5062243366,,,
5062243368,Guangdong Geyun Industry Group Co Ltd,5083543732,CN
5062243372,Aosi Cosmetic Shanghai Co Ltd,5062243372,CN
5062243390,Shandong Gaotang Lanshan Group General Corp,5058643150,CN
5062243393,,,
5062243400,,,
5062243405,,,
5062243416,,,
5062243426,,,
5062243428,,,
5062243429,,,
5062243436,,,
5062243440,Shandong Retouch Wash and Sterilize Technology CoLTD,5062243440,CN
5062243441,,,
5062243449,,,
5062243450,Henan Tianxiang Flour Industry Co Ltd,5062243450,CN
5062243455,,,
5062243460,Guangdong Zhaolong Biological Technology Co Ltd,5062243460,CN
5062243470,Suzhou Enjoy Love Store CoLTD,5079919422,CN
5062243472,Shinho Holdings International Ltd,5080180410,HK
5062243473,,,
5062243482,,,
5062243490,,,
5062243494,Shenzhen Tiancheng Foodstuff Co Ltd,5062243494,CN
5062243502,,,
5062243522,,,
5062243533,,,
5062243543,,,
5062243572,Xiamen Senjia Foodstuff Co Ltd,5062243572,CN
5062243573,,,
5062243586,Fujian Tianfu Famous Tea Sales Co Ltd,5078522764,CN
5062243592,,,
5062243595,,,
5062243596,,,
5062243604,"HUANGSHAN TRAVEL GROUP JIALONG GREEN FOOD CO., LTD.",5062243604,CN
5062243609,,,
5062243616,,,
5062243630,Hangzhou LinAn Tianmu Meat Processing Co Ltd,5062243630,CN
5062243631,,,
5062243641,,,
5062243659,Kunming Hengyu Plastic Industry Co Ltd,5073148848,CN
5062243665,Xiamen Benma Industrial Co Ltd,5082347670,CN
5062243668,Hebei Yihoucheng Commodity CoLTD,5062243668,CN
5062243681,,,
5062243690,,,
5062243692,,,
5062243698,,,
