Instrument,TRBC Industry Group Name,SIC Industry Code,GICS Sub-Industry Code
5082937970,Professional & Commercial Services,,
5082937978,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937982,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937983,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937999,Construction & Engineering,,
5082938001,Freight & Logistics Services,,
5082938005,Freight & Logistics Services,,
5082938009,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938012,Professional & Commercial Services,,
5082938023,Construction & Engineering,,
5082938025,Metals & Mining,,
5082938027,Construction & Engineering,,
5082938037,Professional & Commercial Services,,
5082938040,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938042,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938044,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938047,Professional & Commercial Services,,
5082938051,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938053,Professional & Commercial Services,,
5082938056,Freight & Logistics Services,,
5082938063,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938064,Construction & Engineering,,
5082938067,Freight & Logistics Services,,
5082938075,Professional & Commercial Services,,
5082938079,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938088,Construction & Engineering,,
5082938089,Professional & Commercial Services,,
5082938090,Professional & Commercial Services,,
5082938102,Professional & Commercial Services,,
5082938111,Professional & Commercial Services,,
5082938119,Professional & Commercial Services,,
5082938129,Freight & Logistics Services,,
5082938134,Freight & Logistics Services,,
5082938135,Professional & Commercial Services,,
5082938136,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938139,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938141,Freight & Logistics Services,,
5082938154,Construction & Engineering,,
5082938155,Professional & Commercial Services,,
5082938158,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938161,Professional & Commercial Services,,
5082938183,Professional & Commercial Services,,
5082938190,Professional & Commercial Services,,
5082938191,Professional & Commercial Services,,
5082938194,Construction & Engineering,,
5082938200,Professional & Commercial Services,,
5082938208,Professional & Commercial Services,,
5082938224,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938227,Professional & Commercial Services,,
5082938236,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938238,Aerospace & Defense,,
5082938244,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938245,Passenger Transportation Services,,
5082938247,Professional & Commercial Services,,
5082938253,Freight & Logistics Services,,
5082938256,Freight & Logistics Services,,
5082938262,Passenger Transportation Services,,
5082938263,Professional & Commercial Services,,
5082938270,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938272,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938275,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938280,Construction & Engineering,,
5082938293,Freight & Logistics Services,,
5082938295,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938306,Construction & Engineering,,
5082938307,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938315,Professional & Commercial Services,,
5082938317,Construction & Engineering,,
5082938324,Construction & Engineering,,
5082938326,Professional & Commercial Services,,
5082938330,Professional & Commercial Services,,
5082938338,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938342,Professional & Commercial Services,,
5082938345,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938346,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938356,Construction & Engineering,,
5082938361,Passenger Transportation Services,,
5082938365,Construction & Engineering,,
5082938368,Construction & Engineering,,
5082938369,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938370,Professional & Commercial Services,,
5082938373,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938379,Freight & Logistics Services,,
5082938386,Professional & Commercial Services,,
5082938388,Passenger Transportation Services,,
5082938389,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938398,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938407,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938414,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938417,Freight & Logistics Services,,
5082938419,Construction & Engineering,,
5082938421,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938425,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938427,Professional & Commercial Services,,
5082938428,Freight & Logistics Services,,
5082938430,Construction & Engineering,,
5082938434,Construction & Engineering,,
5082938441,Transport Infrastructure,,
5082938445,Professional & Commercial Services,,
5082938446,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938452,Freight & Logistics Services,,
5082938454,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938458,Professional & Commercial Services,,
5082938463,Freight & Logistics Services,,
5082938466,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938474,Professional & Commercial Services,,
5082938477,Professional & Commercial Services,,
5082938480,Construction & Engineering,,
5082938486,Transport Infrastructure,,
5082938491,Construction & Engineering,,
5082938508,Freight & Logistics Services,,
5082938511,Construction & Engineering,,
5082938516,Construction & Engineering,,
5082938522,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938524,Professional & Commercial Services,,
5082938525,Professional & Commercial Services,,
5082938528,Professional & Commercial Services,,
5082938533,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938534,Professional & Commercial Services,,
5082938535,Freight & Logistics Services,,
5082938561,Professional & Commercial Services,,
5082938565,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082938576,Construction & Engineering,,
5082938577,Construction & Engineering,,
5082938584,Freight & Logistics Services,,
5082938592,Construction & Engineering,,
5082939001,Passenger Transportation Services,,
5082939006,Construction & Engineering,,
5082939007,Construction & Engineering,,
5082939010,Construction & Engineering,,
5082939016,Professional & Commercial Services,,
5082939018,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939022,Professional & Commercial Services,,
5082939031,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939040,Freight & Logistics Services,,
5082939053,Construction & Engineering,,
5082939055,Passenger Transportation Services,,
5082939056,Construction & Engineering,,
5082939060,Freight & Logistics Services,,
5082939075,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939101,Freight & Logistics Services,,
5082939105,Professional & Commercial Services,,
5082939110,Freight & Logistics Services,,
5082939115,Transport Infrastructure,,
5082939123,Construction & Engineering,,
5082939125,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939131,Freight & Logistics Services,,
5082939135,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939137,Construction & Engineering,,
5082939139,Construction & Engineering,,
5082939140,Freight & Logistics Services,,
5082939152,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939153,Professional & Commercial Services,,
5082939156,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939168,Professional & Commercial Services,,
5082939183,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939184,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939190,Construction & Engineering,,
5082939191,Professional & Commercial Services,,
5082939193,Freight & Logistics Services,,
5082939206,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939207,Freight & Logistics Services,,
5082939211,Construction & Engineering,,
5082939212,Freight & Logistics Services,,
5082939220,Construction & Engineering,,
5082939221,Construction & Engineering,,
5082939225,Professional & Commercial Services,,
5082939226,Freight & Logistics Services,,
5082939238,Construction & Engineering,,
5082939243,Professional & Commercial Services,,
5082939247,Passenger Transportation Services,,
5082939249,Construction & Engineering,,
5082939262,Construction & Engineering,,
5082939269,Construction & Engineering,,
5082939270,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939271,Professional & Commercial Services,,
5082939280,Professional & Commercial Services,,
5082939283,Professional & Commercial Services,,
5082939288,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939292,Professional & Commercial Services,,
5082939295,Construction & Engineering,,
5082939296,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939306,Construction & Engineering,,
5082939307,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939311,Construction & Engineering,,
5082939314,Freight & Logistics Services,,
5082939315,Passenger Transportation Services,,
5082939316,Construction & Engineering,,
5082939319,Construction & Engineering,,
5082939321,Construction & Engineering,,
5082939322,Construction & Engineering,,
5082939324,Construction & Engineering,,
5082939326,Construction & Engineering,,
5082939329,Construction & Engineering,,
5082939330,Construction & Engineering,,
5082939333,Construction & Engineering,,
5082939336,Transport Infrastructure,,
5082939338,Construction & Engineering,,
5082939339,Construction & Engineering,,
5082939344,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939345,Aerospace & Defense,,
5082939354,Professional & Commercial Services,,
5082939355,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939358,Construction & Engineering,,
5082939359,Freight & Logistics Services,,
5082939360,Construction & Engineering,,
5082939361,Passenger Transportation Services,,
5082939366,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939371,Professional & Commercial Services,,
5082939373,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939381,Construction & Engineering,,
5082939383,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939384,Construction & Engineering,,
5082939394,Passenger Transportation Services,,
5082939395,Construction & Engineering,,
5082939400,Passenger Transportation Services,,
5082939407,Construction & Engineering,,
5082939412,Construction & Engineering,,
5082939413,Construction & Engineering,,
5082939420,Construction & Engineering,,
5082939430,Construction & Engineering,,
5082939431,Construction & Engineering,,
5082939434,Passenger Transportation Services,,
5082939435,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939438,Construction & Engineering,,
5082939440,Construction & Engineering,,
5082939441,Transport Infrastructure,,
5082939447,Construction & Engineering,,
5082939449,Construction & Engineering,,
5082939455,Professional & Commercial Services,,
5082939457,Freight & Logistics Services,,
5082939459,Professional & Commercial Services,,
5082939472,Freight & Logistics Services,,
5082939475,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939476,Professional & Commercial Services,,
5082939478,Freight & Logistics Services,,
5082939487,Professional & Commercial Services,,
5082939494,Freight & Logistics Services,,
5082939495,Construction & Engineering,,
5082939506,Professional & Commercial Services,,
5082939510,Construction & Engineering,,
5082939514,Passenger Transportation Services,,
5082939521,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939522,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939524,Freight & Logistics Services,,
5082939535,Passenger Transportation Services,,
5082939537,Freight & Logistics Services,,
5082939544,Passenger Transportation Services,,
5082939550,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939553,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939557,Construction & Engineering,,
5082939559,Construction & Engineering,,
5082939560,Construction & Engineering,,
5082939566,Professional & Commercial Services,,
5082939574,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939578,Freight & Logistics Services,,
5082939579,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939586,Passenger Transportation Services,,
5082939591,Freight & Logistics Services,,
5082939606,Professional & Commercial Services,,
5082939608,Passenger Transportation Services,,
5082939609,Freight & Logistics Services,,
5082939617,Passenger Transportation Services,,
5082939618,Professional & Commercial Services,,
5082939622,Professional & Commercial Services,,
5082939626,Construction & Engineering,,
5082939629,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939639,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939660,Freight & Logistics Services,,
5082939662,Construction & Engineering,,
5082939669,Freight & Logistics Services,,
5082939672,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939674,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939675,Construction & Engineering,,
5082939682,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939684,Construction & Engineering,,
5082939690,Freight & Logistics Services,,
5082939691,Construction & Engineering,,
5082939693,Construction & Engineering,,
5082939706,Construction & Engineering,,
5082939711,Construction & Engineering,,
5082939712,Construction & Engineering,,
5082939722,Construction & Engineering,,
5082939728,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939744,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939745,Construction & Engineering,,
5082939746,Freight & Logistics Services,,
5082939748,Construction & Engineering,,
5082939758,Construction & Engineering,,
5082939765,Construction & Engineering,,
5082939768,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082939774,Construction & Engineering,,
5082939779,Passenger Transportation Services,,
5082939780,Construction & Engineering,,
5082939790,Passenger Transportation Services,,
5082939791,Construction & Engineering,,
5082939792,Construction & Engineering,,
