Instrument,NAICS Sector Name,Legal Entity ID (LEI),NAICS Sector Code
5081878676,Wholesale Trade,,42
5081878678,Manufacturing,,31-33
5081878688,Wholesale Trade,,42
5081878689,Wholesale Trade,,42
5081878718,Wholesale Trade,,42
5081878751,Manufacturing,,31-33
5081878752,Wholesale Trade,,42
5081878774,Manufacturing,,31-33
5081878797,Manufacturing,,31-33
5081878801,Wholesale Trade,,42
5081878828,"Agriculture, Forestry, Fishing and Hunting",,11
5081878852,Manufacturing,,31-33
5081878898,"Agriculture, Forestry, Fishing and Hunting",,11
5081878905,"Agriculture, Forestry, Fishing and Hunting",,11
5081878907,Other Services (except Public Administration),,81
5081878928,"Professional, Scientific, and Technical Services",,54
5081878940,Manufacturing,,31-33
5081878949,"Agriculture, Forestry, Fishing and Hunting",,11
5081878962,"Agriculture, Forestry, Fishing and Hunting",,11
5081878988,Manufacturing,,31-33
5081879006,"Agriculture, Forestry, Fishing and Hunting",,11
5081879020,Manufacturing,,31-33
5081879078,Wholesale Trade,,42
5081879092,Wholesale Trade,,42
5081879129,Wholesale Trade,,42
5081879146,Manufacturing,,31-33
5081879172,Manufacturing,,31-33
5081879194,Manufacturing,,31-33
5081879208,Health Care and Social Assistance,,62
5081879226,Wholesale Trade,,42
5081879257,Manufacturing,,31-33
5081879278,Manufacturing,,31-33
5081879292,"Agriculture, Forestry, Fishing and Hunting",,11
5081879299,Manufacturing,,31-33
5081879304,Wholesale Trade,,42
5081879309,Manufacturing,,31-33
5081879353,Wholesale Trade,,42
5081879441,Manufacturing,,31-33
5081879449,Wholesale Trade,,42
5081879455,"Agriculture, Forestry, Fishing and Hunting",,11
5081879460,Wholesale Trade,,42
5081879496,"Agriculture, Forestry, Fishing and Hunting",,11
5081879530,Wholesale Trade,,42
5081879538,Wholesale Trade,,42
5081879551,Wholesale Trade,,42
5081879560,Wholesale Trade,,42
5081879575,Manufacturing,,31-33
5081879614,Wholesale Trade,,42
5081879637,Wholesale Trade,,42
5081879665,Manufacturing,,31-33
5081879666,Manufacturing,,31-33
5081879667,Manufacturing,,31-33
5081879668,Manufacturing,,31-33
5081879679,Wholesale Trade,,42
5081879683,Wholesale Trade,,42
5081879730,Manufacturing,,31-33
5081879747,Wholesale Trade,,42
5081879752,Wholesale Trade,,42
5081879755,Manufacturing,,31-33
5081879757,Manufacturing,,31-33
5081879784,Manufacturing,,31-33
5081879787,Wholesale Trade,,42
5081879815,Wholesale Trade,,42
5081879822,"Agriculture, Forestry, Fishing and Hunting",,11
5081879824,Wholesale Trade,,42
5081879839,Wholesale Trade,,42
5081879883,Wholesale Trade,,42
5081879885,Wholesale Trade,,42
5081879901,"Agriculture, Forestry, Fishing and Hunting",,11
5081879914,Retail Trade,,44-45
5081879926,Manufacturing,,31-33
5081879943,Wholesale Trade,,42
5081879945,Wholesale Trade,,42
5081879947,Wholesale Trade,,42
5081880063,Manufacturing,,31-33
5081880068,"Agriculture, Forestry, Fishing and Hunting",,11
5081880182,Manufacturing,,31-33
5081880427,Wholesale Trade,,42
5081880452,Manufacturing,,31-33
5081880479,Wholesale Trade,,42
5081880580,Wholesale Trade,,42
5081880619,Wholesale Trade,,42
5081880625,Manufacturing,,31-33
5081880727,Manufacturing,,31-33
5081880797,Wholesale Trade,,42
5081880800,Manufacturing,,31-33
5081880830,Manufacturing,,31-33
5081880835,Wholesale Trade,,42
5081880850,Wholesale Trade,,42
5081880851,Health Care and Social Assistance,,62
5081880852,"Agriculture, Forestry, Fishing and Hunting",,11
5081880899,"Professional, Scientific, and Technical Services",,54
5081880986,Manufacturing,,31-33
5081881011,Wholesale Trade,,42
5081881014,Retail Trade,,44-45
5081881015,Retail Trade,,44-45
5081881018,Wholesale Trade,,42
5081881023,Wholesale Trade,,42
5081881026,Wholesale Trade,,42
5081881040,Wholesale Trade,,42
5081881042,Wholesale Trade,,42
5081881053,Retail Trade,,44-45
5081881135,Manufacturing,,31-33
5081881252,Wholesale Trade,,42
5081881341,Manufacturing,,31-33
5081881354,Wholesale Trade,,42
5081881474,Wholesale Trade,,42
5081881490,Wholesale Trade,,42
5081881520,Wholesale Trade,,42
5081881690,Wholesale Trade,,42
5081881708,Manufacturing,,31-33
5081881717,Wholesale Trade,,42
5081881772,Wholesale Trade,,42
5081881797,Wholesale Trade,,42
5081881804,Wholesale Trade,,42
5081881812,Wholesale Trade,,42
5081881823,Wholesale Trade,,42
5081881825,Wholesale Trade,,42
5081881830,Wholesale Trade,,42
5081881882,Wholesale Trade,,42
5081881969,Wholesale Trade,,42
5081881979,Retail Trade,,44-45
5081882018,Wholesale Trade,,42
5081882073,Wholesale Trade,,42
5081882189,Wholesale Trade,,42
5081882317,Manufacturing,,31-33
5081882323,Wholesale Trade,,42
5081882330,Manufacturing,,31-33
5081882372,Manufacturing,,31-33
5081882427,Wholesale Trade,,42
5081882430,Manufacturing,,31-33
5081882433,Manufacturing,,31-33
5081882434,"Agriculture, Forestry, Fishing and Hunting",,11
5081882437,Wholesale Trade,,42
5081882470,Wholesale Trade,,42
5081882497,Retail Trade,,44-45
5081882510,Wholesale Trade,,42
5081882559,Wholesale Trade,,42
5081882647,"Agriculture, Forestry, Fishing and Hunting",,11
5081882648,"Agriculture, Forestry, Fishing and Hunting",,11
5081882661,Manufacturing,,31-33
5081882662,Manufacturing,,31-33
5081882670,Wholesale Trade,,42
5081882686,Wholesale Trade,,42
5081882739,Manufacturing,,31-33
5081882923,Wholesale Trade,,42
5081882948,Wholesale Trade,,42
5081883014,Wholesale Trade,,42
5081883140,Manufacturing,,31-33
5081883208,Administrative and Support and Waste Management and Remediation Services,,56
5081883239,Manufacturing,,31-33
5081883262,Wholesale Trade,,42
5081883263,Wholesale Trade,,42
5081883273,"Agriculture, Forestry, Fishing and Hunting",,11
5081883329,Manufacturing,,31-33
5081883346,"Professional, Scientific, and Technical Services",,54
5081883347,Wholesale Trade,,42
5081883386,"Professional, Scientific, and Technical Services",,54
5081883393,Wholesale Trade,,42
5081883398,Wholesale Trade,,42
5081883405,Wholesale Trade,,42
5081883414,Wholesale Trade,,42
5081883417,Wholesale Trade,,42
5081883433,Construction,,23
5081883436,Wholesale Trade,,42
5081883459,,,
5081883468,Wholesale Trade,,42
5081883482,Manufacturing,,31-33
5081883620,Manufacturing,,31-33
5081883749,Manufacturing,,31-33
5081883752,Wholesale Trade,,42
5081883757,Administrative and Support and Waste Management and Remediation Services,,56
5081883822,Manufacturing,,31-33
5081883841,Wholesale Trade,,42
5081883848,Wholesale Trade,,42
5081883885,Manufacturing,,31-33
5081883889,Manufacturing,,31-33
5081883991,Manufacturing,,31-33
5081884024,Wholesale Trade,,42
5081884031,Wholesale Trade,,42
5081884033,Wholesale Trade,,42
5081884070,Manufacturing,,31-33
5081884140,Wholesale Trade,,42
5081884174,Wholesale Trade,,42
5081884186,Wholesale Trade,,42
5081884202,Wholesale Trade,,42
5081884215,Wholesale Trade,,42
5081884224,Wholesale Trade,,42
5081884240,Administrative and Support and Waste Management and Remediation Services,,56
5081884263,Wholesale Trade,,42
5081884395,Manufacturing,,31-33
5081884398,Wholesale Trade,,42
5081884416,Wholesale Trade,,42
5081884427,Manufacturing,,31-33
5081884428,Manufacturing,,31-33
5081884481,Wholesale Trade,,42
5081884513,Wholesale Trade,,42
5081884562,Wholesale Trade,,42
5081884565,Manufacturing,,31-33
5081884779,Manufacturing,,31-33
5081884781,Manufacturing,,31-33
5081884785,"Agriculture, Forestry, Fishing and Hunting",,11
5081884850,Manufacturing,,31-33
5081884921,Manufacturing,,31-33
5081884922,Manufacturing,,31-33
5081884923,Manufacturing,,31-33
5081884933,"Agriculture, Forestry, Fishing and Hunting",,11
5081884946,Real Estate and Rental and Leasing,,53
5081884951,Wholesale Trade,,42
5081884960,Manufacturing,,31-33
5081884961,Wholesale Trade,,42
5081884970,Manufacturing,,31-33
5081885004,"Agriculture, Forestry, Fishing and Hunting",,11
5081885040,Wholesale Trade,,42
5081885107,Wholesale Trade,,42
5081885250,Wholesale Trade,,42
5081885292,Manufacturing,,31-33
5081885300,Manufacturing,,31-33
5081885303,Wholesale Trade,,42
5081885321,Wholesale Trade,,42
5081885322,"Agriculture, Forestry, Fishing and Hunting",,11
5081885349,Wholesale Trade,,42
5081885404,Wholesale Trade,,42
5081885418,Manufacturing,,31-33
5081885458,Retail Trade,,44-45
5082052506,,,
5082055255,Real Estate and Rental and Leasing,,53
5082060778,Administrative and Support and Waste Management and Remediation Services,,56
5082061843,,,
5082065324,,,
5082068188,,,
